num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,learners/ai/mean_kl_loss,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/vf_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/num_trainable_parameters,learners/ai/num_module_steps_trained_lifetime,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_non_trainable_parameters,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/curr_kl_coeff,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff 
1,1020000,False,255,f0d76_00000,2025-06-01_16-53-24,1748786004,4.447402477264404,1202.930661201477,18376,Cerebro,127.0.0.1,1202.930661201477,255,4.697683930669928,1.419800899311345e-05,4.69738194664495,0.9821718267357031,3.703264394552645,0.009075330620499316,-156.2,1020000,4000,-260.0,0.06771056999859866,48,80.0,80,80,12748,-80.0,4,0,0,24.080000000000002,67.05999999999999,0.0,0.0,4000,4000,-78.1,-78.1,1020000,1020000,80.0,80.0,1020000,1020000,-78.1,-78.1,4000,4000,0.0009014941169880331,4052.0,230.10223388671875,255.0,0.41198623180389404,0.0005,7.289414405822754,1.5876860618591309,0.050514575093984604,152070.0,1033260,0.849825918674469,0.0,0.2,0.46191883087158203,0.0,4052,0.0,152070.0,1033260,4000,1020000,0.0,0.21073860946511608,4052,0.2
1,1024000,False,256,f0d76_00000,2025-06-01_16-53-29,1748786009,4.73252272605896,1207.663183927536,18376,Cerebro,127.0.0.1,1207.663183927536,256,4.6979294123635285,1.4174029219615924e-05,4.697627288178603,0.9827432104685808,3.7029500346070625,0.009063469314313875,-154.0,1024000,4000,-260.0,0.06786778099369258,52,80.0,80,80,12800,-80.0,4,0,0,24.27142857142857,67.10000000000001,0.0,0.0,4000,4000,-77.0,-77.0,1024000,1024000,80.0,80.0,1024000,1024000,-77.0,-77.0,4000,4000,0.0007067107944749296,4052.0,122.73793029785156,256.0,0.48863905668258667,0.0005,7.930478572845459,1.5817208290100098,0.08748448640108109,152070.0,1037312,1.0080069303512573,0.0,0.2,0.5641881823539734,0.0,4052,0.0,152070.0,1037312,4000,1024000,0.0,0.21077307137648962,4052,0.2
1,1028000,False,257,f0d76_00000,2025-06-01_16-53-34,1748786014,4.716552495956421,1212.3797364234924,18376,Cerebro,127.0.0.1,1212.3797364234924,257,4.697992454239906,1.4152289259082359e-05,4.697690153296926,0.9821615563642264,3.7036044532609655,0.009048492621012231,-156.4,1028000,4000,-260.0,0.06729609399684705,48,80.0,80,80,12848,-80.0,4,0,0,25.860000000000003,67.03999999999999,0.0,0.0,4000,4000,-78.2,-78.2,1028000,1028000,80.0,80.0,1028000,1028000,-78.2,-78.2,4000,4000,0.0006985069485381246,4052.0,196.2223358154297,257.0,0.4283300042152405,0.0005,7.6368088722229,1.579809308052063,0.04205968230962753,152070.0,1041364,0.5309643149375916,0.0,0.2,0.4897787570953369,0.0,4052,0.0,152070.0,1041364,4000,1028000,0.0,0.2108032667486909,4052,0.2
1,1032000,False,258,f0d76_00000,2025-06-01_16-53-39,1748786019,4.73295783996582,1217.1126942634583,18376,Cerebro,127.0.0.1,1217.1126942634583,258,4.6982219036975925,1.4136766161764482e-05,4.6979197017638965,0.9829660518003127,3.7030538137286317,0.009025445694916744,-162.0,1032000,4000,-260.0,0.0671707039984176,52,80.0,80,80,12900,-80.0,4,0,0,24.52857142857143,67.11428571428571,0.0,0.0,4000,4000,-81.0,-81.0,1032000,1032000,80.0,80.0,1032000,1032000,-81.0,-81.0,4000,4000,0.0009730824967846274,4052.0,242.28599548339844,258.0,0.4188571572303772,0.0005,8.523992538452148,1.5850729942321777,0.18255281448364258,152070.0,1045416,1.0653202533721924,0.0,0.2,0.7179374098777771,0.0,4052,0.0,152070.0,1045416,4000,1032000,0.0,0.2108287887863107,4052,0.2
1,1036000,False,259,f0d76_00000,2025-06-01_16-53-43,1748786023,4.7942469120025635,1221.9069411754608,18376,Cerebro,127.0.0.1,1221.9069411754608,259,4.699053990660981,1.413539840202269e-05,4.698751577746451,0.9826282432820832,3.7042444335912874,0.009004886237805824,-161.2,1036000,4000,-260.0,0.0682922619994497,48,80.0,80,80,12948,-80.0,4,0,0,27.5,67.2,0.0,0.0,4000,4000,-80.6,-80.6,1036000,1036000,80.0,80.0,1036000,1036000,-80.6,-80.6,4000,4000,0.0008723021601326764,4052.0,160.55783081054688,259.0,0.5382278561592102,0.0005,7.608520984649658,1.5889140367507935,0.0618123859167099,152070.0,1049468,0.628028392791748,0.0,0.2,0.5048816204071045,0.0,4052,0.0,152070.0,1049468,4000,1036000,0.0,0.21085053611650473,4052,0.2
1,1040000,False,260,f0d76_00000,2025-06-01_16-53-48,1748786028,4.662937641143799,1226.5698788166046,18376,Cerebro,127.0.0.1,1226.5698788166046,260,4.698580907754234,1.4158043920549549e-05,4.698278011969504,0.9819879538495453,3.7044241762552357,0.008993184375371954,-159.2,1040000,4000,-260.0,0.06881651400122792,52,80.0,80,80,13000,-80.0,4,0,0,20.580000000000002,67.22,0.0,0.0,4000,4000,-79.6,-79.6,1040000,1040000,80.0,80.0,1040000,1040000,-79.6,-79.6,4000,4000,0.0008417675271630287,4052.0,179.4006805419922,260.0,0.4222625494003296,0.0005,7.1206817626953125,1.5863471031188965,0.09438429772853851,152070.0,1053520,0.5423010587692261,0.0,0.2,0.4891830086708069,0.0,4052,0.0,152070.0,1053520,4000,1040000,0.0,0.2108840930412139,4052,0.2
1,1044000,False,261,f0d76_00000,2025-06-01_16-53-53,1748786033,4.950248956680298,1231.520127773285,18376,Cerebro,127.0.0.1,1231.520127773285,261,4.700987921676782,1.4142463276617e-05,4.700684796850119,0.9817755623112332,3.7070467764925437,0.008985040531570445,-159.2,1044000,4000,-260.0,0.06926878099911846,48,80.0,80,80,13048,-80.0,4,0,0,30.800000000000004,67.35714285714285,0.0,0.0,4000,4000,-79.6,-79.6,1044000,1044000,80.0,80.0,1044000,1044000,-79.6,-79.6,4000,4000,0.0009325919672846794,4052.0,225.18064880371094,261.0,0.37642598152160645,0.0005,7.605846881866455,1.5864015817642212,-0.11759632080793381,152070.0,1057572,1.4269529581069946,0.0,0.2,0.3257080018520355,0.0,4052,0.0,152070.0,1057572,4000,1044000,0.0,0.21091322633381585,4052,0.2
1,1048000,False,262,f0d76_00000,2025-06-01_16-53-58,1748786038,4.659027338027954,1236.1791551113129,18376,Cerebro,127.0.0.1,1236.1791551113129,262,4.700473976460136,1.4134038492425231e-05,4.7001711178816405,0.9813151126878497,3.707027072727778,0.008955478126640949,-159.2,1048000,4000,-260.0,0.07022924999822862,52,80.0,80,80,13100,-80.0,4,0,0,23.48333333333333,67.31666666666668,0.0,0.0,4000,4000,-79.6,-79.6,1048000,1048000,80.0,80.0,1048000,1048000,-79.6,-79.6,4000,4000,0.000779436610173434,4052.0,220.97203063964844,262.0,0.5139602422714233,0.0005,7.999170780181885,1.586408019065857,0.18963345885276794,152070.0,1061624,0.8055701851844788,0.0,0.2,0.672268807888031,0.0,4052,0.0,152070.0,1061624,4000,1048000,0.0,0.21095763870125991,4052,0.2
1,1052000,False,263,f0d76_00000,2025-06-01_16-54-02,1748786042,4.530096054077148,1240.70925116539,18376,Cerebro,127.0.0.1,1240.70925116539,263,4.698666513695359,1.4116697887544937e-05,4.69836381870237,0.9800166475608061,3.7065412280003995,0.00893100834503457,-156.4,1052000,4000,-260.0,0.06586117400031072,48,80.0,80,80,13148,-80.0,4,0,0,20.98333333333333,67.31666666666666,0.0,0.0,4000,4000,-78.2,-78.2,1052000,1052000,80.0,80.0,1052000,1052000,-78.2,-78.2,4000,4000,0.0006804864387959242,4052.0,83.63667297363281,263.0,0.6648368239402771,0.0005,7.103874206542969,1.586220145225525,0.33389201760292053,152070.0,1065676,1.7826108932495117,0.0,0.2,0.7270354628562927,0.0,4052,0.0,152070.0,1065676,4000,1052000,0.0,0.21099799485871956,4052,0.2
1,1056000,False,264,f0d76_00000,2025-06-01_16-54-07,1748786047,4.535263299942017,1245.244514465332,18376,Cerebro,127.0.0.1,1245.244514465332,264,4.69694396455844,1.408553116418715e-05,4.6966416565150695,0.9798992210850418,3.7049661017208178,0.00890502826126858,-155.6,1056000,4000,-260.0,0.06659739100199659,52,80.0,80,80,13200,-80.0,4,0,0,24.9,67.32000000000001,0.0,0.0,4000,4000,-77.8,-77.8,1056000,1056000,80.0,80.0,1056000,1056000,-77.8,-77.8,4000,4000,0.000914103991817683,4052.0,207.83497619628906,264.0,0.4103742837905884,0.0005,7.816576957702637,1.5867677927017212,-0.14832498133182526,152070.0,1069728,0.7703094482421875,0.0,0.2,0.3159791827201843,0.0,4052,0.0,152070.0,1069728,4000,1056000,0.0,0.21103473592916203,4052,0.2
1,1060000,False,265,f0d76_00000,2025-06-01_16-54-11,1748786051,4.275414228439331,1249.5199286937714,18376,Cerebro,127.0.0.1,1249.5199286937714,265,4.692611427912803,1.4064676184207872e-05,4.6923093739503186,0.9784864328741717,3.7020668717037717,0.008881179978624745,-157.4,1060000,4000,-260.0,0.06602027699875179,48,80.0,80,80,13248,-80.0,4,0,0,18.259999999999998,67.32000000000001,0.0,0.0,4000,4000,-78.7,-78.7,1060000,1060000,80.0,80.0,1060000,1060000,-78.7,-78.7,4000,4000,0.0006013358943164349,4052.0,155.76283264160156,265.0,0.4483751058578491,0.0005,7.028170108795166,1.5820074081420898,0.13053366541862488,152070.0,1073780,0.8191882371902466,0.0,0.2,0.5169493556022644,0.0,4052,0.0,152070.0,1073780,4000,1060000,0.0,0.2110665801087113,4052,0.2
1,1064000,False,266,f0d76_00000,2025-06-01_16-54-16,1748786056,4.936941623687744,1254.456870317459,18376,Cerebro,127.0.0.1,1254.456870317459,266,4.694924843633579,1.4049029210024247e-05,4.694622450210747,0.979572425544966,3.703310790986754,0.00886081717908439,-155.4,1064000,4000,-260.0,0.06519372999551706,52,80.0,80,80,13300,-80.0,4,0,0,27.842857142857145,67.27142857142857,0.0,0.0,4000,4000,-77.7,-77.7,1064000,1064000,80.0,80.0,1064000,1064000,-77.7,-77.7,4000,4000,0.0007165027782320976,4052.0,188.58616638183594,266.0,0.563739538192749,0.0005,7.819334506988525,1.5772161483764648,0.054717592895030975,152070.0,1077832,0.8632346987724304,0.0,0.2,0.5212077498435974,0.0,4052,0.0,152070.0,1077832,4000,1064000,0.0,0.2110938104710781,4052,0.2
1,1068000,False,267,f0d76_00000,2025-06-01_16-54-21,1748786061,4.54241681098938,1258.9992871284485,18376,Cerebro,127.0.0.1,1258.9992871284485,267,4.693314951197429,1.4050538835028845e-05,4.693012577708652,0.9792143752894442,3.70208757607671,0.008834321007016675,-157.6,1068000,4000,-260.0,0.06927404299727641,48,80.0,80,80,13348,-80.0,4,0,0,21.45,67.11666666666666,0.0,0.0,4000,4000,-78.8,-78.8,1068000,1068000,80.0,80.0,1068000,1068000,-78.8,-78.8,4000,4000,0.000957372656557709,4052.0,208.5537872314453,267.0,0.4978523254394531,0.0005,7.582409858703613,1.5807490348815918,0.020027456805109978,152070.0,1081884,1.0092973709106445,0.0,0.2,0.46211862564086914,0.0,4052,0.0,152070.0,1081884,4000,1068000,0.0,0.21111682893818376,4052,0.2
1,1072000,False,268,f0d76_00000,2025-06-01_16-54-26,1748786066,4.761385917663574,1263.760673046112,18376,Cerebro,127.0.0.1,1263.760673046112,268,4.693907523685737,1.4030033196264542e-05,4.693605076931549,0.9793854215362391,3.702531560316125,0.008810087796749402,-158.4,1072000,4000,-260.0,0.06647749699826817,52,80.0,80,80,13400,-80.0,4,0,0,25.000000000000004,67.13333333333333,0.0,0.0,4000,4000,-79.2,-79.2,1072000,1072000,80.0,80.0,1072000,1072000,-79.2,-79.2,4000,4000,0.0007020541233941913,4052.0,229.91651916503906,268.0,0.3226088285446167,0.0005,7.037200927734375,1.5770703554153442,-0.03813484311103821,152070.0,1085936,0.6760843992233276,0.0,0.2,0.35017120838165283,0.0,4052,0.0,152070.0,1085936,4000,1072000,0.0,0.21113621850489728,4052,0.2
1,1076000,False,269,f0d76_00000,2025-06-01_16-54-30,1748786070,4.40775728225708,1268.1684303283691,18376,Cerebro,127.0.0.1,1268.1684303283691,269,4.690949797449121,1.4012732636731363e-05,4.690647304162374,0.9786547303206864,3.700330757713167,0.00878226591851751,-157.0,1076000,4000,-260.0,0.06525262499926612,48,80.0,80,80,13448,-80.0,4,0,0,20.100000000000005,67.10000000000001,0.0,0.0,4000,4000,-78.5,-78.5,1076000,1076000,80.0,80.0,1076000,1076000,-78.5,-78.5,4000,4000,0.0008073642384260893,4052.0,169.82838439941406,269.0,0.4146571159362793,0.0005,7.038674831390381,1.577569842338562,0.18047824501991272,152070.0,1089988,0.8840205073356628,0.0,0.2,0.5688318014144897,0.0,4052,0.0,152070.0,1089988,4000,1076000,0.0,0.21115216970738748,4052,0.2
1,1080000,False,270,f0d76_00000,2025-06-01_16-54-35,1748786075,5.378101110458374,1273.5465314388275,18376,Cerebro,127.0.0.1,1273.5465314388275,270,4.697713170474646,1.4134605559131485e-05,4.69740941112069,0.9789562110177981,3.706802241135934,0.008770207259398892,-158.0,1080000,4000,-260.0,0.07062370200059377,52,80.0,80,80,13500,-80.0,4,0,0,30.72857142857143,67.52857142857142,0.0,0.0,4000,4000,-79.0,-79.0,1080000,1080000,80.0,80.0,1080000,1080000,-79.0,-79.0,4000,4000,0.0010393151314929128,4052.0,201.4948272705078,270.0,0.5388950705528259,0.0005,7.326327800750732,1.58138108253479,0.05423750355839729,152070.0,1094040,0.6019952893257141,0.0,0.2,0.47059401869773865,0.0,4052,0.0,152070.0,1094040,4000,1080000,0.0,0.2111807730839739,4052,0.2
1,1084000,False,271,f0d76_00000,2025-06-01_16-54-40,1748786080,4.5690484046936035,1278.1155798435211,18376,Cerebro,127.0.0.1,1278.1155798435211,271,4.696327047769517,1.4121259314042103e-05,4.696023369009286,0.9786382949077855,3.7057541257245834,0.008748983186594544,-162.0,1084000,4000,-260.0,0.07187119600072038,48,80.0,80,80,13548,-80.0,4,0,0,26.04,67.58,0.0,0.0,4000,4000,-81.0,-81.0,1084000,1084000,80.0,80.0,1084000,1084000,-81.0,-81.0,4000,4000,0.0008068524184636772,4052.0,264.0223693847656,271.0,0.37371402978897095,0.0005,7.930768966674805,1.5833001136779785,-0.09390509128570557,152070.0,1098092,0.7686838507652283,0.0,0.2,0.38251179456710815,0.0,4052,0.0,152070.0,1098092,4000,1084000,0.0,0.21120407922605672,4052,0.2
1,1088000,False,272,f0d76_00000,2025-06-01_16-54-45,1748786085,4.679897308349609,1282.7954771518707,18376,Cerebro,127.0.0.1,1282.7954771518707,272,4.696064792291821,1.4108047113480224e-05,4.69576107531906,0.9774598019586924,3.7066979354670306,0.008720992354927737,-160.8,1088000,4000,-260.0,0.06622646699950564,52,80.0,80,80,13600,-80.0,4,0,0,22.349999999999998,67.40000000000002,0.0,0.0,4000,4000,-80.4,-80.4,1088000,1088000,80.0,80.0,1088000,1088000,-80.4,-80.4,4000,4000,0.0006719927187077701,4052.0,197.1887664794922,272.0,0.6023852229118347,0.0005,7.322628974914551,1.5757166147232056,-0.033679552376270294,152070.0,1102144,0.6726671457290649,0.0,0.2,0.3834400177001953,0.0,4052,0.0,152070.0,1102144,4000,1088000,0.0,0.21124013054799137,4052,0.2
1,1092000,False,273,f0d76_00000,2025-06-01_16-54-49,1748786089,4.651180267333984,1287.4466574192047,18376,Cerebro,127.0.0.1,1287.4466574192047,273,4.695517860368709,1.4086966974008017e-05,4.6952137215661125,0.9772593069394465,3.7063744501121803,0.008693399431311954,-157.0,1092000,4000,-260.0,0.06688286999647972,48,80.0,80,80,13648,-80.0,4,0,0,25.900000000000002,67.36666666666666,0.0,0.0,4000,4000,-78.5,-78.5,1092000,1092000,80.0,80.0,1092000,1092000,-78.5,-78.5,4000,4000,0.0004885774687863886,4052.0,214.06936645507812,273.0,0.4884394407272339,0.0005,7.1691131591796875,1.5777443647384644,-0.024630604311823845,152070.0,1106196,0.829552173614502,0.0,0.2,0.3767317533493042,0.0,4052,0.0,152070.0,1106196,4000,1092000,0.0,0.21127404866556193,4052,0.2
1,1096000,False,274,f0d76_00000,2025-06-01_16-54-54,1748786094,4.36506724357605,1291.8117246627808,18376,Cerebro,127.0.0.1,1291.8117246627808,274,4.692118888764951,1.4065097628316039e-05,4.691814911350569,0.9761803638699658,3.704076824610745,0.008669078437044366,-157.4,1096000,4000,-260.0,0.06715185199456755,52,80.0,80,80,13700,-80.0,4,0,0,21.03333333333333,67.3,0.0,0.0,4000,4000,-78.7,-78.7,1096000,1096000,80.0,80.0,1096000,1096000,-78.7,-78.7,4000,4000,0.0011220152955502272,4052.0,184.85743713378906,274.0,0.4237613081932068,0.0005,7.935618877410889,1.5765115022659302,-0.014083847403526306,152070.0,1110248,1.1966360807418823,0.0,0.2,0.4641757905483246,0.0,4052,0.0,152070.0,1110248,4000,1096000,0.0,0.21130508102772605,4052,0.2
1,1100000,False,275,f0d76_00000,2025-06-01_16-54-59,1748786099,4.887000322341919,1296.6987249851227,18376,Cerebro,127.0.0.1,1296.6987249851227,275,4.693951714877024,1.4046446998924461e-05,4.693647847237177,0.9777749462316729,3.7043381083643605,0.008644980652567164,-160.8,1100000,4000,-260.0,0.06496711599698755,48,80.0,80,80,13748,-80.0,4,0,0,23.883333333333336,67.3,0.0,0.0,4000,4000,-80.4,-80.4,1100000,1100000,80.0,80.0,1100000,1100000,-80.4,-80.4,4000,4000,0.0009698717040009797,4052.0,349.5749206542969,275.0,-0.04934036731719971,0.0005,7.156773567199707,1.5789085626602173,0.11232589185237885,152070.0,1114300,0.8871392011642456,0.0,0.2,0.5122215151786804,0.0,4052,0.0,152070.0,1114300,4000,1100000,0.0,0.2113332143277774,4052,0.2
1,1104000,False,276,f0d76_00000,2025-06-01_16-55-03,1748786103,4.558448076248169,1301.2571730613708,18376,Cerebro,127.0.0.1,1301.2571730613708,276,4.692509536728248,1.402798229375019e-05,4.692206228764549,0.9784454437692328,3.702247665280923,0.008626971846226468,-159.8,1104000,4000,-260.0,0.06560696399712469,52,80.0,80,80,13800,-80.0,4,0,0,18.35,67.23333333333333,0.0,0.0,4000,4000,-79.9,-79.9,1104000,1104000,80.0,80.0,1104000,1104000,-79.9,-79.9,4000,4000,0.000768661149777472,4052.0,164.49627685546875,276.0,0.6585395336151123,0.0005,7.188075542449951,1.584505319595337,-0.026387445628643036,152070.0,1118352,0.678404688835144,0.0,0.2,0.3755190372467041,0.0,4052,0.0,152070.0,1118352,4000,1104000,0.0,0.21135748833372245,4052,0.2
1,1108000,False,277,f0d76_00000,2025-06-01_16-55-08,1748786108,4.607283115386963,1305.8644561767578,18376,Cerebro,127.0.0.1,1305.8644561767578,277,4.691536327361077,1.4032702410761007e-05,4.691228528476767,0.9770253173314201,3.7026994796279307,0.008613796127872744,-156.4,1108000,4000,-260.0,0.06337596400058829,48,80.0,80,80,13848,-80.0,4,0,0,27.399999999999995,67.21666666666667,0.0,0.0,4000,4000,-78.2,-78.2,1108000,1108000,80.0,80.0,1108000,1108000,-78.2,-78.2,4000,4000,0.0009600620251148939,4052.0,215.18600463867188,277.0,0.5212586522102356,0.0005,7.381581783294678,1.5846141576766968,0.04653588682413101,152070.0,1122404,2.1560311317443848,0.0,0.2,0.4677712619304657,0.0,4052,0.0,152070.0,1122404,4000,1108000,0.0,0.21137767956811543,4052,0.2
1,1112000,False,278,f0d76_00000,2025-06-01_16-55-12,1748786112,4.614964008331299,1310.479420185089,18376,Cerebro,127.0.0.1,1310.479420185089,278,4.690693128087245,1.4026375242842291e-05,4.690385442191902,0.9778891101583015,3.701008993831696,0.008595955166264583,-158.6,1112000,4000,-260.0,0.0636576840019552,52,80.0,80,80,13900,-80.0,4,0,0,22.516666666666666,67.2,0.0,0.0,4000,4000,-79.3,-79.3,1112000,1112000,80.0,80.0,1112000,1112000,-79.3,-79.3,4000,4000,0.000761565228458494,4052.0,131.06964111328125,278.0,0.5422994494438171,0.0005,7.796613693237305,1.5804897546768188,0.1809569150209427,152070.0,1126456,1.061156988143921,0.0,0.2,0.6445203423500061,0.0,4052,0.0,152070.0,1126456,4000,1112000,0.0,0.21139469125898636,4052,0.2
1,1116000,False,279,f0d76_00000,2025-06-01_16-55-17,1748786117,4.41145920753479,1314.890879392624,18376,Cerebro,127.0.0.1,1314.890879392624,279,4.687799882806625,1.3999111768775009e-05,4.6874925767700715,0.9764957830570642,3.699518852893242,0.008588601614189971,-158.6,1116000,4000,-260.0,0.06377270300057716,48,80.0,80,80,13948,-80.0,4,0,0,21.15,66.95,0.0,0.0,4000,4000,-79.3,-79.3,1116000,1116000,80.0,80.0,1116000,1116000,-79.3,-79.3,4000,4000,0.0011344098020344973,4052.0,291.7581481933594,279.0,0.37726444005966187,0.0005,8.430256843566895,1.576399803161621,-0.0213924553245306,152070.0,1130508,0.6978492140769958,0.0,0.2,0.5063533186912537,0.0,4052,0.0,152070.0,1130508,4000,1116000,0.0,0.21140747982808386,4052,0.2
1,1120000,False,280,f0d76_00000,2025-06-01_16-55-22,1748786122,4.82599949836731,1319.7168788909912,18376,Cerebro,127.0.0.1,1319.7168788909912,280,4.6890854629789525,1.3991120492047165e-05,4.688778370001941,0.9763252352266297,3.7009960923642597,0.008567043597764695,-157.4,1120000,4000,-260.0,0.06655144900083541,52,80.0,80,80,14000,-80.0,4,0,0,24.650000000000002,66.85000000000001,0.0,0.0,4000,4000,-78.7,-78.7,1120000,1120000,80.0,80.0,1120000,1120000,-78.7,-78.7,4000,4000,0.0009066194761544466,4052.0,309.0968322753906,280.0,0.3196808695793152,0.0005,7.402939319610596,1.582942247390747,0.03250400349497795,152070.0,1134560,0.9127578735351562,0.0,0.2,0.4562095105648041,0.0,4052,0.0,152070.0,1134560,4000,1120000,0.0,0.21143664705667528,4052,0.2
1,1124000,False,281,f0d76_00000,2025-06-01_16-55-27,1748786127,5.288242340087891,1325.005121231079,18376,Cerebro,127.0.0.1,1325.005121231079,281,4.694980934348932,1.397420905955616e-05,4.694673734301938,0.9780854248743978,3.7051466884405837,0.008548453161504,-159.2,1124000,4000,-260.0,0.07775621800043155,48,80.0,80,80,14048,-80.0,4,0,0,37.942857142857136,67.45714285714287,0.0,0.0,4000,4000,-79.6,-79.6,1124000,1124000,80.0,80.0,1124000,1124000,-79.6,-79.6,4000,4000,0.00103064626455307,4052.0,335.6107482910156,281.0,0.3638496994972229,0.0005,7.556275367736816,1.5789341926574707,-0.06021466478705406,152070.0,1138612,1.0389701128005981,0.0,0.2,0.37962600588798523,0.0,4052,0.0,152070.0,1138612,4000,1124000,0.0,0.21146239071271214,4052,0.2
1,1128000,False,282,f0d76_00000,2025-06-01_16-55-32,1748786132,4.850409746170044,1329.8555309772491,18376,Cerebro,127.0.0.1,1329.8555309772491,282,4.696436327005145,1.3958466749004556e-05,4.69612923195873,0.9783693976256775,3.7063203705562415,0.008543651630158305,-156.0,1128000,4000,-260.0,0.08058046000485775,52,80.0,80,80,14100,-80.0,4,0,0,24.866666666666664,67.58333333333333,0.0,0.0,4000,4000,-78.0,-78.0,1128000,1128000,80.0,80.0,1128000,1128000,-78.0,-78.0,4000,4000,0.0006327028386294842,4052.0,230.2450714111328,282.0,0.5398116111755371,0.0005,7.653396129608154,1.579679250717163,-0.10503029078245163,152070.0,1142664,0.5780654549598694,0.0,0.2,0.3443734645843506,0.0,4052,0.0,152070.0,1142664,4000,1128000,0.0,0.2115021960109267,4052,0.2
1,1132000,False,283,f0d76_00000,2025-06-01_16-55-36,1748786136,4.35617733001709,1334.2117083072662,18376,Cerebro,127.0.0.1,1334.2117083072662,283,4.692920000735001,1.3933882375104639e-05,4.692613147639046,0.9767653866496193,3.7044367718504,0.008515506113541205,-153.6,1132000,4000,-260.0,0.06864943500491791,48,80.0,80,80,14148,-80.0,4,0,0,18.133333333333336,67.53333333333335,0.0,0.0,4000,4000,-76.8,-76.8,1132000,1132000,80.0,80.0,1132000,1132000,-76.8,-76.8,4000,4000,0.0010987637797370553,4052.0,177.86801147460938,283.0,0.63556969165802,0.0005,7.532070636749268,1.5818613767623901,0.07277220487594604,152070.0,1146716,0.577540934085846,0.0,0.2,0.5096070170402527,0.0,4052,0.0,152070.0,1146716,4000,1132000,0.0,0.21153760237410915,4052,0.2
1,1136000,False,284,f0d76_00000,2025-06-01_16-55-41,1748786141,4.682318449020386,1338.8940267562866,18376,Cerebro,127.0.0.1,1338.8940267562866,284,4.692684240727596,1.3917543323783058e-05,4.692377700162568,0.9761368317831449,3.7048509341321907,0.008495814052615795,-156.2,1136000,4000,-260.0,0.0634820100053912,52,80.0,80,80,14200,-80.0,4,0,0,23.86666666666667,67.51666666666667,0.0,0.0,4000,4000,-78.1,-78.1,1136000,1136000,80.0,80.0,1136000,1136000,-78.1,-78.1,4000,4000,0.0011131431674584746,4052.0,364.68096923828125,284.0,0.2904065251350403,0.0005,8.06679630279541,1.5843065977096558,0.2588886022567749,152070.0,1150768,0.6774663925170898,0.0,0.2,0.7487068772315979,0.0,4052,0.0,152070.0,1150768,4000,1136000,0.0,0.21156915046042668,4052,0.2
1,1140000,False,285,f0d76_00000,2025-06-01_16-55-45,1748786145,4.330005168914795,1343.2240319252014,18376,Cerebro,127.0.0.1,1343.2240319252014,285,4.688974435320314,1.3915367769577602e-05,4.688667885160807,0.9749129774649311,3.7023934637909477,0.008469710912041654,-159.8,1140000,4000,-260.0,0.06440377800376154,48,80.0,80,80,14248,-80.0,4,0,0,23.700000000000003,67.5,0.0,0.0,4000,4000,-79.9,-79.9,1140000,1140000,80.0,80.0,1140000,1140000,-79.9,-79.9,4000,4000,0.0007808575173839927,4052.0,164.3469696044922,285.0,0.5372381210327148,0.0005,7.587879180908203,1.5843846797943115,0.1201314851641655,152070.0,1154820,0.49895983934402466,0.0,0.2,0.5620424747467041,0.0,4052,0.0,152070.0,1154820,4000,1140000,0.0,0.21159633252477722,4052,0.2
