num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_module_steps_trained_lifetime,learners/ai/module_train_batch_size_mean,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained,learners/ai/curr_kl_coeff,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_non_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/vf_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/vf_explained_var,learners/ai/num_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/human/curr_entropy_coeff
1,228000,False,57,4957d_00000,2025-06-01_19-17-38,1748794658,4.833690404891968,264.46654176712036,34108,Cerebro,127.0.0.1,264.46654176712036,57,4.587371264750774,1.6097894124670464e-05,4.587141918064108,1.0398420133237716,3.5387182829224164,0.00639033550550355,2848,0.07080056399921887,80,4000,228000,-48.00000000000003,-127.99999999999997,-51.80000000000006,80,80.0,48,4,0,0,29.83333333333334,67.56666666666666,0.0,0.0,4000,4000,-25.90000000000003,-25.90000000000003,4000,4000,228000,228000,80.0,80.0,228000,228000,-25.90000000000003,-25.90000000000003,4052,4000,0.0,0.19285903234596838,152070.0,228000,230964,230964,4052.0,0.5493441820144653,0.000619244237896055,4052,1.387778801460961e-18,0.2,0.3951411843299866,0.0,0.0,32.32124710083008,57.0,5.341189861297607,1.5893685817718506,0.17889589071273804,0.21314936876296997,152070.0,0.001,0.2
1,232000,False,58,4957d_00000,2025-06-01_19-17-43,1748794663,4.67446494102478,269.14100670814514,34108,Cerebro,127.0.0.1,269.14100670814514,58,4.587996846103363,1.606691500915468e-05,4.5877663968838975,1.038637306190229,3.540504701093296,0.006393268150635837,2900,0.06582375400117599,80,4000,232000,-48.00000000000003,-127.99999999999997,-50.600000000000065,80,80.0,52,4,0,0,21.96666666666667,67.58333333333333,0.0,0.0,4000,4000,-25.300000000000033,-25.300000000000033,4000,4000,232000,232000,80.0,80.0,232000,232000,-25.300000000000033,-25.300000000000033,4052,4000,0.0,0.19292858423227022,152070.0,232000,235016,235016,4052.0,0.2238418608903885,0.000407189829275012,4052,6.938894007304805e-19,0.2,0.5029747486114502,0.0,0.0,19.013063430786133,58.0,4.10898494720459,1.595548391342163,0.4111859202384949,0.07527607679367065,152070.0,0.001,0.2
1,236000,False,59,4957d_00000,2025-06-01_19-17-47,1748794667,4.653239488601685,273.7942461967468,34108,Cerebro,127.0.0.1,273.7942461967468,59,4.5885436086422855,1.6028246205954715e-05,4.588312362915267,1.0369749921287053,3.542708191082269,0.006390784469624965,2948,0.06521084700361826,80,4000,236000,-48.00000000000003,-68.00000000000006,-48.600000000000065,80,80.0,48,4,0,0,25.61666666666667,67.58333333333333,0.0,0.0,4000,4000,-24.300000000000033,-24.300000000000033,4000,4000,236000,236000,80.0,80.0,236000,236000,-24.300000000000033,-24.300000000000033,4052,4000,0.0,0.19299465821761197,152070.0,236000,239068,239068,4052.0,1.073228359222412,0.00033690419513732195,4052,3.4694470036524025e-19,0.2,0.1926642656326294,0.0,0.0,47.53526306152344,59.0,5.013232707977295,1.591998815536499,0.009740778245031834,0.004698395729064941,152070.0,0.001,0.2
1,240000,False,60,4957d_00000,2025-06-01_19-17-52,1748794672,4.693443775177002,278.4876899719238,34108,Cerebro,127.0.0.1,278.4876899719238,60,4.58950503455581,1.5999964166931685e-05,4.589273148286277,1.0389965892077935,3.5416447241714843,0.006387630624788741,3000,0.06572879300278146,80,4000,240000,-48.00000000000003,-128.0,-50.600000000000065,80,80.0,52,4,0,0,19.38,67.52000000000001,0.0,0.0,4000,4000,-25.300000000000033,-25.300000000000033,4000,4000,240000,240000,80.0,80.0,240000,240000,-25.300000000000033,-25.300000000000033,4052,4000,0.0,0.19305968460482614,152070.0,240000,243120,243120,4052.0,0.23614521324634552,0.00039091071812435985,4052,1.7347235018262012e-19,0.2,0.3450164496898651,0.0,0.0,43.15769958496094,60.0,5.201549530029297,1.5950325727462769,0.14386805891990662,-0.020769834518432617,152070.0,0.001,0.2
1,244000,False,61,4957d_00000,2025-06-01_19-17-57,1748794677,4.723292827606201,283.21098279953003,34108,Cerebro,127.0.0.1,283.21098279953003,61,4.590740908210191,1.6009964655573024e-05,4.590507971803311,1.0381629593152295,3.5437070139296796,0.006390698318386388,3048,0.07002353100222536,80,4000,244000,-47.99999999999984,-128.0,-51.60000000000005,80,80.0,48,4,0,0,26.25,67.60000000000001,0.0,0.0,4000,4000,-25.800000000000026,-25.800000000000026,4000,4000,244000,244000,80.0,80.0,244000,244000,-25.800000000000026,-25.800000000000026,4052,4000,0.0,0.1931239821984784,152070.0,244000,247172,247172,4052.0,1.0411896705627441,0.0009076626738533378,4052,8.673617509131006e-20,0.2,0.2383546531200409,0.0,0.0,52.75511169433594,61.0,6.2149882316589355,1.599812388420105,-0.06318171322345734,0.0068035125732421875,152070.0,0.001,0.2
1,248000,False,62,4957d_00000,2025-06-01_19-18-02,1748794682,4.668405055999756,287.8793878555298,34108,Cerebro,127.0.0.1,287.8793878555298,62,4.591435660128571,1.600086499465257e-05,4.591202437085632,1.0393615237217664,3.543199004790385,0.006390211335572184,3100,0.07188791800115724,80,4000,248000,-47.99999999999984,-288.00000000000097,-53.60000000000005,80,80.0,52,4,0,0,22.53333333333333,67.60000000000001,0.0,0.0,4000,4000,-26.800000000000026,-26.800000000000026,4000,4000,248000,248000,80.0,80.0,248000,248000,-26.800000000000026,-26.800000000000026,4052,4000,0.0,0.1931857826817966,152070.0,248000,251224,251224,4052.0,0.18368323147296906,0.0006801017443649471,4052,4.336808754565503e-20,0.2,0.20890921354293823,0.0,0.0,34.60595703125,62.0,5.151820659637451,1.5975799560546875,0.01324315182864666,0.11733508110046387,152070.0,0.001,0.2
1,252000,False,63,4957d_00000,2025-06-01_19-18-06,1748794686,4.616276979446411,292.4956648349762,34108,Cerebro,127.0.0.1,292.4956648349762,63,4.591588812527125,1.5959856668754148e-05,4.5913550027150904,1.0374684114840713,3.5452120417424022,0.0064158082220942955,3148,0.0676057239988586,80,4000,252000,-48.00000000000003,-288.00000000000097,-55.400000000000055,80,80.0,48,4,0,0,22.083333333333332,67.58333333333333,0.0,0.0,4000,4000,-27.700000000000028,-27.700000000000028,4000,4000,252000,252000,80.0,80.0,252000,252000,-27.700000000000028,-27.700000000000028,4052,4000,0.0,0.19324521208723355,152070.0,252000,255276,255276,4052.0,0.27775606513023376,0.00039194710552692413,4052,2.1684043772827515e-20,0.2,0.3269537687301636,0.0,0.0,44.892547607421875,63.0,6.6222453117370605,1.596301555633545,-0.016010424122214317,0.1570349931716919,152070.0,0.001,0.2
1,256000,False,64,4957d_00000,2025-06-01_19-18-11,1748794691,4.362911701202393,296.8585765361786,34108,Cerebro,127.0.0.1,296.8585765361786,64,4.589222866401808,1.5972258247606248e-05,4.5889880266878595,1.0361554073693897,3.544156795325064,0.006412621140221571,3200,0.06477061099838466,80,4000,256000,-48.00000000000003,-127.9999999999998,-53.20000000000005,80,80.0,52,4,0,0,21.95,67.60000000000001,0.0,0.0,4000,4000,-26.600000000000026,-26.600000000000026,4000,4000,256000,256000,80.0,80.0,256000,256000,-26.600000000000026,-26.600000000000026,4052,4000,0.0,0.19330241405629248,152070.0,256000,259328,259328,4052.0,0.2319401353597641,0.0004936810000799596,4052,1.0842021886413758e-20,0.2,0.3763907253742218,0.0,0.0,49.49793243408203,64.0,6.054675579071045,1.6007150411605835,0.09106628596782684,-0.10441005229949951,152070.0,0.001,0.2
1,260000,False,65,4957d_00000,2025-06-01_19-18-15,1748794695,4.72986102104187,301.58843755722046,34108,Cerebro,127.0.0.1,301.58843755722046,65,4.590494051737742,1.5927535958720315e-05,4.590258476421314,1.0360781182954868,3.5454776163723185,0.00642918592856754,3248,0.06602310099813621,80,4000,260000,-48.00000000000003,-248.00000000000003,-53.60000000000005,80,80.0,48,4,0,0,25.179999999999996,67.58,0.0,0.0,4000,4000,-26.800000000000026,-26.800000000000026,4000,4000,260000,260000,80.0,80.0,260000,260000,-26.800000000000026,-26.800000000000026,4052,4000,0.0,0.19335663188475813,152070.0,260000,263380,263380,4052.0,0.17216747999191284,0.0004976310883648694,4052,5.421010943206879e-21,0.2,0.12975087761878967,0.0,0.0,63.22028732299805,65.0,6.018510341644287,1.5984936952590942,-0.1524013876914978,0.02440851926803589,152070.0,0.001,0.2
1,264000,False,66,4957d_00000,2025-06-01_19-18-20,1748794700,4.479143142700195,306.06758069992065,34108,Cerebro,127.0.0.1,306.06758069992065,66,4.589297783220344,1.5898260424864032e-05,4.5890613186574,1.0352516721127396,3.5451068352084727,0.006425151069432023,3300,0.06720625199610368,80,4000,264000,-48.00000000000003,-248.00000000000003,-54.60000000000005,80,80.0,52,4,0,0,23.083333333333332,67.60000000000001,0.0,0.0,4000,4000,-27.300000000000026,-27.300000000000026,4000,4000,264000,264000,80.0,80.0,264000,264000,-27.300000000000026,-27.300000000000026,4052,4000,0.0,0.19341038137524824,152070.0,264000,267432,267432,4052.0,0.44699594378471375,0.000619228056166321,4052,2.7105054716034394e-21,0.2,0.21564391255378723,0.0,0.0,45.961971282958984,66.0,5.799259185791016,1.5985209941864014,-0.04457780718803406,0.17784768342971802,152070.0,0.001,0.2
1,268000,False,67,4957d_00000,2025-06-01_19-18-25,1748794705,4.9306862354278564,310.9982669353485,34108,Cerebro,127.0.0.1,310.9982669353485,67,4.592610875388213,1.5864278190350455e-05,4.592373338470921,1.0333518723916488,3.5503059068563134,0.0064289245586654315,3348,0.06581117899680976,80,4000,268000,-48.00000000000003,-248.00000000000003,-54.800000000000054,80,80.0,48,4,0,0,26.683333333333334,67.66666666666666,0.0,0.0,4000,4000,-27.400000000000027,-27.400000000000027,4000,4000,268000,268000,80.0,80.0,268000,268000,-27.400000000000027,-27.400000000000027,4052,4000,0.0,0.19347784866274284,152070.0,268000,271484,271484,4052.0,0.3877277374267578,0.00029807648388668895,4052,1.3552527358017197e-21,0.2,0.25778090953826904,0.0,0.0,49.480587005615234,67.0,6.143454551696777,1.5948723554611206,-0.03759006783366203,0.03543287515640259,152070.0,0.001,0.2
1,272000,False,68,4957d_00000,2025-06-01_19-18-29,1748794709,4.467649221420288,315.4659161567688,34108,Cerebro,127.0.0.1,315.4659161567688,68,4.591270207634276,1.5834635808639988e-05,4.591032280086049,1.032134097668033,3.5501829807876035,0.006424383313427695,3400,0.06494976199872327,80,4000,272000,-48.00000000000003,-127.99999999999989,-54.400000000000055,80,80.0,52,4,0,0,20.8,67.63333333333334,0.0,0.0,4000,4000,-27.200000000000028,-27.200000000000028,4000,4000,272000,272000,80.0,80.0,272000,272000,-27.200000000000028,-27.200000000000028,4052,4000,0.0,0.19354219702635167,152070.0,272000,275536,275536,4052.0,1.1237860918045044,0.0002957495453301817,4052,6.776263679008599e-22,0.2,0.25948289036750793,0.0,0.0,40.152870178222656,68.0,5.359302997589111,1.59306001663208,0.0421646311879158,0.11970639228820801,152070.0,0.001,0.2
1,276000,False,69,4957d_00000,2025-06-01_19-18-34,1748794714,4.453485012054443,319.91940116882324,34108,Cerebro,127.0.0.1,319.91940116882324,69,4.589782239558282,1.5792289751758208e-05,4.589543939284955,1.0302913106913831,3.550534679980033,0.006423529480434643,3448,0.06468405399937183,80,4000,276000,251.99999999999974,-247.99999999999986,-53.60000000000005,80,80.0,48,4,0,0,20.9,67.6,0.0,0.0,4000,4000,-26.800000000000026,-26.800000000000026,4000,4000,276000,276000,80.0,80.0,276000,276000,-26.800000000000026,-26.800000000000026,4052,4000,0.0,0.1936042117278206,152070.0,276000,279588,279588,4052.0,0.4480748176574707,0.0006873890524730086,4052,3.3881318395042993e-22,0.2,0.38104644417762756,0.0,0.0,65.21955108642578,69.0,6.1391425132751465,1.5922507047653198,0.08558231592178345,0.18490654230117798,152070.0,0.001,0.2
1,280000,False,70,4957d_00000,2025-06-01_19-18-38,1748794718,4.701552867889404,324.62095403671265,34108,Cerebro,127.0.0.1,324.62095403671265,70,4.590812451162565,1.5753367178288726e-05,4.5905737228921035,1.0289926315849276,3.5528607361798143,0.006423246185976331,3500,0.06409999000199605,80,4000,280000,251.99999999999974,-247.99999999999986,-53.80000000000005,80,80.0,52,4,0,0,23.95,67.68333333333334,0.0,0.0,4000,4000,-26.900000000000023,-26.900000000000023,4000,4000,280000,280000,80.0,80.0,280000,280000,-26.900000000000023,-26.900000000000023,4052,4000,0.0,0.19366431115556004,152070.0,280000,283640,283640,4052.0,1.011576771736145,0.0008429649169556797,4052,1.6940659197521496e-22,0.2,0.3410728871822357,0.0,0.0,110.82195281982422,70.0,7.892385959625244,1.5994902849197388,-0.12826770544052124,0.03397178649902344,152070.0,0.001,0.2
1,284000,False,71,4957d_00000,2025-06-01_19-18-43,1748794723,4.759526491165161,329.3804805278778,34108,Cerebro,127.0.0.1,329.3804805278778,71,4.592400008650656,1.5764833047125392e-05,4.592159548662967,1.0296032902685501,3.5538320318175107,0.0064232497237147355,3548,0.06763988800230436,80,4000,284000,152.0,-167.99999999999991,-53.40000000000005,80,80.0,48,4,0,0,24.083333333333332,67.86666666666666,0.0,0.0,4000,4000,-26.700000000000024,-26.700000000000024,4000,4000,284000,284000,80.0,80.0,284000,284000,-26.700000000000024,-26.700000000000024,4052,4000,0.0,0.19372354130357636,152070.0,284000,287692,287692,4052.0,0.8551197648048401,0.0006238294299691916,4052,8.470329598760748e-23,0.2,0.3139180839061737,0.0,0.0,53.903987884521484,71.0,6.657426357269287,1.5932228565216064,-0.03317994251847267,0.14144223928451538,152070.0,0.001,0.2
1,288000,False,72,4957d_00000,2025-06-01_19-18-48,1748794728,4.8284149169921875,334.20889544487,34108,Cerebro,127.0.0.1,334.20889544487,72,4.594638003564123,1.5867184950192587e-05,4.594395585176267,1.0298637453657211,3.5557760124996087,0.006445501226680788,3600,0.07370712600008118,80,4000,288000,-48.00000000000003,-107.99999999999989,-53.40000000000005,80,80.0,52,4,0,0,25.833333333333332,67.88333333333334,0.0,0.0,4000,4000,-26.700000000000024,-26.700000000000024,4000,4000,288000,288000,80.0,80.0,288000,288000,-26.700000000000024,-26.700000000000024,4052,4000,0.0,0.1937821715775128,152070.0,288000,291744,291744,4052.0,0.2543945908546448,0.00016386198694817722,4052,4.235164799380374e-23,0.2,0.2525869905948639,0.0,0.0,42.759830474853516,72.0,6.251066207885742,1.5970780849456787,-0.0531039722263813,0.15742439031600952,152070.0,0.001,0.2
1,292000,False,73,4957d_00000,2025-06-01_19-18-53,1748794733,4.444116115570068,338.65301156044006,34108,Cerebro,127.0.0.1,338.65301156044006,73,4.593009950528847,1.5834512895963606e-05,4.592766795324083,1.0283909649122567,3.5556206363745115,0.0064420022146479804,3648,0.07187749099801294,80,4000,292000,-48.00000000000003,-288.00000000000017,-55.00000000000006,80,80.0,48,4,0,0,20.45,67.81666666666668,0.0,0.0,4000,4000,-27.50000000000003,-27.50000000000003,4000,4000,292000,292000,80.0,80.0,292000,292000,-27.50000000000003,-27.50000000000003,4052,4000,0.0,0.19384016003183716,152070.0,292000,295796,295796,4052.0,0.2532481551170349,0.0006456162664107978,4052,2.117582399690187e-23,0.2,0.5141373872756958,0.0,0.0,146.12667846679688,73.0,6.597344875335693,1.589020013809204,0.1722068339586258,0.07399839162826538,152070.0,0.001,0.2
1,296000,False,74,4957d_00000,2025-06-01_19-18-57,1748794737,4.721951723098755,343.3749632835388,34108,Cerebro,127.0.0.1,343.3749632835388,74,4.594192133023575,1.57911680605941e-05,4.5939484413709595,1.0291383292635496,3.5560364410104515,0.006451718192977347,3700,0.06683342800301034,80,4000,296000,-48.00000000000003,-288.00000000000017,-53.60000000000005,80,80.0,52,4,0,0,24.283333333333335,67.86666666666667,0.0,0.0,4000,4000,-26.800000000000026,-26.800000000000026,4000,4000,296000,296000,80.0,80.0,296000,296000,-26.800000000000026,-26.800000000000026,4052,4000,0.0,0.1938972787699129,152070.0,296000,299848,299848,4052.0,0.6081319451332092,0.0005083961295895278,4052,1.0587911998450935e-23,0.2,0.20930145680904388,0.0,0.0,38.31407165527344,74.0,5.215251922607422,1.5951606035232544,0.00680839829146862,0.12448078393936157,152070.0,0.001,0.2
1,300000,False,75,4957d_00000,2025-06-01_19-19-02,1748794742,4.311593532562256,347.6865568161011,34108,Cerebro,127.0.0.1,347.6865568161011,75,4.591276509693234,1.5872256453622244e-05,4.591031307957358,1.0271301749708492,3.555121310600401,0.006451791011012966,3748,0.06431210900365841,80,4000,300000,-48.00000000000003,-347.9999999999999,-54.20000000000005,80,80.0,48,4,0,0,24.1,67.8,0.0,0.0,4000,4000,-27.100000000000026,-27.100000000000026,4000,4000,300000,300000,80.0,80.0,300000,300000,-27.100000000000026,-27.100000000000026,4052,4000,0.0,0.19395097708722595,152070.0,300000,303900,303900,4052.0,0.5565590858459473,0.00044398062163963914,4052,5.293955999225468e-24,0.2,0.12311602383852005,0.0,0.0,54.88462448120117,75.0,6.320123672485352,1.5940561294555664,-0.19008514285087585,0.011014223098754883,152070.0,0.001,0.2
1,304000,False,76,4957d_00000,2025-06-01_19-19-07,1748794747,4.981627941131592,352.66818475723267,34108,Cerebro,127.0.0.1,352.66818475723267,76,4.5950781155966025,1.584053369197346e-05,4.594832571877764,1.0273610072209756,3.558684327494229,0.006456980101414535,3800,0.06890479300287553,80,4000,304000,-48.00000000000003,-347.9999999999999,-54.20000000000005,80,80.0,52,4,0,0,26.600000000000005,67.78571428571429,0.0,0.0,4000,4000,-27.100000000000026,-27.100000000000026,4000,4000,304000,304000,80.0,80.0,304000,304000,-27.100000000000026,-27.100000000000026,4052,4000,0.0,0.19401904630031702,152070.0,304000,307952,307952,4052.0,0.28405070304870605,0.0004217091482132673,4052,2.646977999612734e-24,0.2,0.24707315862178802,0.0,0.0,47.923465728759766,76.0,5.185019493103027,1.601205587387085,0.04881236329674721,0.007191717624664307,152070.0,0.001,0.2
1,308000,False,77,4957d_00000,2025-06-01_19-19-12,1748794752,4.618298053741455,357.2864828109741,34108,Cerebro,127.0.0.1,357.2864828109741,77,4.5952062604406825,1.5792128610571388e-05,4.594959842159287,1.0285538511490944,3.5576202622193875,0.006452147300083472,3848,0.06997248700121418,80,4000,308000,-48.00000000000003,-127.99999999999994,-52.60000000000005,80,80.0,48,4,0,0,17.860000000000003,67.76,0.0,0.0,4000,4000,-26.300000000000026,-26.300000000000026,4000,4000,308000,308000,80.0,80.0,308000,308000,-26.300000000000026,-26.300000000000026,4052,4000,0.0,0.19408546926143894,152070.0,308000,312004,312004,4052.0,0.2313038408756256,0.0002690202964004129,4052,1.323488999806367e-24,0.2,0.3039079010486603,0.0,0.0,41.155330657958984,77.0,5.069932460784912,1.6010133028030396,0.11711737513542175,0.1568208932876587,152070.0,0.001,0.2
1,312000,False,78,4957d_00000,2025-06-01_19-19-16,1748794756,4.785449028015137,362.07193183898926,34108,Cerebro,127.0.0.1,362.07193183898926,78,4.597020437836186,1.5749207035979192e-05,4.596773802737563,1.0274685086377686,3.5605086195971865,0.0064595058272604085,3900,0.06520069699734449,80,4000,312000,-48.00000000000003,-247.9999999999998,-55.00000000000006,80,80.0,52,4,0,0,26.633333333333336,67.8,0.0,0.0,4000,4000,-27.50000000000003,-27.50000000000003,4000,4000,312000,312000,80.0,80.0,312000,312000,-27.50000000000003,-27.50000000000003,4052,4000,0.0,0.19416782586870482,152070.0,312000,316056,316056,4052.0,0.47976598143577576,0.0006518018781207502,4052,6.617444999031835e-25,0.2,0.20250071585178375,0.0,0.0,30.380695343017578,78.0,5.048056125640869,1.596221685409546,0.016939489170908928,0.04972255229949951,152070.0,0.001,0.2
1,316000,False,79,4957d_00000,2025-06-01_19-19-21,1748794761,4.487145662307739,366.559077501297,34108,Cerebro,127.0.0.1,366.559077501297,79,4.595814598457543,1.5837714510478332e-05,4.595566811710297,1.025702607551687,3.5610620494013556,0.006461110768988922,3948,0.06461598999972921,80,4000,316000,311.99999999999966,-268.0000000000004,-52.00000000000004,80,80.0,48,4,0,0,20.200000000000003,67.8,0.0,0.0,4000,4000,-26.00000000000002,-26.00000000000002,4000,4000,316000,316000,80.0,80.0,316000,316000,-26.00000000000002,-26.00000000000002,4052,4000,0.0,0.19424923447689962,152070.0,316000,320108,320108,4052.0,0.30639156699180603,0.0007794941775500774,4052,3.3087224995159173e-25,0.2,0.38775843381881714,0.0,0.0,114.4647216796875,79.0,5.829379558563232,1.5955144166946411,0.12392332404851913,0.08806896209716797,152070.0,0.001,0.2
1,320000,False,80,4957d_00000,2025-06-01_19-19-26,1748794766,4.9503233432769775,371.509400844574,34108,Cerebro,127.0.0.1,371.509400844574,80,4.599266324473073,1.580933719110447e-05,4.599018155593641,1.0253010714759245,3.564908069907339,0.006463208661101391,4000,0.06721992400125601,80,4000,320000,311.99999999999966,-268.0000000000004,-50.60000000000005,80,80.0,52,4,0,0,28.057142857142853,67.77142857142857,0.0,0.0,4000,4000,-25.300000000000026,-25.300000000000026,4000,4000,320000,320000,80.0,80.0,320000,320000,-25.300000000000026,-25.300000000000026,4052,4000,0.0,0.19432755339034571,152070.0,320000,324160,324160,4052.0,0.3179599940776825,0.0004972069291397929,4052,1.6543612497579586e-25,0.2,0.2874141335487366,0.0,0.0,39.26462936401367,80.0,5.884044170379639,1.590827465057373,0.017175130546092987,0.15096133947372437,152070.0,0.001,0.2
1,324000,False,81,4957d_00000,2025-06-01_19-19-31,1748794771,4.601219892501831,376.1106207370758,34108,Cerebro,127.0.0.1,376.1106207370758,81,4.599185223228162,1.5780244219386462e-05,4.598936439037807,1.024339275761141,3.56578651420854,0.006456845574636915,4048,0.07104992000211496,80,4000,324000,-48.00000000000003,-248.00000000000006,-56.000000000000036,80,80.0,48,4,0,0,26.250000000000004,67.78333333333333,0.0,0.0,4000,4000,-28.000000000000018,-28.000000000000018,4000,4000,324000,324000,80.0,80.0,324000,324000,-28.000000000000018,-28.000000000000018,4052,4000,0.0,0.19440170499207793,152070.0,324000,328212,328212,4052.0,0.4119172692298889,0.0002920919214375317,4052,8.271806248789793e-26,0.2,0.1722278743982315,0.0,0.0,52.30366134643555,81.0,5.746292591094971,1.5908397436141968,-0.08423344045877457,0.039845943450927734,152070.0,0.001,0.2
1,328000,False,82,4957d_00000,2025-06-01_19-19-36,1748794776,5.190141201019287,381.3007619380951,34108,Cerebro,127.0.0.1,381.3007619380951,82,4.604999477996327,1.5742441526778585e-05,4.604750665647345,1.0267299890037165,3.569210694066268,0.006454080119171179,4100,0.07559780299954583,80,4000,328000,-48.00000000000003,-248.00000000000006,-58.60000000000005,80,80.0,52,4,0,0,28.066666666666666,67.78333333333335,0.0,0.0,4000,4000,-29.300000000000026,-29.300000000000026,4000,4000,328000,328000,80.0,80.0,328000,328000,-29.300000000000026,-29.300000000000026,4052,4000,0.0,0.19447347921643768,152070.0,328000,332264,332264,4052.0,0.28936153650283813,0.00034813795355148613,4052,4.1359031243948966e-26,0.2,0.08637984842061996,0.0,0.0,52.86426544189453,82.0,6.068360328674316,1.592429280281067,-0.20197030901908875,-0.009466290473937988,152070.0,0.001,0.2
1,332000,False,83,4957d_00000,2025-06-01_19-19-40,1748794780,4.396668434143066,385.69743037223816,34108,Cerebro,127.0.0.1,385.69743037223816,83,4.602814596216284,1.571301692201273e-05,4.6025653709908205,1.0254235201136832,3.5683155151258927,0.006466251317697567,4148,0.07430027299618815,80,4000,332000,31.999999999999936,-247.99999999999994,-52.00000000000006,80,80.0,48,4,0,0,23.51666666666667,67.73333333333333,0.0,0.0,4000,4000,-26.00000000000003,-26.00000000000003,4000,4000,332000,332000,80.0,80.0,332000,332000,-26.00000000000003,-26.00000000000003,4052,4000,0.0,0.1945424281258095,152070.0,332000,336316,336316,4052.0,0.6723453402519226,0.0003093843115493655,4052,2.0679515621974483e-26,0.2,0.31612586975097656,0.0,0.0,58.68278503417969,83.0,6.562366485595703,1.5848900079727173,-0.023132851347327232,0.11457604169845581,152070.0,0.001,0.2
1,336000,False,84,4957d_00000,2025-06-01_19-19-45,1748794785,4.88643479347229,390.58386516571045,34108,Cerebro,127.0.0.1,390.58386516571045,84,4.605523670254015,1.5700886692740925e-05,4.60527356128071,1.0243191769126787,3.572120264974621,0.006467770804384648,4200,0.06687448999844492,80,4000,336000,252.0000000000001,-308.0,-52.20000000000005,80,80.0,52,4,0,0,28.560000000000002,67.74,0.0,0.0,4000,4000,-26.100000000000026,-26.100000000000026,4000,4000,336000,336000,80.0,80.0,336000,336000,-26.100000000000026,-26.100000000000026,4052,4000,0.0,0.19461111502907463,152070.0,336000,340368,340368,4052.0,0.4555444121360779,0.0005665923818014562,4052,1.0339757810987241e-26,0.2,0.36167553067207336,0.0,0.0,295.6709899902344,84.0,6.596650123596191,1.5949397087097168,0.02099844068288803,0.11172837018966675,152070.0,0.001,0.2
1,340000,False,85,4957d_00000,2025-06-01_19-19-50,1748794790,4.485666751861572,395.069531917572,34108,Cerebro,127.0.0.1,395.069531917572,85,4.60423381555137,1.5665878172705097e-05,4.603983250667984,1.0247747441440676,3.570374269324914,0.006461284096475485,4248,0.06732421600085217,80,4000,340000,252.0000000000001,-308.0,-54.00000000000006,80,80.0,48,4,0,0,21.96666666666667,67.71666666666665,0.0,0.0,4000,4000,-27.00000000000003,-27.00000000000003,4000,4000,340000,340000,80.0,80.0,340000,340000,-27.00000000000003,-27.00000000000003,4052,4000,0.0,0.19467686719145735,152070.0,340000,344420,344420,4052.0,0.520010769367218,0.0005087651079520583,4052,5.169878905493621e-27,0.2,0.3018172085285187,0.0,0.0,51.47401809692383,85.0,5.9670515060424805,1.5962339639663696,0.024358808994293213,0.07381439208984375,152070.0,0.001,0.2
