num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,learners/ai/curr_entropy_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/entropy,learners/ai/vf_explained_var,learners/ai/vf_loss_unclipped,learners/ai/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained,learners/ai/vf_loss,learners/ai/num_trainable_parameters,learners/ai/total_loss,learners/ai/policy_loss,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/human/curr_entropy_coeff
1,228000,False,57,2001d_00000,2025-06-01_18-26-25,1748791585,4.644925355911255,267.7564935684204,46596,Cerebro,127.0.0.1,267.7564935684204,57,4.60731900493737,1.6965502155606218e-05,4.607066447207878,1.0450354664535058,3.5524970634249495,0.007215827269003287,80,311.9999999999998,-59.600000000000016,80,228000,80.0,-267.99999999999994,0.06498349300120027,48,2848,4000,4,0,0,26.316666666666663,66.0,0.0,0.0,4000,4000,80.0,80.0,-29.800000000000008,-29.800000000000008,4000,4000,228000,228000,-29.800000000000008,-29.800000000000008,228000,228000,0.2,0.0,1.599393367767334,-0.2984350919723511,83.63721466064453,230964,0.0,0.001,57.0,4052.0,0.0005130533827468753,4052,6.577389717102051,152070.0,0.49248945713043213,0.15462914109230042,1.387778801460961e-18,0.58006751537323,4052,0.1741678416737761,228000,152070.0,230964,0.0,4000,0.2
1,232000,False,58,2001d_00000,2025-06-01_18-26-29,1748791589,4.563593626022339,272.32008719444275,46596,Cerebro,127.0.0.1,272.32008719444275,58,4.60678798488826,1.6915846883636142e-05,4.606535252735294,1.0434709067886305,3.5535390927912047,0.007205340996178465,80,311.99999999999966,-63.80000000000002,80,232000,80.0,-268.0000000000001,0.0661885160021484,52,2900,4000,4,0,0,18.18,66.0,0.0,0.0,4000,4000,80.0,80.0,-31.90000000000001,-31.90000000000001,4000,4000,232000,232000,-31.90000000000001,-31.90000000000001,232000,232000,0.2,0.0,1.5973459482192993,-0.3450584411621094,183.8728790283203,235016,0.0,0.001,58.0,4052.0,0.0006947147194296122,4052,4.622583866119385,152070.0,0.3319166302680969,0.18912743031978607,6.938894007304805e-19,0.927155077457428,4052,0.17430035933989096,232000,152070.0,235016,0.0,4000,0.2
1,236000,False,59,2001d_00000,2025-06-01_18-26-34,1748791594,4.826721429824829,277.1468086242676,46596,Cerebro,127.0.0.1,277.1468086242676,59,4.608895758039157,1.6864688731233388e-05,4.608642864208201,1.0431575837206994,3.5559657098637607,0.007196319585960224,80,252.00000000000003,-58.80000000000004,80,236000,80.0,-268.0000000000001,0.07034525099908934,48,2948,4000,4,0,0,25.900000000000002,66.0,0.0,0.0,4000,4000,80.0,80.0,-29.40000000000002,-29.40000000000002,4000,4000,236000,236000,-29.40000000000002,-29.40000000000002,236000,236000,0.2,0.0,1.5978353023529053,0.050620317459106445,242.4016876220703,239068,0.0,0.001,59.0,4052.0,0.001125002047047019,4052,7.193991661071777,152070.0,0.4318833351135254,0.03205128386616707,3.4694470036524025e-19,0.3945085108280182,4052,0.17443148393851424,236000,152070.0,239068,0.0,4000,0.2
1,240000,False,60,2001d_00000,2025-06-01_18-26-39,1748791599,4.422667026519775,281.56947565078735,46596,Cerebro,127.0.0.1,281.56947565078735,60,4.606940110458945,1.6823041646808494e-05,4.606687168565884,1.041831053883824,3.5553436127646485,0.007187344390091204,80,331.9999999999999,-53.000000000000036,80,240000,80.0,-288.0000000000002,0.0713834659976419,52,3000,4000,4,0,0,25.959999999999997,66.0,0.0,0.0,4000,4000,80.0,80.0,-26.500000000000018,-26.500000000000018,4000,4000,240000,240000,-26.500000000000018,-26.500000000000018,240000,240000,0.2,0.0,1.5968163013458252,0.21237242221832275,504.95819091796875,243120,0.0,0.001,60.0,4052.0,0.0006963322521187365,4052,6.406174659729004,152070.0,0.1026310846209526,-0.21862319111824036,1.7347235018262012e-19,0.3628822863101959,4052,0.17455941250923104,240000,152070.0,243120,0.0,4000,0.2
1,244000,False,61,2001d_00000,2025-06-01_18-26-43,1748791603,4.8453593254089355,286.4148349761963,46596,Cerebro,127.0.0.1,286.4148349761963,61,4.609193385354308,1.6801811185517718e-05,4.608939566880436,1.0407232723447624,3.558694679637087,0.007186550946097234,80,331.9999999999999,-58.60000000000004,80,244000,80.0,-308.0,0.0679070040024817,48,3048,4000,4,0,0,24.04285714285714,66.01428571428572,0.0,0.0,4000,4000,80.0,80.0,-29.30000000000002,-29.30000000000002,4000,4000,244000,244000,-29.30000000000002,-29.30000000000002,244000,244000,0.2,0.0,1.5969308614730835,-0.38698673248291016,225.83726501464844,247172,0.0,0.001,61.0,4052.0,0.00033697945764288306,4052,6.578444957733154,152070.0,0.39287522435188293,0.05441693961620331,8.673617509131006e-20,0.3970144987106323,4052,0.17468561039013633,244000,152070.0,247172,0.0,4000,0.2
1,248000,False,62,2001d_00000,2025-06-01_18-26-48,1748791608,4.800426483154297,291.2152614593506,46596,Cerebro,127.0.0.1,291.2152614593506,62,4.610989434500437,1.696779328859689e-05,4.610733997211666,1.0412028046214923,3.5600150888408724,0.007178114436492376,80,331.9999999999999,-51.800000000000075,80,248000,80.0,-308.0,0.06815262100019026,52,3100,4000,4,0,0,27.683333333333337,66.01666666666667,0.0,0.0,4000,4000,80.0,80.0,-25.900000000000038,-25.900000000000038,4000,4000,248000,248000,-25.900000000000038,-25.900000000000038,248000,248000,0.2,0.0,1.6007170677185059,-0.03311920166015625,257.0122375488281,251224,0.0,0.001,62.0,4052.0,0.0004697398981079459,4052,5.67883825302124,152070.0,0.4201536774635315,0.17241322994232178,4.336808754565503e-20,0.8408223390579224,4052,0.1748127415321712,248000,152070.0,251224,0.0,4000,0.2
1,252000,False,63,2001d_00000,2025-06-01_18-26-53,1748791613,4.827869653701782,296.04313111305237,46596,Cerebro,127.0.0.1,296.04313111305237,63,4.613065943154996,1.6936115242357786e-05,4.612810180239302,1.0403805625751286,3.56291870195237,0.0071697872921739295,80,271.99999999999943,-53.60000000000005,80,252000,80.0,-308.00000000000017,0.06938148199697025,48,3148,4000,4,0,0,27.283333333333335,66.31666666666668,0.0,0.0,4000,4000,80.0,80.0,-26.800000000000026,-26.800000000000026,4000,4000,252000,252000,-26.800000000000026,-26.800000000000026,252000,252000,0.2,0.0,1.599318504333496,0.03095477819442749,554.0230712890625,255276,0.0,0.001,63.0,4052.0,0.0006261522648856044,4052,6.276233673095703,152070.0,0.1614280641078949,-0.14633165299892426,2.1684043772827515e-20,0.4636015295982361,4052,0.1749377478103215,252000,152070.0,255276,0.0,4000,0.2
1,256000,False,64,2001d_00000,2025-06-01_18-26-58,1748791618,4.54291033744812,300.5860414505005,46596,Cerebro,127.0.0.1,300.5860414505005,64,4.612239471723019,1.7013754224484243e-05,4.611982462437203,1.0386151459493478,3.563862485932833,0.007159204419532742,80,351.99999999999994,-61.000000000000036,80,256000,80.0,-308.00000000000017,0.06664479400089476,52,3200,4000,4,0,0,25.266666666666666,66.41666666666667,0.0,0.0,4000,4000,80.0,80.0,-30.500000000000018,-30.500000000000018,4000,4000,256000,256000,-30.500000000000018,-30.500000000000018,256000,256000,0.2,0.0,1.5960813760757446,0.029645264148712158,719.5394897460938,259328,0.0,0.001,64.0,4052.0,0.0007777585415169597,4052,6.0666728019714355,152070.0,0.055336445569992065,-0.2321145236492157,1.0842021886413758e-20,0.3421074450016022,4052,0.17505923623875536,256000,152070.0,259328,0.0,4000,0.2
1,260000,False,65,2001d_00000,2025-06-01_18-27-03,1748791623,4.91835618019104,305.5043976306915,46596,Cerebro,127.0.0.1,305.5043976306915,65,4.6151781310058375,1.7285616555385815e-05,4.614919089812762,1.0390840794897844,3.5663174630736583,0.00716535537533906,80,351.99999999999994,-57.40000000000003,80,260000,80.0,-288.000000000001,0.06487070100265555,48,3248,4000,4,0,0,26.0,66.52000000000001,0.0,0.0,4000,4000,80.0,80.0,-28.700000000000014,-28.700000000000014,4000,4000,260000,260000,-28.700000000000014,-28.700000000000014,260000,260000,0.2,0.0,1.5967751741409302,0.01837557554244995,774.5325927734375,263380,0.0,0.001,65.0,4052.0,0.0011944896541535854,4052,6.497323513031006,152070.0,0.4683583080768585,0.13798098266124725,5.421010943206879e-21,0.49022912979125977,4052,0.17518067354384126,260000,152070.0,263380,0.0,4000,0.2
1,264000,False,66,2001d_00000,2025-06-01_18-27-07,1748791627,4.540639162063599,310.0450367927551,46596,Cerebro,127.0.0.1,310.0450367927551,66,4.614323620695651,1.7241760207948383e-05,4.614064314914304,1.0376084686945797,3.5669468914431053,0.007153001821433677,80,351.9999999999998,-41.800000000000054,80,264000,80.0,-288.000000000001,0.0664344160008477,52,3300,4000,4,0,0,20.885714285714283,66.41428571428571,0.0,0.0,4000,4000,80.0,80.0,-20.900000000000027,-20.900000000000027,4000,4000,264000,264000,-20.900000000000027,-20.900000000000027,264000,264000,0.2,0.0,1.5980353355407715,-0.002560138702392578,752.7039184570312,267432,0.0,0.001,66.0,4052.0,0.0008421855745837092,4052,7.282608985900879,152070.0,0.42357131838798523,0.014917463064193726,2.7105054716034394e-21,0.32195958495140076,4052,0.17529912338920542,264000,152070.0,267432,0.0,4000,0.2
1,268000,False,67,2001d_00000,2025-06-01_18-27-12,1748791632,4.9729578495025635,315.0179946422577,46596,Cerebro,127.0.0.1,315.0179946422577,67,4.617814069488702,1.719634240875634e-05,4.617554705765356,1.036659724007454,3.5713954445286253,0.007141963802830599,80,352.0,-40.60000000000004,80,268000,80.0,-268.0000000000002,0.06749850799911655,48,3348,4000,4,0,0,30.139999999999997,66.4,0.0,0.0,4000,4000,80.0,80.0,-20.30000000000002,-20.30000000000002,4000,4000,268000,268000,-20.30000000000002,-20.30000000000002,268000,268000,0.2,0.0,1.5936185121536255,-0.04863584041595459,569.4931030273438,271484,0.0,0.001,67.0,4052.0,0.0007101031951606274,4052,6.817930221557617,152070.0,0.2163688838481903,-0.14670045673847198,1.3552527358017197e-21,0.36209917068481445,4052,0.1754313123103101,268000,152070.0,271484,0.0,4000,0.2
1,272000,False,68,2001d_00000,2025-06-01_18-27-17,1748791637,4.528871774673462,319.54686641693115,46596,Cerebro,127.0.0.1,319.54686641693115,68,4.616823324794071,1.7145378741869257e-05,4.616563913707639,1.034970901767485,3.5720924660832365,0.007138379165029499,80,352.0,-50.20000000000002,80,272000,80.0,-268.0000000000002,0.06705596299725584,52,3400,4000,4,0,0,23.416666666666668,66.33333333333333,0.0,0.0,4000,4000,80.0,80.0,-25.10000000000001,-25.10000000000001,4000,4000,272000,272000,-25.10000000000001,-25.10000000000001,272000,272000,0.2,0.0,1.5937200784683228,0.09285056591033936,360.8325500488281,275536,0.0,0.001,68.0,4052.0,0.0006481001619249582,4052,6.458269119262695,152070.0,0.40121158957481384,0.07412859052419662,6.776263679008599e-22,0.2347337305545807,4052,0.17556352539065387,272000,152070.0,275536,0.0,4000,0.2
1,276000,False,69,2001d_00000,2025-06-01_18-27-22,1748791642,4.948043346405029,324.4949097633362,46596,Cerebro,127.0.0.1,324.4949097633362,69,4.620037099545941,1.7106924803024964e-05,4.619777468570483,1.0365788417499155,3.573706443422552,0.007126745373161275,80,351.99999999999983,-37.00000000000006,80,276000,80.0,-307.9999999999999,0.06866459899756591,48,3448,4000,4,0,0,24.47142857142857,66.2,0.0,0.0,4000,4000,80.0,80.0,-18.50000000000003,-18.50000000000003,4000,4000,276000,276000,-18.50000000000003,-18.50000000000003,276000,276000,0.2,0.0,1.5977203845977783,0.03920948505401611,893.0753784179688,279588,0.0,0.001,69.0,4052.0,0.0004269364580977708,4052,6.883172035217285,152070.0,0.35405290126800537,-0.014720168896019459,3.3881318395042993e-22,0.41826131939888,4052,0.17569276851816068,276000,152070.0,279588,0.0,4000,0.2
1,280000,False,70,2001d_00000,2025-06-01_18-27-26,1748791646,4.416429281234741,328.9113390445709,46596,Cerebro,127.0.0.1,328.9113390445709,70,4.617867195550457,1.7050855266508234e-05,4.6176070488849215,1.035167269332691,3.5729471869881477,0.007119565919647114,80,351.99999999999983,-53.60000000000004,80,280000,80.0,-308.0,0.0695171950000804,52,3500,4000,4,0,0,26.880000000000003,66.2,0.0,0.0,4000,4000,80.0,80.0,-26.80000000000002,-26.80000000000002,4000,4000,280000,280000,-26.80000000000002,-26.80000000000002,280000,280000,0.2,0.0,1.5971788167953491,0.021205544471740723,805.457275390625,283640,0.0,0.001,70.0,4052.0,0.0009166128584183753,4052,7.382318496704102,152070.0,0.44885340332984924,0.030057338997721672,1.6940659197521496e-22,0.4208601713180542,4052,0.17581840181058234,280000,152070.0,283640,0.0,4000,0.2
1,284000,False,71,2001d_00000,2025-06-01_18-27-32,1748791652,5.113585710525513,334.02492475509644,46596,Cerebro,127.0.0.1,334.02492475509644,71,4.622725325594969,1.7011346547188566e-05,4.622464877396103,1.0361701136395094,3.5768117241182593,0.007106600260300216,80,352.0,-54.80000000000004,80,284000,80.0,-308.0,0.06916904600104318,48,3548,4000,4,0,0,25.985714285714284,66.21428571428571,0.0,0.0,4000,4000,80.0,80.0,-27.40000000000002,-27.40000000000002,4000,4000,284000,284000,-27.40000000000002,-27.40000000000002,284000,284000,0.2,0.0,1.5988448858261108,0.06184655427932739,765.2808837890625,287692,0.0,0.001,71.0,4052.0,0.0005113387596793473,4052,7.55179500579834,152070.0,0.4608277678489685,0.025417136028409004,8.470329598760748e-23,0.7901654839515686,4052,0.17594419899030248,284000,152070.0,287692,0.0,4000,0.2
1,288000,False,72,2001d_00000,2025-06-01_18-27-36,1748791656,4.737533330917358,338.7624580860138,46596,Cerebro,127.0.0.1,338.7624580860138,72,4.62373608833892,1.6963233428608264e-05,4.623475211622232,1.0365149495034838,3.5773302438772343,0.0072449522574192775,80,352.0,-29.400000000000063,80,288000,80.0,-268.00000000000045,0.07518908800149803,52,3600,4000,4,0,0,24.83333333333334,66.21666666666665,0.0,0.0,4000,4000,80.0,80.0,-14.700000000000031,-14.700000000000031,4000,4000,288000,288000,-14.700000000000031,-14.700000000000031,288000,288000,0.2,0.0,1.5880680084228516,0.09315329790115356,1203.095703125,291744,0.0,0.001,72.0,4052.0,0.0009111333638429642,4052,6.393594741821289,152070.0,0.09024336189031601,-0.2315024733543396,4.235164799380374e-23,0.7180728912353516,4052,0.17606707552624976,288000,152070.0,291744,0.0,4000,0.2
1,292000,False,73,2001d_00000,2025-06-01_18-27-41,1748791661,5.059983491897583,343.8224415779114,46596,Cerebro,127.0.0.1,343.8224415779114,73,4.628003349455684,1.6921600904824115e-05,4.627742196505731,1.0368002040086381,3.5813134474388746,0.00723901073486316,80,351.9999999999998,-37.00000000000006,80,292000,80.0,-268.00000000000045,0.07849664800218306,48,3648,4000,4,0,0,33.38333333333333,66.26666666666667,0.0,0.0,4000,4000,80.0,80.0,-18.50000000000003,-18.50000000000003,4000,4000,292000,292000,-18.50000000000003,-18.50000000000003,292000,292000,0.2,0.0,1.5934326648712158,0.041759192943573,457.2181701660156,295796,0.0,0.001,73.0,4052.0,0.0013013497227802873,4052,6.059399127960205,152070.0,0.34619688987731934,0.05894351005554199,2.117582399690187e-23,0.32723164558410645,4052,0.17618967818157835,292000,152070.0,295796,0.0,4000,0.2
1,296000,False,74,2001d_00000,2025-06-01_18-27-46,1748791666,4.797725439071655,348.62016701698303,46596,Cerebro,127.0.0.1,348.62016701698303,74,4.6295883009608865,1.687538466820534e-05,4.629327130540788,1.0373441449689438,3.5823636359646294,0.0072278236273010015,80,351.9999999999998,-33.00000000000004,80,296000,80.0,-268.0000000000001,0.07326801699993667,52,3700,4000,4,0,0,23.833333333333332,66.25000000000001,0.0,0.0,4000,4000,80.0,80.0,-16.50000000000002,-16.50000000000002,4000,4000,296000,296000,-16.50000000000002,-16.50000000000002,296000,296000,0.2,0.0,1.597887635231018,0.07304203510284424,726.2222900390625,299848,0.0,0.001,74.0,4052.0,0.0013054037699475884,4052,6.435626029968262,152070.0,0.4761524200439453,0.15216730535030365,1.0587911998450935e-23,0.7148498892784119,4052,0.17630879142624986,296000,152070.0,299848,0.0,4000,0.2
1,300000,False,75,2001d_00000,2025-06-01_18-27-51,1748791671,4.955855131149292,353.5760221481323,46596,Cerebro,127.0.0.1,353.5760221481323,75,4.632767801951384,1.6836630647254205e-05,4.632506491235486,1.0371195465193153,3.58577775860479,0.007215534390883696,80,351.9999999999998,-21.600000000000044,80,300000,80.0,-288.0,0.07122554199653677,48,3748,4000,4,0,0,34.6,66.45,0.0,0.0,4000,4000,80.0,80.0,-10.800000000000022,-10.800000000000022,4000,4000,300000,300000,-10.800000000000022,-10.800000000000022,300000,300000,0.2,0.0,1.5935691595077515,0.06308448314666748,862.8391723632812,303900,0.0,0.001,75.0,4052.0,0.0009223371744155884,4052,7.773933410644531,152070.0,0.37608063220977783,-0.08259890228509903,5.293955999225468e-24,0.36136889457702637,4052,0.17642543600820634,300000,152070.0,303900,0.0,4000,0.2
1,304000,False,76,2001d_00000,2025-06-01_18-27-56,1748791676,4.741925954818726,358.31794810295105,46596,Cerebro,127.0.0.1,358.31794810295105,76,4.633767314932092,1.678826409036765e-05,4.633505728323474,1.0360810060541568,3.5878163400187475,0.007211063046634353,80,352.0,-33.40000000000005,80,304000,80.0,-288.0,0.07193601199775003,52,3800,4000,4,0,0,27.6,66.5,0.0,0.0,4000,4000,80.0,80.0,-16.700000000000024,-16.700000000000024,4000,4000,304000,304000,-16.700000000000024,-16.700000000000024,304000,304000,0.2,0.0,1.5895835161209106,0.10268646478652954,399.03216552734375,307952,0.0,0.001,76.0,4052.0,0.0005536417011171579,4052,6.556955337524414,152070.0,0.34280550479888916,0.005026609171181917,2.646977999612734e-24,0.7074768543243408,4052,0.17655679186937823,304000,152070.0,307952,0.0,4000,0.2
1,308000,False,77,2001d_00000,2025-06-01_18-28-01,1748791681,4.76321005821228,363.08115816116333,46596,Cerebro,127.0.0.1,363.08115816116333,77,4.634974609782919,1.674438122950793e-05,4.634712836040579,1.0352755339936788,3.589831533618408,0.00720189841642086,80,352.0,-30.400000000000045,80,308000,80.0,-268.0000000000005,0.06996816000028047,48,3848,4000,4,0,0,27.428571428571423,66.5,0.0,0.0,4000,4000,80.0,80.0,-15.200000000000022,-15.200000000000022,4000,4000,308000,308000,-15.200000000000022,-15.200000000000022,308000,308000,0.2,0.0,1.5904796123504639,0.11454778909683228,624.1763305664062,312004,0.0,0.001,77.0,4052.0,0.0010012714192271233,4052,6.318922996520996,152070.0,0.29697978496551514,-0.01681659370660782,1.323488999806367e-24,0.7592343091964722,4052,0.1766853028497282,308000,152070.0,312004,0.0,4000,0.2
1,312000,False,78,2001d_00000,2025-06-01_18-28-05,1748791685,4.531404733657837,367.61256289482117,46596,Cerebro,127.0.0.1,367.61256289482117,78,4.633841565685561,1.6718937334317692e-05,4.633579590680134,1.0334816536536136,3.5904852242820615,0.007205617432707307,80,352.0,9.799999999999919,80,312000,80.0,-268.0000000000005,0.06660884300072212,52,3900,4000,4,0,0,20.86666666666667,66.38333333333334,0.0,0.0,4000,4000,80.0,80.0,4.8999999999999595,4.8999999999999595,4000,4000,312000,312000,4.8999999999999595,4.8999999999999595,312000,312000,0.2,0.0,1.5709387063980103,0.14513862133026123,1197.2410888671875,316056,0.0,0.001,78.0,4052.0,0.000964485458098352,4052,6.994827747344971,152070.0,0.35797178745269775,-0.02732316590845585,6.617444999031835e-25,0.2903147041797638,4052,0.17682716015128908,312000,152070.0,316056,0.0,4000,0.2
1,316000,False,79,2001d_00000,2025-06-01_18-28-10,1748791690,4.680714130401611,372.2932770252228,46596,Cerebro,127.0.0.1,372.2932770252228,79,4.634205143028583,1.6674748315480592e-05,4.633942964773253,1.0327612991173951,3.5915749120391096,0.007196244258376702,80,351.9999999999998,3.7999999999999163,80,316000,80.0,-268.0000000000001,0.06691760900313966,48,3948,4000,4,0,0,24.699999999999996,66.22,0.0,0.0,4000,4000,80.0,80.0,1.8999999999999582,1.8999999999999582,4000,4000,316000,316000,1.8999999999999582,1.8999999999999582,316000,316000,0.2,0.0,1.5769577026367188,-0.09296202659606934,763.2503662109375,320108,0.0,0.001,79.0,4052.0,0.0008319267653860152,4052,7.388739585876465,152070.0,0.6939790844917297,0.27049675583839417,3.3087224995159173e-25,0.5968821048736572,4052,0.17696674701653733,316000,152070.0,320108,0.0,4000,0.2
1,320000,False,80,2001d_00000,2025-06-01_18-28-14,1748791694,4.333359479904175,376.62663650512695,46596,Cerebro,127.0.0.1,376.62663650512695,80,4.631111272597951,1.6737000829814942e-05,4.6308483191255005,1.031245152126264,3.590005049918227,0.007185199815737584,80,351.99999999999966,21.799999999999883,80,320000,80.0,-447.9999999999999,0.06810644700250122,52,4000,4000,4,0,0,19.250000000000004,66.21666666666665,0.0,0.0,4000,4000,80.0,80.0,10.899999999999942,10.899999999999942,4000,4000,320000,320000,10.899999999999942,10.899999999999942,320000,320000,0.2,0.0,1.5666038990020752,0.035632967948913574,1479.499267578125,324160,0.0,0.001,80.0,4052.0,0.0006760077085345984,4052,7.055542469024658,152070.0,0.5499953031539917,0.15776194632053375,1.6543612497579586e-25,0.8463652729988098,4052,0.1771026917484618,320000,152070.0,324160,0.0,4000,0.2
1,324000,False,81,2001d_00000,2025-06-01_18-28-20,1748791700,5.054306507110596,381.68094301223755,46596,Cerebro,127.0.0.1,381.68094301223755,81,4.635241004871947,1.669863063963322e-05,4.634977806934456,1.0321500596050033,3.5932322124193643,0.007179710817658335,80,352.00000000000017,101.99999999999986,80,324000,80.0,-447.9999999999999,0.06743392199801747,48,4048,4000,4,0,0,27.48333333333333,66.3,0.0,0.0,4000,4000,80.0,80.0,50.99999999999993,50.99999999999993,4000,4000,324000,324000,50.99999999999993,50.99999999999993,324000,324000,0.2,0.0,1.5483934879302979,0.0526738166809082,2407.1845703125,328212,0.0,0.001,81.0,4052.0,0.000793705228716135,4052,8.322994232177734,152070.0,0.5731736421585083,0.050552982836961746,8.271806248789793e-26,0.4111068546772003,4052,0.17723810963104977,324000,152070.0,328212,0.0,4000,0.2
1,328000,False,82,2001d_00000,2025-06-01_18-28-24,1748791704,4.573004722595215,386.25394773483276,46596,Cerebro,127.0.0.1,386.25394773483276,82,4.634518261823258,1.6656644702971948e-05,4.6342548258654075,1.032221006008857,3.5924277532949684,0.0071829557098714095,80,352.00000000000017,107.79999999999981,80,328000,80.0,-268.00000000000034,0.06692618600034621,52,4100,4000,4,0,0,20.150000000000002,66.3,0.0,0.0,4000,4000,80.0,80.0,53.899999999999906,53.899999999999906,4000,4000,328000,328000,53.899999999999906,53.899999999999906,328000,328000,0.2,0.0,1.5403258800506592,0.01192474365234375,2424.969482421875,332264,0.0,0.001,82.0,4052.0,0.001569820218719542,4052,7.5730509757995605,152070.0,0.37486326694488525,-0.07437670230865479,4.1359031243948966e-26,0.5014505982398987,4052,0.17737029933681034,328000,152070.0,332264,0.0,4000,0.2
1,332000,False,83,2001d_00000,2025-06-01_18-28-29,1748791709,4.80155611038208,391.05550384521484,46596,Cerebro,127.0.0.1,391.05550384521484,83,4.636110044205142,1.6609077997913724e-05,4.6358467216068835,1.0314969769490971,3.594753654762334,0.007172069152907707,80,351.99999999999994,94.19999999999978,80,332000,80.0,-308.00000000000034,0.06710260900319553,48,4148,4000,4,0,0,24.95,66.3,0.0,0.0,4000,4000,80.0,80.0,47.09999999999989,47.09999999999989,4000,4000,332000,332000,47.09999999999989,47.09999999999989,332000,332000,0.2,0.0,1.5250319242477417,0.050740718841552734,3426.137939453125,336316,0.0,0.001,83.0,4052.0,0.0008495620568282902,4052,8.475041389465332,152070.0,0.5120269656181335,-0.030470792204141617,2.0679515621974483e-26,0.4744183421134949,4052,0.17749936541749192,332000,152070.0,336316,0.0,4000,0.2
1,336000,False,84,2001d_00000,2025-06-01_18-28-34,1748791714,4.6513893604278564,395.7068932056427,46596,Cerebro,127.0.0.1,395.7068932056427,84,4.636147579763322,1.657798766381458e-05,4.635883669390966,1.0305180191795913,3.5957692042148888,0.007167454461293559,80,352.0000000000002,104.19999999999982,80,336000,80.0,-308.00000000000034,0.06950458200182766,52,4200,4000,4,0,0,23.416666666666668,66.21666666666665,0.0,0.0,4000,4000,80.0,80.0,52.09999999999991,52.09999999999991,4000,4000,336000,336000,52.09999999999991,52.09999999999991,336000,336000,0.2,0.0,1.5566023588180542,0.04512512683868408,1860.6904296875,340368,0.0,0.001,84.0,4052.0,0.000899497710634023,4052,7.467260360717773,152070.0,0.5501994490623474,0.11479384452104568,1.0339757810987241e-26,0.5256920456886292,4052,0.17762529912662625,336000,152070.0,340368,0.0,4000,0.2
1,340000,False,85,2001d_00000,2025-06-01_18-28-39,1748791719,4.996552467346191,400.7034456729889,46596,Cerebro,127.0.0.1,400.7034456729889,85,4.639642578965376,1.654920766620881e-05,4.6393777266974165,1.031087287987325,3.5986768331724974,0.007170731916967054,80,352.0000000000002,120.19999999999982,80,340000,80.0,-348.0000000000001,0.06851120300241746,48,4248,4000,4,0,0,27.016666666666662,66.3,0.0,0.0,4000,4000,80.0,80.0,60.09999999999991,60.09999999999991,4000,4000,340000,340000,60.09999999999991,60.09999999999991,340000,340000,0.2,0.0,1.4826185703277588,0.018293142318725586,3969.97705078125,344420,0.0,0.001,85.0,4052.0,0.001247120788320899,4052,7.863438606262207,152070.0,0.4527928829193115,-0.0370272696018219,5.169878905493621e-27,0.47036460041999817,4052,0.17774846399503322,340000,152070.0,344420,0.0,4000,0.2
