num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,learners/ai/gradients_default_optimizer_global_norm,learners/ai/weights_seq_no,learners/ai/default_optimizer_learning_rate,learners/ai/num_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/curr_entropy_coeff,learners/ai/vf_loss,learners/ai/module_train_batch_size_mean,learners/ai/curr_kl_coeff,learners/ai/total_loss,learners/ai/entropy,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/mean_kl_loss,learners/ai/num_non_trainable_parameters,learners/ai/vf_explained_var,learners/ai/num_module_steps_trained,learners/ai/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,228000,False,57,2e95e_00000,2025-06-01_19-38-14,1748795894,4.607303857803345,258.31703448295593,60812,Cerebro,127.0.0.1,258.31703448295593,57,4.489577393570242,2.024558801594929e-05,4.489304860979114,1.0570614838003456,3.420595900993284,0.009220657831004057,63.1,1082.5399999999997,21,1887.4,4000,-268.00000000000034,80,64,2983,228000,0.05351542199903633,4,0,0,24.44,66.9,0.0,0.0,541.2699999999999,541.2699999999999,4000,4000,228000,228000,541.2699999999999,541.2699999999999,63.1,63.1,4000,4000,228000,228000,0.5546091794967651,57.0,0.001,145926.0,107918.015625,0.019222581759095192,0.2,8.924997329711914,4052.1707104799366,1.387778801460961e-18,0.6150795817375183,1.4832139015197754,0.0,0.0015469577629119158,0.0,0.0016586780548095703,4068,231156,145926.0,0.0,4068,4000,231156,0.18063036834681823,228000,0.2
1,232000,False,58,2e95e_00000,2025-06-01_19-38-18,1748795898,4.383232116699219,262.70026659965515,60812,Cerebro,127.0.0.1,262.70026659965515,58,4.488394363634325,2.0174131969135212e-05,4.488121276369163,1.0551966389625755,3.421267266983476,0.009217964252678451,60.24,1287.0559999999998,19,2048.2,4000,-368.0000000000012,80,68,3051,232000,0.048930706998799,4,0,0,19.349999999999998,66.86666666666666,0.0,0.0,643.5279999999999,643.5279999999999,4000,4000,232000,232000,643.5279999999999,643.5279999999999,60.24,60.24,4000,4000,232000,232000,0.5501496195793152,58.0,0.001,145926.0,101117.296875,0.10912340879440308,0.2,8.637567520141602,4052.1883653207087,6.938894007304805e-19,0.6758276224136353,1.4852629899978638,0.0,0.0017087580636143684,0.0,0.004126191139221191,4072,235228,145926.0,0.0,4072,4000,235228,0.18072774929804677,232000,0.2
1,236000,False,59,2e95e_00000,2025-06-01_19-38-23,1748795903,4.708438158035278,267.40870475769043,60812,Cerebro,127.0.0.1,267.40870475769043,59,4.490506954997907,2.0098390444716804e-05,4.49023385360545,1.0542131175726994,3.424392195313968,0.009185443609822895,57.69,1394.786,19,2048.2,4000,-167.9999999999998,80,69,3120,236000,0.048225874998024665,4,0,0,24.316666666666666,66.89999999999999,0.0,0.0,697.393,697.393,4000,4000,236000,236000,697.393,697.393,57.69,57.69,4000,4000,236000,236000,0.5256032943725586,59.0,0.001,145926.0,135338.828125,-0.008491167798638344,0.2,8.743314743041992,4052.2077499936177,3.4694470036524025e-19,0.5758377909660339,1.4500129222869873,0.0,0.0012874421663582325,0.0,0.0035927295684814453,4073,239301,145926.0,0.0,4073,4000,239301,0.1808419259534138,236000,0.2
1,240000,False,60,2e95e_00000,2025-06-01_19-38-28,1748795908,4.421720027923584,271.830424785614,60812,Cerebro,127.0.0.1,271.830424785614,60,4.489717801447792,2.001440684908875e-05,4.489444769069363,1.0529395923970866,3.4248997283611975,0.009155179173547565,53.8,1523.32,20,1887.4,4000,-167.99999999999986,80,77,3197,240000,0.04567959799955133,4,0,0,19.82,66.9,0.0,0.0,761.66,761.66,4000,4000,240000,240000,761.66,761.66,53.8,53.8,4000,4000,240000,240000,0.3540700376033783,60.0,0.001,145926.0,160195.234375,0.016161717474460602,0.2,9.687899589538574,4052.2296281365366,1.7347235018262012e-19,0.6959739923477173,1.4448884725570679,0.0,0.0012055858969688416,0.0,0.00379180908203125,4081,243382,145926.0,0.0,4081,4000,243382,0.18095317970074762,240000,0.2
1,244000,False,61,2e95e_00000,2025-06-01_19-38-33,1748795913,4.8850860595703125,276.7155108451843,60812,Cerebro,127.0.0.1,276.7155108451843,61,4.493581074433731,2.0098263196884154e-05,4.493306144378771,1.052982143473105,3.4287449650773127,0.009123595382089966,53.84,1484.2959999999998,20,1887.4,4000,-488.0,80,76,3273,244000,0.05012038599757943,4,0,0,29.450000000000003,66.90000000000002,0.0,0.0,742.1479999999999,742.1479999999999,4000,4000,244000,244000,742.1479999999999,742.1479999999999,53.84,53.84,4000,4000,244000,244000,0.48811671137809753,61.0,0.001,145926.0,157593.34375,0.015141566284000874,0.2,9.700114250183105,4052.2538479415975,8.673617509131006e-20,0.7032555341720581,1.4094865322113037,0.0,0.001793941599316895,0.0,0.00022643804550170898,4080,247462,145926.0,0.0,4080,4000,247462,0.18108101256053885,244000,0.2
1,248000,False,62,2e95e_00000,2025-06-01_19-38-37,1748795917,4.306527137756348,281.0220379829407,60812,Cerebro,127.0.0.1,281.0220379829407,62,4.491615735689701,2.0032280428718703e-05,4.491339996934972,1.0510969340385814,3.428673160426762,0.009104537427805573,49.83,1554.5019999999997,17,1889.8,4000,-288.0000000000008,80,81,3354,248000,0.04036723900062498,4,0,0,24.14,66.86,0.0,0.0,777.2509999999999,777.2509999999999,4000,4000,248000,248000,777.2509999999999,777.2509999999999,49.83,49.83,4000,4000,248000,248000,0.46677470207214355,62.0,0.001,145926.0,167819.484375,0.03735554218292236,0.2,9.055742263793945,4052.2808603877434,4.336808754565503e-20,0.6632251143455505,1.3985230922698975,0.0,0.001661163056269288,0.0,0.0009943842887878418,4085,251547,145926.0,0.0,4085,4000,251547,0.18120624403516453,248000,0.2
1,252000,False,63,2e95e_00000,2025-06-01_19-38-42,1748795922,4.863923072814941,285.8859610557556,60812,Cerebro,127.0.0.1,285.8859610557556,63,4.495228871333269,1.995995743493345e-05,4.494952174965739,1.0508474046982268,3.432537222822743,0.009071235053743368,50.36,1573.1840000000002,19,1888.6,4000,-288.0000000000008,80,82,3436,252000,0.04573907999962103,4,0,0,26.271428571428572,67.07142857142857,0.0,0.0,786.5920000000001,786.5920000000001,4000,4000,252000,252000,786.5920000000001,786.5920000000001,50.36,50.36,4000,4000,252000,252000,0.6566557288169861,63.0,0.001,145926.0,168283.53125,0.18988269567489624,0.2,9.746819496154785,4052.3107072001726,2.1684043772827515e-20,0.8844316601753235,1.4006646871566772,0.0,0.0016652180347591639,0.0,0.003959715366363525,4086,255633,145926.0,0.0,4086,4000,255633,0.18134434726904206,252000,0.2
1,256000,False,64,2e95e_00000,2025-06-01_19-38-46,1748795926,4.3358869552612305,290.22184801101685,60812,Cerebro,127.0.0.1,290.22184801101685,64,4.493507159620004,1.98803576101701e-05,4.493230309216027,1.0490570666513421,3.4326135615947617,0.009049600703002652,45.88,1668.672,21,2047.5999999999997,4000,-167.9999999999997,80,88,3524,256000,0.03720163000107277,4,0,0,22.440000000000005,67.05999999999999,0.0,0.0,834.336,834.336,4000,4000,256000,256000,834.336,834.336,45.88,45.88,4000,4000,256000,256000,0.323315292596817,64.0,0.001,145926.0,196459.84375,0.03349350392818451,0.2,9.404653549194336,4052.343928990314,1.0842021886413758e-20,0.6955918073654175,1.3918348550796509,0.0,0.001962251029908657,0.0,0.007114887237548828,4092,259725,145926.0,0.0,4092,4000,259725,0.18147968819384058,256000,0.2
1,260000,False,65,2e95e_00000,2025-06-01_19-38-51,1748795931,4.865842342376709,295.08769035339355,60812,Cerebro,127.0.0.1,295.08769035339355,65,4.4971447490238745,1.9804554388574475e-05,4.496867909123892,1.0501989319847558,3.4351256399786863,0.009026510695843596,47.65,1591.01,19,1888.6,4000,-288.0000000000004,80,83,3607,260000,0.04301546100003179,4,0,0,25.583333333333332,67.03333333333335,0.0,0.0,795.505,795.505,4000,4000,260000,260000,795.505,795.505,47.65,47.65,4000,4000,260000,260000,0.5255366563796997,65.0,0.001,145926.0,134941.0,0.28178372979164124,0.2,9.563287734985352,4052.379955273933,5.421010943206879e-21,0.9503079056739807,1.4390230178833008,0.0,0.0016950061544775963,0.0,-0.0012369155883789062,4087,263812,145926.0,0.0,4087,4000,263812,0.18161315710541506,260000,0.2
1,264000,False,66,2e95e_00000,2025-06-01_19-38-56,1748795936,4.446835517883301,299.53452587127686,60812,Cerebro,127.0.0.1,299.53452587127686,66,4.496544567533725,1.9738508685648637e-05,4.496267581032664,1.048910971664467,3.435828988579086,0.009003255588651175,46.06,1626.3640000000003,18,2066.3999999999996,4000,-87.99999999999983,80,86,3693,264000,0.039929224999505096,4,0,0,24.333333333333332,67.10000000000001,0.0,0.0,813.1820000000001,813.1820000000001,4000,4000,264000,264000,813.1820000000001,813.1820000000001,46.06,46.06,4000,4000,264000,264000,0.35916030406951904,66.0,0.001,145926.0,195568.265625,0.009169381111860275,0.2,9.076424598693848,4052.41902663898,2.7105054716034394e-21,0.644536554813385,1.3613756895065308,0.0,0.0015798152890056372,0.0,0.00718456506729126,4090,267902,145926.0,0.0,4090,4000,267902,0.1817462243799388,264000,0.2
1,268000,False,67,2e95e_00000,2025-06-01_19-39-00,1748795940,4.801790237426758,304.3363161087036,60812,Cerebro,127.0.0.1,304.3363161087036,67,4.4994812848583505,1.9665123960912717e-05,4.499204121222561,1.0474893089482382,3.440201617693522,0.008979084032512774,42.09,1775.3459999999998,19,1888.6,4000,-227.99999999999986,80,95,3788,268000,0.03427072500169743,4,0,0,27.060000000000002,67.1,0.0,0.0,887.6729999999999,887.6729999999999,4000,4000,268000,268000,887.6729999999999,887.6729999999999,42.09,42.09,4000,4000,268000,268000,0.5954959988594055,67.0,0.001,145926.0,223793.640625,0.14203716814517975,0.2,9.856828689575195,4052.461878581199,1.3552527358017197e-21,0.8569959998130798,1.353620171546936,0.0,0.0016229876782745123,0.0,0.0039882659912109375,4098,272000,145926.0,0.0,4098,4000,272000,0.18189728333326363,268000,0.2
1,272000,False,68,2e95e_00000,2025-06-01_19-39-05,1748795945,4.213177680969238,308.54949378967285,60812,Cerebro,127.0.0.1,308.54949378967285,68,4.496522714009943,1.9720472311849483e-05,4.496244581010548,1.0460955578586784,3.4386588535169307,0.008948388192220913,40.92,1758.8480000000004,20,2051.9999999999995,4000,-87.99999999999997,80,97,3885,272000,0.03361282500089146,4,0,0,17.98333333333333,67.10000000000001,0.0,0.0,879.4240000000002,879.4240000000002,4000,4000,272000,272000,879.4240000000002,879.4240000000002,40.92,40.92,4000,4000,272000,272000,0.5205557346343994,68.0,0.001,145926.0,216936.46875,0.14165297150611877,0.2,9.841270446777344,4052.50863158191,6.776263679008599e-22,0.8555943965911865,1.3509283065795898,0.0,0.0021757083013653755,0.0,-0.0023359060287475586,4100,276100,145926.0,0.0,4100,4000,276100,0.18204556304508288,272000,0.2
1,276000,False,69,2e95e_00000,2025-06-01_19-39-09,1748795949,4.776632070541382,313.32612586021423,60812,Cerebro,127.0.0.1,313.32612586021423,69,4.499204343869916,1.9758267631907104e-05,4.4989250822004285,1.0445558412801381,3.4428760829815896,0.008931654310116164,38.08,1776.7519999999995,18,2076.5999999999995,4000,-107.9999999999998,80,107,3992,276000,0.03025908800191246,4,0,0,25.8,67.08333333333333,0.0,0.0,888.3759999999997,888.3759999999997,4000,4000,276000,276000,888.3759999999997,888.3759999999997,38.08,38.08,4000,4000,276000,276000,0.5271105766296387,69.0,0.001,145926.0,260694.40625,-0.07767628133296967,0.2,9.751038551330566,4052.5603033347484,3.3881318395042993e-22,0.6397011876106262,1.288631558418274,0.0,0.0015091001987457275,0.0,0.005990445613861084,4111,280211,145926.0,0.0,4111,4000,280211,0.18219285260432813,276000,0.2
1,280000,False,70,2e95e_00000,2025-06-01_19-39-14,1748795954,4.689862251281738,318.015988111496,60812,Cerebro,127.0.0.1,318.015988111496,70,4.500828170431313,1.9686685332937587e-05,4.500548109378527,1.0439857478672687,3.4450820541523037,0.008906846766945697,40.05,1777.1699999999994,15,2071.8,4000,-107.99999999999976,80,101,4093,280000,0.03420526900037658,4,0,0,20.983333333333338,67.01666666666667,0.0,0.0,888.5849999999997,888.5849999999997,4000,4000,280000,280000,888.5849999999997,888.5849999999997,40.05,40.05,4000,4000,280000,280000,0.5454294681549072,70.0,0.001,145926.0,270619.8125,-0.13195006549358368,0.2,9.665513038635254,4052.6161907893716,1.6940659197521496e-22,0.5694674253463745,1.3256688117980957,0.0,0.0007278632838279009,0.0,0.0041391849517822266,4105,284316,145926.0,0.0,4105,4000,284316,0.18235453047608544,280000,0.2
1,284000,False,71,2e95e_00000,2025-06-01_19-39-19,1748795959,4.71292781829834,322.7289159297943,60812,Cerebro,127.0.0.1,322.7289159297943,71,4.502833485727041,1.9617818290110146e-05,4.5025533992848015,1.0427001473882052,3.4483896446110305,0.008881529299255916,37.6,1805.24,18,2049.3999999999996,4000,-127.99999999999972,80,104,4197,284000,0.0312097160005942,4,0,0,24.066666666666666,67.06666666666666,0.0,0.0,902.62,902.62,4000,4000,284000,284000,902.62,902.62,37.6,37.6,4000,4000,284000,284000,0.35419967770576477,71.0,0.001,145926.0,299809.90625,-0.21450424194335938,0.2,10.0,4052.676504464569,8.470329598760748e-23,0.5414116382598877,1.2204207181930542,0.0,0.001426340313628316,0.0,0.0022728443145751953,4108,288424,145926.0,0.0,4108,4000,288424,0.1825129695251463,284000,0.2
1,288000,False,72,2e95e_00000,2025-06-01_19-39-23,1748795963,4.470482587814331,327.19939851760864,60812,Cerebro,127.0.0.1,327.19939851760864,72,4.502392811869739,1.964564006662573e-05,4.502111487292018,1.0432411299141948,3.4474226401646724,0.008853896006472002,38.13,1782.7219999999995,18,1889.1999999999998,4000,-488.00000000000114,80,104,4301,288000,0.03225396299734712,4,0,0,21.779999999999998,67.05999999999999,0.0,0.0,891.3609999999998,891.3609999999998,4000,4000,288000,288000,891.3609999999998,891.3609999999998,38.13,38.13,4000,4000,288000,288000,0.3494182527065277,72.0,0.001,145926.0,256637.140625,-0.01380789652466774,0.2,9.605986595153809,4052.7411502471837,4.235164799380374e-23,0.686515212059021,1.3013774156570435,0.0,0.0021832312922924757,0.0,0.001709282398223877,4108,292532,145926.0,0.0,4108,4000,292532,0.18266956859017933,288000,0.2
1,292000,False,73,2e95e_00000,2025-06-01_19-39-28,1748795968,4.703681230545044,331.9030797481537,60812,Cerebro,127.0.0.1,331.9030797481537,73,4.5043034547512075,1.95931835982933e-05,4.5040217774190205,1.0426761366154111,3.4499043487628858,0.008836625046581595,37.87,1728.0780000000004,17,1991.9999999999993,4000,-327.99999999999994,80,107,4408,292000,0.03093832499755081,4,0,0,22.016666666666666,67.05,0.0,0.0,864.0390000000002,864.0390000000002,4000,4000,292000,292000,864.0390000000002,864.0390000000002,37.87,37.87,4000,4000,292000,292000,0.43284642696380615,73.0,0.001,145926.0,284738.71875,-0.12946566939353943,0.2,9.544828414916992,4052.8103354636996,2.117582399690187e-23,0.5847071409225464,1.2015504837036133,0.0,0.0014780157944187522,0.0,0.005355119705200195,4111,296643,145926.0,0.0,4111,4000,296643,0.1828233094269576,292000,0.2
1,296000,False,74,2e95e_00000,2025-06-01_19-39-33,1748795973,4.712205648422241,336.6152853965759,60812,Cerebro,127.0.0.1,336.6152853965759,74,4.506285367203431,1.9526251580426795e-05,4.506003746644505,1.0427002352492396,3.451883840275026,0.00880642679607533,38.92,1773.2479999999994,18,1889.1999999999998,4000,-107.9999999999998,80,104,4512,296000,0.0357134510029573,4,0,0,22.08333333333333,67.10000000000001,0.0,0.0,886.6239999999997,886.6239999999997,4000,4000,296000,296000,886.6239999999997,886.6239999999997,38.92,38.92,4000,4000,296000,296000,0.3692099153995514,74.0,0.001,145926.0,264699.8125,-0.07572107762098312,0.2,9.693608283996582,4052.8835628608604,1.0587911998450935e-23,0.6268703937530518,1.3338468074798584,0.0,0.0017925576539710164,0.0,0.009205400943756104,4107,300750,145926.0,0.0,4107,4000,300750,0.18299275801013956,296000,0.2
1,300000,False,75,2e95e_00000,2025-06-01_19-39-37,1748795977,4.5125205516815186,341.12780594825745,60812,Cerebro,127.0.0.1,341.12780594825745,75,4.506222656531322,1.9451989403899617e-05,4.505941224177764,1.0411017758970198,3.453428495872394,0.008787030527699736,39.65,1803.4099999999996,21,2071.8,4000,-207.9999999999998,80,102,4614,300000,0.031711667998461056,4,0,0,20.866666666666664,67.10000000000001,0.0,0.0,901.7049999999998,901.7049999999998,4000,4000,300000,300000,901.7049999999998,901.7049999999998,39.65,39.65,4000,4000,300000,300000,0.3918227255344391,75.0,0.001,145926.0,271052.78125,-0.11195087432861328,0.2,10.0,4052.9606446765315,5.293955999225468e-24,0.6386224627494812,1.247133493423462,0.0,0.0011776420287787914,0.0,0.005128741264343262,4106,304856,145926.0,0.0,4106,4000,304856,0.18315866963071298,300000,0.2
1,304000,False,76,2e95e_00000,2025-06-01_19-39-42,1748795982,4.645281553268433,345.7730875015259,60812,Cerebro,127.0.0.1,345.7730875015259,76,4.507514770965979,1.9385469320362556e-05,4.507232998936387,1.0422977981378485,3.4535166099138883,0.008780448222642241,37.69,1801.9859999999992,19,2021.5999999999995,4000,111.9999999999998,80,108,4722,304000,0.03390474199433811,4,0,0,22.366666666666664,67.0,0.0,0.0,900.9929999999996,900.9929999999996,4000,4000,304000,304000,900.9929999999996,900.9929999999996,37.69,37.69,4000,4000,304000,304000,0.2386235147714615,76.0,0.001,145926.0,314919.53125,-0.37316614389419556,0.2,10.0,4053.0419964996036,2.646977999612734e-24,0.38189271092414856,1.2247058153152466,0.0,0.0016411910764873028,0.0,-0.00016200542449951172,4111,308967,145926.0,0.0,4111,4000,308967,0.18332368852307582,304000,0.2
1,308000,False,77,2e95e_00000,2025-06-01_19-39-47,1748795987,4.532074689865112,350.305162191391,60812,Cerebro,127.0.0.1,350.305162191391,77,4.50767747125657,1.9314614981665007e-05,4.50739566294708,1.0411235091568485,3.4548592528148347,0.008763424740374334,36.85,1811.09,18,1889.1999999999998,4000,-328.00000000000034,80,109,4831,308000,0.030175455999560653,4,0,0,22.699999999999996,66.97999999999999,0.0,0.0,905.545,905.545,4000,4000,308000,308000,905.545,905.545,36.85,36.85,4000,4000,308000,308000,0.31494271755218506,77.0,0.001,145926.0,293313.0625,-0.11733464896678925,0.2,10.0,4053.1277252217465,1.323488999806367e-24,0.6445299983024597,1.1906768083572388,0.0,0.0013655994553118944,0.0,-0.0058727264404296875,4113,313080,145926.0,0.0,4113,4000,313080,0.18348688335062446,308000,0.2
1,312000,False,78,2e95e_00000,2025-06-01_19-39-51,1748795991,4.6623475551605225,354.9675097465515,60812,Cerebro,127.0.0.1,354.9675097465515,78,4.50912893754391,1.9239468566205354e-05,4.508847377317154,1.0425562390652872,3.454897865286675,0.008737945493021143,37.29,1721.0260000000003,17,1889.8,4000,-307.99999999999983,80,106,4937,312000,0.034398338998435064,4,0,0,22.433333333333326,66.98333333333333,0.0,0.0,860.5130000000001,860.5130000000001,4000,4000,312000,312000,860.5130000000001,860.5130000000001,37.29,37.29,4000,4000,312000,312000,0.47458651661872864,78.0,0.001,145926.0,223308.34375,0.12817919254302979,0.2,9.684289932250977,4053.2174351697963,6.617444999031835e-25,0.8395533561706543,1.2852740287780762,0.0,0.001690037315711379,0.0,0.001569509506225586,4110,317190,145926.0,0.0,4110,4000,317190,0.18364746566276854,312000,0.2
1,316000,False,79,2e95e_00000,2025-06-01_19-39-56,1748795996,4.401670694351196,359.3691804409027,60812,Cerebro,127.0.0.1,359.3691804409027,79,4.50796284416838,1.9161073584442327e-05,4.507681390543636,1.0408722596745716,3.4554266316338254,0.00871634703781196,35.03,1846.5819999999994,18,2016.1999999999998,4000,292.0,80,115,5052,316000,0.027280744005111046,4,0,0,20.62,66.97999999999999,0.0,0.0,923.2909999999997,923.2909999999997,4000,4000,316000,316000,923.2909999999997,923.2909999999997,35.03,35.03,4000,4000,316000,316000,0.3656270205974579,79.0,0.001,145926.0,311504.46875,-0.18535800278186798,0.2,10.0,4053.311938146363,3.3087224995159173e-25,0.5680907368659973,1.232756495475769,0.0,0.0009632654255256057,0.0,-0.007070660591125488,4119,321309,145926.0,0.0,4119,4000,321309,0.18380486747033914,316000,0.2
1,320000,False,80,2e95e_00000,2025-06-01_19-40-01,1748796001,4.8105151653289795,364.1796956062317,60812,Cerebro,127.0.0.1,364.1796956062317,80,4.510901579726713,1.911046275808825e-05,4.510619798638158,1.0417923330776966,3.4574609203173945,0.008691895567651129,33.76,1812.7439999999997,17,2060.2,4000,-87.9999999999999,80,115,5167,320000,0.02957214700349141,4,0,0,26.766666666666666,66.98333333333333,0.0,0.0,906.3719999999998,906.3719999999998,4000,4000,320000,320000,906.3719999999998,906.3719999999998,33.76,33.76,4000,4000,320000,320000,0.43924880027770996,80.0,0.001,145926.0,320523.8125,-0.20526325702667236,0.2,9.692435264587402,4053.411129319881,1.6543612497579586e-25,0.5330485701560974,1.1546576023101807,0.0,0.0025613242760300636,0.0,0.006391167640686035,4119,325428,145926.0,0.0,4119,4000,325428,0.18396029718519405,320000,0.2
1,324000,False,81,2e95e_00000,2025-06-01_19-40-05,1748796005,4.734689950942993,368.9143855571747,60812,Cerebro,127.0.0.1,368.9143855571747,81,4.51302583692932,1.9057358017154233e-05,4.512743809651603,1.0408687267468364,3.460525491114044,0.008665956611809288,34.03,1833.3819999999996,18,2074.7999999999997,4000,-87.99999999999982,80,115,5282,324000,0.028928857003338634,4,0,0,21.842857142857145,67.01428571428572,0.0,0.0,916.6909999999998,916.6909999999998,4000,4000,324000,324000,916.6909999999998,916.6909999999998,34.03,34.03,4000,4000,324000,324000,0.371140718460083,81.0,0.001,145926.0,290988.28125,-0.05372987687587738,0.2,9.749444007873535,4053.5149054761146,8.271806248789793e-26,0.6770503520965576,1.220820665359497,0.0,0.0013610186288133264,0.0,0.00027185678482055664,4119,329547,145926.0,0.0,4119,4000,329547,0.18412864702900336,324000,0.2
1,328000,False,82,2e95e_00000,2025-06-01_19-40-10,1748796010,4.557449817657471,373.47183537483215,60812,Cerebro,127.0.0.1,373.47183537483215,82,4.513357096560256,1.898678418656868e-05,4.513074991554786,1.0395570334795057,3.4620078442027014,0.008815590045743879,35.36,1768.1840000000002,17,2074.7999999999997,4000,-688.0000000000002,80,115,5397,328000,0.029022132998215967,4,0,0,19.483333333333334,66.93333333333334,0.0,0.0,884.0920000000001,884.0920000000001,4000,4000,328000,328000,884.0920000000001,884.0920000000001,35.36,35.36,4000,4000,328000,328000,0.3319002091884613,82.0,0.001,145926.0,269947.28125,-0.08800867199897766,0.2,9.861183166503906,4053.623164996291,4.1359031243948966e-26,0.6353603005409241,1.313746690750122,0.0,0.0010025587398558855,0.0,-0.006318330764770508,4119,333666,145926.0,0.0,4119,4000,333666,0.1842938626162204,328000,0.2
1,332000,False,83,2e95e_00000,2025-06-01_19-40-15,1748796015,4.6322181224823,378.10405349731445,60812,Cerebro,127.0.0.1,378.10405349731445,83,4.5144391685949765,1.892091670682356e-05,4.514157194639451,1.03784811814433,3.46480233576093,0.008801367145380698,37.6,1793.4399999999996,18,2016.1999999999991,4000,12.000000000000183,80,108,5505,332000,0.0294615650002379,4,0,0,24.316666666666666,66.89999999999999,0.0,0.0,896.7199999999998,896.7199999999998,4000,4000,332000,332000,896.7199999999998,896.7199999999998,37.6,37.6,4000,4000,332000,332000,0.3465619385242462,83.0,0.001,145926.0,249150.5625,0.028483469039201736,0.2,9.852088928222656,4053.7351078355164,2.0679515621974483e-26,0.756410539150238,1.2864083051681519,0.0,0.0011421851813793182,0.0,0.015245914459228516,4112,337778,145926.0,0.0,4112,4000,337778,0.18447225907699158,332000,0.2
1,336000,False,84,2e95e_00000,2025-06-01_19-40-20,1748796020,4.659451007843018,382.76350450515747,60812,Cerebro,127.0.0.1,382.76350450515747,84,4.515791934908574,1.8855707901875893e-05,4.5155099346930525,1.0369664299624486,3.4670505904035243,0.008774378474104215,34.86,1729.8840000000002,15,2049.3999999999996,4000,-288.0000000000002,80,112,5617,336000,0.02981039599981159,4,0,0,28.499999999999993,66.9,0.0,0.0,864.9420000000001,864.9420000000001,4000,4000,336000,336000,864.9420000000001,864.9420000000001,34.86,34.86,4000,4000,336000,336000,0.38665205240249634,84.0,0.001,145926.0,274134.5,-0.10041187703609467,0.2,9.55424976348877,4053.851049501458,1.0339757810987241e-26,0.6019837856292725,1.2651469707489014,0.0,0.001745122019201517,0.0,0.0012989640235900879,4116,341894,145926.0,0.0,4116,4000,341894,0.18464857510228255,336000,0.2
1,340000,False,85,2e95e_00000,2025-06-01_19-40-24,1748796024,4.481582403182983,387.24508690834045,60812,Cerebro,127.0.0.1,387.24508690834045,85,4.515348973559601,1.8787151154519733e-05,4.515067140345824,1.0358048786627374,3.467781169499392,0.008750596689203275,32.07,1819.7579999999998,16,1890.4,4000,-167.99999999999963,80,125,5742,340000,0.02726611200137995,4,0,0,18.7,66.93333333333334,0.0,0.0,909.8789999999999,909.8789999999999,4000,4000,340000,340000,909.8789999999999,909.8789999999999,32.07,32.07,4000,4000,340000,340000,0.3899107277393341,85.0,0.001,145926.0,280506.375,0.03811941295862198,0.2,9.55960464477539,4053.972198823297,5.169878905493621e-27,0.745550274848938,1.2426480054855347,0.0,0.0030578679870814085,0.0,-0.010530829429626465,4129,346023,145926.0,0.0,4129,4000,346023,0.18482195959116,340000,0.2
1,344000,False,86,2e95e_00000,2025-06-01_19-40-29,1748796029,4.920716762542725,392.1658036708832,60812,Cerebro,127.0.0.1,392.1658036708832,86,4.519290727824205,1.875527966668228e-05,4.519007914942749,1.0382544538762346,3.469275258804596,0.008734155722103967,33.64,1861.0160000000003,17,1889.8,4000,1639.0000000000002,74,117,5859,344000,0.029734322999720463,4,0,0,31.549999999999997,66.93333333333334,0.0,0.0,930.5080000000002,930.5080000000002,4000,4000,344000,344000,930.5080000000002,930.5080000000002,33.64,33.64,4000,4000,344000,344000,0.3600860834121704,86.0,0.001,145926.0,295740.53125,-0.02227838709950447,0.2,9.841902732849121,4054.097640053749,2.5849394527468104e-27,0.7133079171180725,1.2430195808410645,0.0,0.0023322596680372953,0.0,-0.012279272079467773,4121,350144,145926.0,0.0,4121,4000,350144,0.18499269619274628,344000,0.2
