num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss,learners/ai/mean_kl_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/weights_seq_no,learners/ai/curr_entropy_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_non_trainable_parameters,learners/ai/total_loss,learners/ai/curr_kl_coeff,learners/ai/num_trainable_parameters,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained,learners/ai/vf_loss_unclipped,learners/ai/module_train_batch_size_mean,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,240000,False,60,80bdb_00000,2025-06-01_17-28-30,1748788110,8.283407211303711,497.9981565475464,9160,Cerebro,127.0.0.1,497.9981565475464,60,8.21555455296341,1.6847124883058894e-05,8.215313406540211,1.2068353920019945,6.823309035885074,0.18289122776116426,80,0.06971218400052749,-91.1,52,-40.0,4000,240000,-250.0,80,80.0,3000,4,0,0,22.529999999999998,66.71000000000001,0.0,0.0,240000,240000,-45.55,-45.55,4000,4000,-45.55,-45.55,80.0,80.0,240000,240000,4000,4000,243120,8.0320405960083,0.0006179230404086411,1.6004705429077148,-0.018403256312012672,60.0,0.2,0.0,0.23750579357147217,0.0,0.4647067189216614,1.7347235018262012e-19,152070.0,-0.3300515413284302,0.0005,4052,249.8573760986328,4052.0,4000,243120,0.0,0.17131530700155362,152070.0,4052,240000,0.2
1,244000,False,61,80bdb_00000,2025-06-01_17-28-39,1748788119,8.362629413604736,506.3607859611511,9160,Cerebro,127.0.0.1,506.3607859611511,61,8.216943334434047,1.680765345234473e-05,8.21670180147473,1.2046333410819916,6.828660940525915,0.18112630048298578,80,0.06862728000443895,-88.3,48,0.0,4000,244000,-220.0,80,80.0,3048,4,0,0,24.39090909090909,66.67272727272729,0.0,0.0,244000,244000,-44.15,-44.15,4000,4000,-44.15,-44.15,80.0,80.0,244000,244000,4000,4000,247172,7.9048075675964355,0.00043601321522146463,1.601243019104004,-0.0030497340485453606,61.0,0.2,0.0,0.31751561164855957,0.0,0.4671823978424072,8.673617509131006e-20,152070.0,-0.08974838256835938,0.0005,4052,187.59153747558594,4052.0,4000,247172,0.0,0.17149946758247278,152070.0,4052,244000,0.2
1,248000,False,62,80bdb_00000,2025-06-01_17-28-48,1748788128,8.706592559814453,515.0673785209656,9160,Cerebro,127.0.0.1,515.0673785209656,62,8.221760352089682,1.678957689584207e-05,8.221517799459996,1.204068432670828,6.835789076120963,0.17937343947815101,80,0.06688532900414429,-87.6,52,0.0,4000,248000,-210.0,80,80.0,3100,4,0,0,23.481818181818184,66.92727272727274,0.0,0.0,248000,248000,-43.8,-43.8,4000,4000,-43.8,-43.8,80.0,80.0,248000,248000,4000,4000,251224,6.278498649597168,0.00037913938285782933,1.6020716428756714,-0.04036819189786911,62.0,0.2,0.0,0.7725844979286194,0.0,0.2670673131942749,4.336808754565503e-20,152070.0,0.1327992081642151,0.0005,4052,133.56568908691406,4052.0,4000,251224,0.0,0.17169787738106915,152070.0,4052,248000,0.2
1,252000,False,63,80bdb_00000,2025-06-01_17-28-56,1748788136,7.874701738357544,522.9420802593231,9160,Cerebro,127.0.0.1,522.9420802593231,63,8.218195449568885,1.6737681428088268e-05,8.217952724465505,1.2007995073444937,6.837207317360014,0.17765542808370594,80,0.06344904300407507,-88.9,48,-80.0,4000,252000,-220.0,80,80.0,3148,4,0,0,20.58888888888889,67.1888888888889,0.0,0.0,252000,252000,-44.45,-44.45,4000,4000,-44.45,-44.45,80.0,80.0,252000,252000,4000,4000,255276,7.060276031494141,0.0003434352984186262,1.6036523580551147,-0.017803015187382698,63.0,0.2,0.0,0.3511020839214325,0.0,0.3674941658973694,2.1684043772827515e-20,152070.0,0.10136741399765015,0.0005,4052,171.06126403808594,4052.0,4000,255276,0.0,0.17189169563693207,152070.0,4052,252000,0.2
1,256000,False,64,80bdb_00000,2025-06-01_17-29-03,1748788143,7.830395221710205,530.7724754810333,9160,Cerebro,127.0.0.1,530.7724754810333,64,8.21421361007356,1.6706304485225267e-05,8.213969997221,1.198486010270784,6.837229829186764,0.17595917680257303,80,0.06692459100217092,-83.8,52,0.0,4000,256000,-220.0,80,80.0,3200,4,0,0,21.44,67.14000000000001,0.0,0.0,256000,256000,-41.9,-41.9,4000,4000,-41.9,-41.9,80.0,80.0,256000,256000,4000,4000,259328,6.3109235763549805,0.0004494163440540433,1.6041057109832764,0.18587848544120789,64.0,0.2,0.0,0.45577335357666016,0.0,0.49614962935447693,1.0842021886413758e-20,152070.0,0.09235179424285889,0.0005,4052,124.4682388305664,4052.0,4000,259328,0.0,0.17208171915994322,152070.0,4052,256000,0.2
1,260000,False,65,80bdb_00000,2025-06-01_17-29-11,1748788151,8.017455101013184,538.7899305820465,9160,Cerebro,127.0.0.1,538.7899305820465,65,8.212160765972873,1.6684241380321335e-05,8.21191678324901,1.1959037601681826,6.839454352894539,0.17425731303406686,80,0.0695997659995919,-83.1,48,190.0,4000,260000,-210.0,80,80.0,3248,4,0,0,22.009999999999998,67.1,0.0,0.0,260000,260000,-41.55,-41.55,4000,4000,-41.55,-41.55,80.0,80.0,260000,260000,4000,4000,263380,6.0900092124938965,0.0005824187537655234,1.6027337312698364,0.09784423559904099,65.0,0.2,0.0,0.3794983923435211,0.0,0.38629841804504395,5.421010943206879e-21,152070.0,-0.03209352493286133,0.0005,4052,188.55557250976562,4052.0,4000,263380,0.0,0.1722694408929287,152070.0,4052,260000,0.2
1,264000,False,66,80bdb_00000,2025-06-01_17-29-20,1748788160,8.1775963306427,546.9675269126892,9160,Cerebro,127.0.0.1,546.9675269126892,66,8.21170589831351,1.662639921442129e-05,8.211461759416325,1.1944208285666336,6.842152263365621,0.17258171990384583,80,0.06750399900018238,-84.6,52,190.0,4000,264000,-260.0,80,80.0,3300,4,0,0,21.380000000000003,66.88000000000001,0.0,0.0,264000,264000,-42.3,-42.3,4000,4000,-42.3,-42.3,80.0,80.0,264000,264000,4000,4000,267432,7.789051055908203,0.00047782284673303366,1.602371335029602,-0.05207955092191696,66.0,0.2,0.0,0.2311902642250061,0.0,0.4063512086868286,2.7105054716034394e-21,152070.0,0.20972579717636108,0.0005,4052,203.55398559570312,4052.0,4000,267432,0.0,0.172453140149335,152070.0,4052,264000,0.2
1,268000,False,67,80bdb_00000,2025-06-01_17-29-28,1748788168,7.9873857498168945,554.9549126625061,9160,Cerebro,127.0.0.1,554.9549126625061,67,8.209367255330564,1.6693135250224202e-05,8.209121958822305,1.191188422281147,6.84470606773187,0.17091461970487273,80,0.06489863499708008,-85.9,48,160.0,4000,268000,-260.0,80,80.0,3348,4,0,0,19.88181818181818,66.6818181818182,0.0,0.0,268000,268000,-42.95,-42.95,4000,4000,-42.95,-42.95,80.0,80.0,268000,268000,4000,4000,271484,6.7518486976623535,0.0006091789691708982,1.6005346775054932,0.1416032463312149,67.0,0.2,0.0,0.41050243377685547,0.0,0.4966811537742615,1.3552527358017197e-21,152070.0,-0.5209119319915771,0.0005,4052,213.3348846435547,4052.0,4000,271484,0.0,0.17263356596652724,152070.0,4052,268000,0.2
1,272000,False,68,80bdb_00000,2025-06-01_17-29-36,1748788176,8.63478946685791,563.589702129364,9160,Cerebro,127.0.0.1,563.589702129364,68,8.21350424677729,1.664720423699905e-05,8.213258531234363,1.192786654058297,6.84887661605485,0.16927719550796283,80,0.0637639049947029,-90.5,52,-20.0,4000,272000,-220.0,80,80.0,3400,4,0,0,22.999999999999996,66.80000000000001,0.0,0.0,272000,272000,-45.25,-45.25,4000,4000,-45.25,-45.25,80.0,80.0,272000,272000,4000,4000,275536,6.633477210998535,0.0005402351962402463,1.6001230478286743,0.1403699368238449,68.0,0.2,0.0,0.24548381567001343,0.0,0.48369300365448,6.776263679008599e-22,152070.0,-0.031019926071166992,0.0005,4052,165.8750457763672,4052.0,4000,275536,0.0,0.172809289183363,152070.0,4052,272000,0.2
1,276000,False,69,80bdb_00000,2025-06-01_17-29-44,1748788184,7.913517475128174,571.5032196044922,9160,Cerebro,127.0.0.1,571.5032196044922,69,8.210352609309698,1.6602731959444032e-05,8.210106277922083,1.1909924985172213,6.849134344894389,0.16765480055267584,80,0.06936844799842219,-90.4,48,-80.0,4000,276000,-210.0,80,80.0,3448,4,0,0,21.827272727272728,67.08181818181818,0.0,0.0,276000,276000,-45.2,-45.2,4000,4000,-45.2,-45.2,80.0,80.0,276000,276000,4000,4000,279588,7.535144329071045,0.0011920732213184237,1.5979480743408203,-0.25335729122161865,69.0,0.2,0.0,0.3473837971687317,0.0,0.18056751787662506,3.3881318395042993e-22,152070.0,0.11211508512496948,0.0005,4052,205.19444274902344,4052.0,4000,279588,0.0,0.17298138783926076,152070.0,4052,276000,0.2
1,280000,False,70,80bdb_00000,2025-06-01_17-29-52,1748788192,8.08182692527771,579.5850465297699,9160,Cerebro,127.0.0.1,579.5850465297699,70,8.208964708216904,1.656970448842399e-05,8.208718018142632,1.1893712055319143,6.85095372944534,0.166062773547539,80,0.07619138999900316,-87.4,52,0.0,4000,280000,-200.0,80,80.0,3500,4,0,0,22.433333333333334,66.91111111111111,0.0,0.0,280000,280000,-43.7,-43.7,4000,4000,-43.7,-43.7,80.0,80.0,280000,280000,4000,4000,283640,7.324911117553711,0.0007535149925388396,1.6024491786956787,0.036939334124326706,70.0,0.2,0.0,0.43004268407821655,0.0,0.44894060492515564,1.6940659197521496e-22,152070.0,0.183782160282135,0.0005,4052,126.08934020996094,4052.0,4000,283640,0.0,0.1731685988231235,152070.0,4052,280000,0.2
1,284000,False,71,80bdb_00000,2025-06-01_17-30-01,1748788201,8.269829988479614,587.8548765182495,9160,Cerebro,127.0.0.1,587.8548765182495,71,8.209474688134899,1.6515007706671903e-05,8.2092275009615,1.19065970147623,6.8517586381508035,0.16446981881163936,80,0.07570720199728384,-82.8,48,150.0,4000,284000,-150.0,80,80.0,3548,4,0,0,19.672727272727276,66.96363636363637,0.0,0.0,284000,284000,-41.4,-41.4,4000,4000,-41.4,-41.4,80.0,80.0,284000,284000,4000,4000,287692,7.536170482635498,0.0005655601271428168,1.5976632833480835,0.10298483073711395,71.0,0.2,0.0,0.3718060255050659,0.0,0.5370692610740662,8.470329598760748e-23,152070.0,0.09643632173538208,0.0005,4052,145.917236328125,4052.0,4000,287692,0.0,0.17335382797852633,152070.0,4052,284000,0.2
1,288000,False,72,80bdb_00000,2025-06-01_17-30-09,1748788209,8.345038414001465,596.199914932251,9160,Cerebro,127.0.0.1,596.199914932251,72,8.210716484253735,1.6485857501023065e-05,8.21046863295206,1.1896392394609225,6.855598431769471,0.16288792462327664,80,0.0766736030013999,-79.7,52,150.0,4000,288000,-220.0,80,80.0,3600,4,0,0,22.839999999999996,66.9,0.0,0.0,288000,288000,-39.85,-39.85,4000,4000,-39.85,-39.85,80.0,80.0,288000,288000,4000,4000,291744,7.72816801071167,0.0005014765774831176,1.6016064882278442,-0.021366992965340614,72.0,0.2,0.0,0.3370639383792877,0.0,0.43112844228744507,4.235164799380374e-23,152070.0,0.024638593196868896,0.0005,4052,163.64797973632812,4052.0,4000,291744,0.0,0.1735515721609392,152070.0,4052,288000,0.2
1,292000,False,73,80bdb_00000,2025-06-01_17-30-17,1748788217,7.988077402114868,604.1879923343658,9160,Cerebro,127.0.0.1,604.1879923343658,73,8.208412233411082,1.644799931097688e-05,8.208164218622677,1.186494628065905,6.858011597451796,0.16131228737732942,80,0.07229849300347269,-82.0,48,150.0,4000,292000,-220.0,80,80.0,3648,4,0,0,21.450000000000003,66.72999999999999,0.0,0.0,292000,292000,-41.0,-41.0,4000,4000,-41.0,-41.0,80.0,80.0,292000,292000,4000,4000,295796,7.040963649749756,0.0007076372858136892,1.6036062240600586,0.06110120192170143,73.0,0.2,0.0,0.19826973974704742,0.0,0.4444763660430908,2.117582399690187e-23,152070.0,0.04281139373779297,0.0005,4052,150.88446044921875,4052.0,4000,295796,0.0,0.17374454741690334,152070.0,4052,292000,0.2
1,296000,False,74,80bdb_00000,2025-06-01_17-30-25,1748788225,8.126582384109497,612.3145747184753,9160,Cerebro,127.0.0.1,612.3145747184753,74,8.207483451077376,1.640151905222411e-05,8.207235142436106,1.1835972667854555,6.861530964477043,0.1597550095038716,80,0.06513018500176258,-85.4,52,150.0,4000,296000,-210.0,80,80.0,3700,4,0,0,21.759999999999998,66.47999999999999,0.0,0.0,296000,296000,-42.7,-42.7,4000,4000,-42.7,-42.7,80.0,80.0,296000,296000,4000,4000,299848,7.157931804656982,0.0006339594256132841,1.6026616096496582,-0.022606773301959038,74.0,0.2,0.0,0.48487910628318787,0.0,0.37265413999557495,1.0587911998450935e-23,152070.0,0.09425580501556396,0.0005,4052,176.3182830810547,4052.0,4000,299848,0.0,0.17393389658053018,152070.0,4052,296000,0.2
1,300000,False,75,80bdb_00000,2025-06-01_17-30-33,1748788233,7.947927713394165,620.2625024318695,9160,Cerebro,127.0.0.1,620.2625024318695,75,8.204778515566177,1.639150387018063e-05,8.204529410011956,1.1807946311178927,6.863157477831942,0.15822280240929326,80,0.06595354600343853,-87.3,48,40.0,4000,300000,-210.0,80,80.0,3748,4,0,0,19.45,66.53,0.0,0.0,300000,300000,-43.65,-43.65,4000,4000,-43.65,-43.65,80.0,80.0,300000,300000,4000,4000,303900,7.24538516998291,0.00023843861708883196,1.603440761566162,0.045103318989276886,75.0,0.2,0.0,0.6875972747802734,0.0,0.4489537179470062,5.293955999225468e-24,152070.0,-0.03260385990142822,0.0005,4052,186.09197998046875,4052.0,4000,303900,0.0,0.17411940101614296,152070.0,4052,300000,0.2
1,304000,False,76,80bdb_00000,2025-06-01_17-30-41,1748788241,8.080209255218506,628.342711687088,9160,Cerebro,127.0.0.1,628.342711687088,76,8.203425457410598,1.6353588626751766e-05,8.203176167911922,1.1800332718067328,6.864082987053594,0.15670284438496238,80,0.06815124600427225,-89.2,52,140.0,4000,304000,-230.0,80,80.0,3800,4,0,0,18.3,66.5,0.0,0.0,304000,304000,-44.6,-44.6,4000,4000,-44.6,-44.6,80.0,80.0,304000,304000,4000,4000,307952,6.609241008758545,0.0004576097708195448,1.604153037071228,-0.07983556389808655,76.0,0.2,0.0,0.6333228945732117,0.0,0.2602579891681671,2.646977999612734e-24,152070.0,0.16227906942367554,0.0005,4052,321.8962707519531,4052.0,4000,307952,0.0,0.174300333773381,152070.0,4052,304000,0.2
1,308000,False,77,80bdb_00000,2025-06-01_17-30-49,1748788249,8.09667181968689,636.4393835067749,9160,Cerebro,127.0.0.1,636.4393835067749,77,8.202263800836478,1.6419052737973402e-05,8.202013370232477,1.1776233130887332,6.866832735183049,0.15519715594077826,80,0.06922872000257485,-93.5,48,140.0,4000,308000,-250.0,80,80.0,3848,4,0,0,21.18,66.81,0.0,0.0,308000,308000,-46.75,-46.75,4000,4000,-46.75,-46.75,80.0,80.0,308000,308000,4000,4000,312004,7.515909194946289,0.00043016226845793426,1.6022937297821045,0.06964724510908127,77.0,0.2,0.0,0.4344131350517273,0.0,0.500779390335083,1.323488999806367e-24,152070.0,-0.04913008213043213,0.0005,4052,181.03836059570312,4052.0,4000,312004,0.0,0.17447722821537628,152070.0,4052,308000,0.2
1,312000,False,78,80bdb_00000,2025-06-01_17-30-58,1748788258,8.159672021865845,644.5990555286407,9160,Cerebro,127.0.0.1,644.5990555286407,78,8.201724058828493,1.639186208962604e-05,8.201473324530104,1.1768888449578185,6.86851131283126,0.1537070203813203,80,0.06798421000188683,-95.7,52,-30.0,4000,312000,-250.0,80,80.0,3900,4,0,0,22.96,66.96,0.0,0.0,312000,312000,-47.85,-47.85,4000,4000,-47.85,-47.85,80.0,80.0,312000,312000,4000,4000,316056,7.274012088775635,0.0008978843688964844,1.601348876953125,0.09361975640058517,78.0,0.2,0.0,0.9878699779510498,0.0,0.5007511973381042,6.617444999031835e-25,152070.0,0.005765855312347412,0.0005,4052,156.5591583251953,4052.0,4000,316056,0.0,0.1746516747051548,152070.0,4052,312000,0.2
1,316000,False,79,80bdb_00000,2025-06-01_17-31-06,1748788266,8.08253812789917,652.6815936565399,9160,Cerebro,127.0.0.1,652.6815936565399,79,8.200451785240416,1.6351943830850348e-05,8.200200820284536,1.1736142555082532,6.871978489703179,0.1522371431775024,80,0.06484786099928896,-90.4,48,0.0,4000,316000,-210.0,80,80.0,3948,4,0,0,21.16,66.92999999999999,0.0,0.0,316000,316000,-45.2,-45.2,4000,4000,-45.2,-45.2,80.0,80.0,316000,316000,4000,4000,320108,6.193578243255615,0.0001824303180910647,1.603430151939392,0.09610575437545776,79.0,0.2,0.0,0.3664228320121765,0.0,0.3947775065898895,3.3087224995159173e-25,152070.0,0.0909433364868164,0.0005,4052,108.2081527709961,4052.0,4000,320108,0.0,0.17482272532231705,152070.0,4052,316000,0.2
1,320000,False,80,80bdb_00000,2025-06-01_17-31-14,1748788274,8.236567735671997,660.9181613922119,9160,Cerebro,127.0.0.1,660.9181613922119,80,8.20071128438799,1.631142474704792e-05,8.200459817082018,1.170641803953229,6.87666448380617,0.15077559074608232,80,0.06358384700084571,-89.3,52,0.0,4000,320000,-200.0,80,80.0,4000,4,0,0,21.89090909090909,66.98181818181818,0.0,0.0,320000,320000,-44.65,-44.65,4000,4000,-44.65,-44.65,80.0,80.0,320000,320000,4000,4000,324160,6.714219570159912,0.00047329231165349483,1.5994316339492798,0.10362511873245239,80.0,0.2,0.0,0.3427153527736664,0.0,0.4551607370376587,1.6543612497579586e-25,152070.0,0.07723265886306763,0.0005,4052,156.76490783691406,4052.0,4000,324160,0.0,0.17500535143966595,152070.0,4052,320000,0.2
1,324000,False,81,80bdb_00000,2025-06-01_17-31-22,1748788282,8.009061336517334,668.9272227287292,9160,Cerebro,127.0.0.1,668.9272227287292,81,8.19868259754398,1.6285310960686424e-05,8.198430549911366,1.1678018439139626,6.8789160839676855,0.149327878838896,80,0.06497278100228869,-89.9,48,-70.0,4000,324000,-200.0,80,80.0,4048,4,0,0,20.53333333333333,66.66666666666667,0.0,0.0,324000,324000,-44.95,-44.95,4000,4000,-44.95,-44.95,80.0,80.0,324000,324000,4000,4000,328212,6.149598121643066,0.00026592487120069563,1.601487636566162,0.08462390303611755,81.0,0.2,0.0,0.3045479953289032,0.0,0.37928611040115356,8.271806248789793e-26,152070.0,0.0490986704826355,0.0005,4052,143.78172302246094,4052.0,4000,328212,0.0,0.17518355362213844,152070.0,4052,324000,0.2
1,328000,False,82,80bdb_00000,2025-06-01_17-31-30,1748788290,8.071372747421265,676.9985954761505,9160,Cerebro,127.0.0.1,676.9985954761505,82,8.197315426568586,1.6239458159898673e-05,8.197063160412396,1.165606199475186,6.881166571128159,0.14789592605064802,80,0.06732836800103542,-90.3,52,-80.0,4000,328000,-210.0,80,80.0,4100,4,0,0,21.389999999999997,66.59,0.0,0.0,328000,328000,-45.15,-45.15,4000,4000,-45.15,-45.15,80.0,80.0,328000,328000,4000,4000,332264,6.559717178344727,0.0006221834337338805,1.5970182418823242,0.1971127688884735,82.0,0.2,0.0,0.45635876059532166,0.0,0.5336807370185852,4.1359031243948966e-26,152070.0,-0.22189605236053467,0.0005,4052,198.6168212890625,4052.0,4000,332264,0.0,0.1753756105358178,152070.0,4052,328000,0.2
1,332000,False,83,80bdb_00000,2025-06-01_17-31-38,1748788298,7.858509540557861,684.8571050167084,9160,Cerebro,127.0.0.1,684.8571050167084,83,8.193830162303007,1.619006327458422e-05,8.193577793808181,1.1630778214808482,6.8816189874168865,0.14648406579000317,80,0.0683856160013238,-88.3,48,70.0,4000,332000,-210.0,80,80.0,4148,4,0,0,20.56,66.04,0.0,0.0,332000,332000,-44.15,-44.15,4000,4000,-44.15,-44.15,80.0,80.0,332000,332000,4000,4000,336316,7.046537399291992,0.00038931850576773286,1.5991270542144775,-0.11653448641300201,83.0,0.2,0.0,0.5133194923400879,0.0,0.2682938277721405,2.0679515621974483e-26,152070.0,0.08720046281814575,0.0005,4052,178.9024658203125,4052.0,4000,336316,0.0,0.17556468358586286,152070.0,4052,332000,0.2
1,336000,False,84,80bdb_00000,2025-06-01_17-31-46,1748788306,8.219388246536255,693.0764932632446,9160,Cerebro,127.0.0.1,693.0764932632446,84,8.193996770679739,1.6151162414267844e-05,8.193744128870101,1.1610503732659943,6.885212169542974,0.1450807731321883,80,0.0691485969995847,-78.3,52,230.0,4000,336000,-210.0,80,80.0,4200,4,0,0,24.810000000000002,65.97999999999999,0.0,0.0,336000,336000,-39.15,-39.15,4000,4000,-39.15,-39.15,80.0,80.0,336000,336000,4000,4000,340368,7.091075897216797,0.0008637967985123396,1.5971699953079224,-0.09026417881250381,84.0,0.2,0.0,0.6822630763053894,0.0,0.2994093894958496,1.0339757810987241e-26,152070.0,0.20133566856384277,0.0005,4052,332.0044860839844,4052.0,4000,340368,0.0,0.17575129250385468,152070.0,4052,336000,0.2
1,340000,False,85,80bdb_00000,2025-06-01_17-31-54,1748788314,7.948074102401733,701.0245673656464,9160,Cerebro,127.0.0.1,701.0245673656464,85,8.191448455972854,1.6228650863759252e-05,8.191194658581214,1.1589197625328502,6.88618222684802,0.14368999440044464,80,0.069712567999959,-83.4,48,230.0,4000,340000,-230.0,80,80.0,4248,4,0,0,19.240000000000002,66.33999999999999,0.0,0.0,340000,340000,-41.7,-41.7,4000,4000,-41.7,-41.7,80.0,80.0,340000,340000,4000,4000,344420,6.201913356781006,0.0004919023485854268,1.5929919481277466,0.156089186668396,85.0,0.2,0.0,0.7408782839775085,0.0,0.4576821029186249,5.169878905493621e-27,152070.0,-0.13504862785339355,0.0005,4052,167.14817810058594,4052.0,4000,344420,0.0,0.17593464830512437,152070.0,4052,340000,0.2
1,344000,False,86,80bdb_00000,2025-06-01_17-32-02,1748788322,8.233667135238647,709.258234500885,9160,Cerebro,127.0.0.1,709.258234500885,86,8.191788348413043,1.6180364059020687e-05,8.191534565995898,1.1588759069072574,6.887933964579742,0.14231737045634293,80,0.06841949900379404,-90.3,52,70.0,4000,344000,-230.0,80,80.0,4300,4,0,0,22.34,66.27000000000001,0.0,0.0,344000,344000,-45.15,-45.15,4000,4000,-45.15,-45.15,80.0,80.0,344000,344000,4000,4000,348472,6.3576836585998535,0.0005260634934529662,1.5965614318847656,-0.08139878511428833,86.0,0.2,0.0,0.39894115924835205,0.0,0.2350573092699051,2.5849394527468104e-27,152070.0,0.1102021336555481,0.0005,4052,133.34959411621094,4052.0,4000,348472,0.0,0.17611375270111676,152070.0,4052,344000,0.2
1,348000,False,87,80bdb_00000,2025-06-01_17-32-10,1748788330,7.918541193008423,717.1767756938934,9160,Cerebro,127.0.0.1,717.1767756938934,87,8.188935967929078,1.6135560145172983e-05,8.188681746335554,1.1559087538384183,6.889386251934067,0.1409594817517983,80,0.06569887300487608,-83.8,48,80.0,4000,348000,-200.0,80,80.0,4348,4,0,0,20.52,66.21000000000001,0.0,0.0,348000,348000,-41.9,-41.9,4000,4000,-41.9,-41.9,80.0,80.0,348000,348000,4000,4000,352524,6.654623031616211,0.0007159683154895902,1.5937942266464233,0.048993006348609924,87.0,0.2,0.0,0.21707598865032196,0.0,0.3956964612007141,1.2924697263734052e-27,152070.0,0.12476480007171631,0.0005,4052,227.7920379638672,4052.0,4000,352524,0.0,0.17628911863435587,152070.0,4052,348000,0.2
1,352000,False,88,80bdb_00000,2025-06-01_17-32-18,1748788338,8.044685125350952,725.2214608192444,9160,Cerebro,127.0.0.1,725.2214608192444,88,8.187396025249749,1.6114204445597105e-05,8.187141185871962,1.1555025323002273,6.889584394414711,0.13962304093426364,80,0.06706086899968795,-83.1,52,150.0,4000,352000,-230.0,80,80.0,4400,4,0,0,20.38,66.09,0.0,0.0,352000,352000,-41.55,-41.55,4000,4000,-41.55,-41.55,80.0,80.0,352000,352000,4000,4000,356576,7.040406227111816,0.0006123267812654376,1.5997275114059448,0.061485737562179565,88.0,0.2,0.0,0.2641361653804779,0.0,0.44558092951774597,6.462348631867026e-28,152070.0,0.06693661212921143,0.0005,4052,149.13177490234375,4052.0,4000,356576,0.0,0.17646152649366006,152070.0,4052,352000,0.2
1,356000,False,89,80bdb_00000,2025-06-01_17-32-26,1748788346,8.120831727981567,733.342292547226,9160,Cerebro,127.0.0.1,733.342292547226,89,8.186626782996948,1.6080062204028575e-05,8.186371723013393,1.1556427469774877,6.89000851347058,0.13828710752479367,80,0.06844819199875929,-83.4,48,160.0,4000,356000,-230.0,80,80.0,4448,4,0,0,22.03,65.81999999999998,0.0,0.0,356000,356000,-41.7,-41.7,4000,4000,-41.7,-41.7,80.0,80.0,356000,356000,4000,4000,360628,7.696829795837402,0.0007570836460217834,1.596727728843689,0.2523074746131897,89.0,0.2,0.0,0.5356870889663696,0.0,0.702644944190979,3.231174315933513e-28,152070.0,-0.16151344776153564,0.0005,4052,257.6766052246094,4052.0,4000,360628,0.0,0.17663059358391428,152070.0,4052,356000,0.2
1,360000,False,90,80bdb_00000,2025-06-01_17-32-35,1748788355,8.247704982757568,741.5899975299835,9160,Cerebro,127.0.0.1,741.5899975299835,90,8.187132197167209,1.6050261997410312e-05,8.186876906783269,1.1548900025073983,6.89258450333612,0.13696792044959732,80,0.07380335099936929,-82.1,52,160.0,4000,360000,-220.0,80,80.0,4500,4,0,0,20.454545454545453,65.8090909090909,0.0,0.0,360000,360000,-41.05,-41.05,4000,4000,-41.05,-41.05,80.0,80.0,360000,360000,4000,4000,364680,6.801922798156738,0.0003898035211022943,1.59736168384552,0.038460828363895416,90.0,0.2,0.0,0.33484092354774475,0.0,0.39918074011802673,1.6155871579667565e-28,152070.0,0.24451673030853271,0.0005,4052,152.36618041992188,4052.0,4000,364680,0.0,0.1768119965797179,152070.0,4052,360000,0.2
