num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/vf_loss,learners/ai/policy_loss,learners/ai/num_trainable_parameters,learners/ai/num_non_trainable_parameters,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/entropy,learners/ai/total_loss,learners/ai/num_module_steps_trained,learners/ai/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,228000,False,57,4c691_00000,2025-06-01_18-49-04,1748792944,4.653477907180786,264.2062768936157,17276,Cerebro,127.0.0.1,264.2062768936157,57,4.530173992880795,1.7674715696875503e-05,4.529923807919205,1.0214899031522375,3.4992040461001124,0.007034852651189531,-48.00000000000003,2848,48,228000,-57.60000000000004,-247.99999999999983,80.0,0.0709610100009013,80,4000,80,4,0,0,24.63333333333333,67.01666666666667,0.0,0.0,-28.80000000000002,-28.80000000000002,80.0,80.0,4000,4000,-28.80000000000002,-28.80000000000002,228000,228000,4000,4000,228000,228000,0.18359506329688952,152070.0,0.0,4000,228000,4052,230964,-0.04323172569274902,0.001,6.250062465667725,-0.108713798224926,152070.0,0.0,0.0,0.2,1.387778801460961e-18,0.6697554588317871,0.0005741252680309117,82.10661315917969,57.0,4052.0,1.5987082719802856,0.19655078649520874,4052,230964,0.2
1,232000,False,58,4c691_00000,2025-06-01_18-49-08,1748792948,4.497009754180908,268.70328664779663,17276,Cerebro,127.0.0.1,268.70328664779663,58,4.529737534952378,1.76229683275652e-05,4.529486415839853,1.0195552701207895,3.500667274639255,0.007062080124939688,-48.00000000000003,2900,52,232000,-55.800000000000054,-247.99999999999983,80.0,0.06488863200007472,80,4000,80,4,0,0,18.05,67.0,0.0,0.0,-27.900000000000027,-27.900000000000027,80.0,80.0,4000,4000,-27.900000000000027,-27.900000000000027,232000,232000,4000,4000,232000,232000,0.1836890325810766,152070.0,0.0,4000,232000,4052,235016,0.061602771282196045,0.001,6.701854228973389,-0.3383345603942871,152070.0,0.0,0.0,0.2,6.938894007304805e-19,0.43473726511001587,0.0003248971188440919,63.95163345336914,58.0,4052.0,1.6000919342041016,0.011832410469651222,4052,235016,0.2
1,236000,False,59,4c691_00000,2025-06-01_18-49-13,1748792953,4.702072620391846,273.4053592681885,17276,Cerebro,127.0.0.1,273.4053592681885,59,4.5313734566026325,1.7567738401490027e-05,4.531122167681772,1.0187023024195583,3.5031604338927473,0.007052189323949645,351.9999999999992,2948,48,236000,-49.20000000000005,-187.99999999999986,80.0,0.06482281800184865,80,4000,80,4,0,0,26.04,66.97999999999999,0.0,0.0,-24.600000000000026,-24.600000000000026,80.0,80.0,4000,4000,-24.600000000000026,-24.600000000000026,236000,236000,4000,4000,236000,236000,0.1837820488332502,152070.0,0.0,4000,236000,4052,239068,0.05778020620346069,0.001,5.4707770347595215,0.037802089005708694,152070.0,0.0,0.0,0.2,3.4694470036524025e-19,0.46300235390663147,0.0003166956885252148,82.66034698486328,59.0,4052.0,1.59880793094635,0.26511821150779724,4052,239068,0.2
1,240000,False,60,4c691_00000,2025-06-01_18-49-17,1748792957,4.274285316467285,277.67964458465576,17276,Cerebro,127.0.0.1,277.67964458465576,60,4.5287141540367335,1.7498061242534814e-05,4.528462847004435,1.0169928613955586,3.502206066553694,0.007051361431122859,351.9999999999992,3000,52,240000,-53.600000000000065,-268.00000000000045,80.0,0.06529906300303992,80,4000,80,4,0,0,20.716666666666665,67.0,0.0,0.0,-26.800000000000033,-26.800000000000033,80.0,80.0,4000,4000,-26.800000000000033,-26.800000000000033,240000,240000,4000,4000,240000,240000,0.18387179443712534,152070.0,0.0,4000,240000,4052,243120,0.0031595230102539062,0.001,6.643015384674072,-0.089711494743824,152070.0,0.0,0.0,0.2,1.7347235018262012e-19,0.25662341713905334,0.00044892585719935596,146.12875366210938,60.0,4052.0,1.5958987474441528,0.2554102838039398,4052,243120,0.2
1,244000,False,61,4c691_00000,2025-06-01_18-49-22,1748792962,4.784952402114868,282.46459698677063,17276,Cerebro,127.0.0.1,282.46459698677063,61,4.5311445214965795,1.7454080463454878e-05,4.530892973534588,1.016064064781482,3.5055771268878373,0.007036551816635521,-48.00000000000003,3048,48,244000,-60.80000000000005,-268.00000000000045,80.0,0.06493513900029939,80,4000,80,4,0,0,29.6,66.94000000000001,0.0,0.0,-30.400000000000023,-30.400000000000023,80.0,80.0,4000,4000,-30.400000000000023,-30.400000000000023,244000,244000,4000,4000,244000,244000,0.18395912196403635,152070.0,0.0,4000,244000,4052,247172,0.03977411985397339,0.001,6.811610698699951,-0.04044686630368233,152070.0,0.0,0.0,0.2,8.673617509131006e-20,0.3481885492801666,0.0006059890729375184,83.25582885742188,61.0,4052.0,1.5955132246017456,0.32161152362823486,4052,247172,0.2
1,248000,False,62,4c691_00000,2025-06-01_18-49-26,1748792966,4.424377202987671,286.8889741897583,17276,Cerebro,127.0.0.1,286.8889741897583,62,4.529974425281887,1.7409540066627858e-05,4.5297214977989615,1.0161410281338072,3.504325809618578,0.007028604298194022,-48.00000000000003,3100,52,248000,-59.400000000000034,-247.99999999999974,80.0,0.06545895399758592,80,4000,80,4,0,0,19.78333333333333,67.0,0.0,0.0,-29.700000000000017,-29.700000000000017,80.0,80.0,4000,4000,-29.700000000000017,-29.700000000000017,248000,248000,4000,4000,248000,248000,0.18404388073096423,152070.0,0.0,4000,248000,4052,251224,0.03377002477645874,0.001,5.95229434967041,0.15866799652576447,152070.0,0.0,0.0,0.2,4.336808754565503e-20,0.3580743074417114,0.0005119473789818585,167.18064880371094,62.0,4052.0,1.595984697341919,0.43470048904418945,4052,251224,0.2
1,252000,False,63,4c691_00000,2025-06-01_18-49-31,1748792971,4.790386915206909,291.6793611049652,17276,Cerebro,127.0.0.1,291.6793611049652,63,4.532472995029315,1.7358444438391046e-05,4.532220047821018,1.0150965508525103,3.5078756315225292,0.007019210255540831,-48.00000000000003,3148,48,252000,-56.400000000000034,-247.99999999999974,80.0,0.06503866500395816,80,4000,80,4,0,0,26.416666666666668,66.95,0.0,0.0,-28.200000000000017,-28.200000000000017,80.0,80.0,4000,4000,-28.200000000000017,-28.200000000000017,252000,252000,4000,4000,252000,252000,0.18412794267036178,152070.0,0.0,4000,252000,4052,255276,-0.09194111824035645,0.001,5.969147682189941,-0.12285581976175308,152070.0,0.0,0.0,0.2,2.1684043772827515e-20,0.5309699773788452,0.00047032354632392526,45.76488494873047,63.0,4052.0,1.5973223447799683,0.1545945554971695,4052,255276,0.2
1,256000,False,64,4c691_00000,2025-06-01_18-49-36,1748792976,4.395034313201904,296.0743954181671,17276,Cerebro,127.0.0.1,296.0743954181671,64,4.531001189079261,1.7426860090484706e-05,4.530747161342916,1.0142620293439817,3.507239620207428,0.007013424152713901,-48.00000000000003,3200,52,256000,-53.80000000000005,-167.9999999999997,80.0,0.0678358110098634,80,4000,80,4,0,0,19.116666666666664,66.89999999999999,0.0,0.0,-26.900000000000023,-26.900000000000023,80.0,80.0,4000,4000,-26.900000000000023,-26.900000000000023,256000,256000,4000,4000,256000,256000,0.18420938636289902,152070.0,0.0,4000,256000,4052,259328,0.06893360614776611,0.001,5.555649280548096,0.04507970064878464,152070.0,0.0,0.0,0.2,1.0842021886413758e-20,0.4761681854724884,0.00024329559528268874,45.29758071899414,64.0,4052.0,1.5990488529205322,0.28083479404449463,4052,259328,0.2
1,260000,False,65,4c691_00000,2025-06-01_18-49-40,1748792980,4.79531455039978,300.8697099685669,17276,Cerebro,127.0.0.1,300.8697099685669,65,4.533515670188403,1.738559192023087e-05,4.5332614157293065,1.0139952710505864,3.5100164990053977,0.007012717911320247,131.99999999999994,3248,48,260000,-53.00000000000006,-147.99999999999963,80.0,0.06475020200537983,80,4000,80,4,0,0,24.116666666666664,66.85000000000001,0.0,0.0,-26.50000000000003,-26.50000000000003,80.0,80.0,4000,4000,-26.50000000000003,-26.50000000000003,260000,260000,4000,4000,260000,260000,0.18428701408731737,152070.0,0.0,4000,260000,4052,263380,0.10288506746292114,0.001,5.895674228668213,0.08594521880149841,152070.0,0.0,0.0,0.2,5.421010943206879e-21,0.29543161392211914,0.00021623345674015582,59.992835998535156,65.0,4052.0,1.5978416204452515,0.35594430565834045,4052,263380,0.2
1,264000,False,66,4c691_00000,2025-06-01_18-49-45,1748792985,4.692405462265015,305.5621154308319,17276,Cerebro,127.0.0.1,305.5621154308319,66,4.534998489486539,1.7337736378378115e-05,4.534743737572168,1.0131866753401269,3.50919978601558,0.010114856732390343,332.0,3300,52,264000,-49.00000000000006,-147.99999999999963,80.0,0.06513171200291254,80,4000,80,4,0,0,25.180000000000003,66.78,0.0,0.0,-24.50000000000003,-24.50000000000003,80.0,80.0,4000,4000,-24.50000000000003,-24.50000000000003,264000,264000,4000,4000,264000,264000,0.18436167785861224,152070.0,0.0,4000,264000,4052,267432,0.012949705123901367,0.001,6.891833782196045,-0.05569551885128021,152070.0,0.0,0.0,0.2,2.7105054716034394e-21,0.5087912082672119,0.0005813364405184984,209.6082000732422,66.0,4052.0,1.5956851243972778,0.31435081362724304,4052,267432,0.2
1,268000,False,67,4c691_00000,2025-06-01_18-49-50,1748792990,4.90230917930603,310.46442461013794,17276,Cerebro,127.0.0.1,310.46442461013794,67,4.538507396591954,1.7292358825096267e-05,4.538251401196964,1.0119593565865712,3.5139253791553067,0.010103270165423985,332.0,3348,48,268000,-52.00000000000004,-147.99999999999983,80.0,0.06753056100395043,80,4000,80,4,0,0,23.485714285714288,66.82857142857144,0.0,0.0,-26.00000000000002,-26.00000000000002,80.0,80.0,4000,4000,-26.00000000000002,-26.00000000000002,268000,268000,4000,4000,268000,268000,0.1844484119230725,152070.0,0.0,4000,268000,4052,271484,0.11477112770080566,0.001,6.513721466064453,-0.004292767029255629,152070.0,0.0,0.0,0.2,1.3552527358017197e-21,0.808912456035614,0.000534780032467097,52.59994125366211,67.0,4052.0,1.594589114189148,0.3281615376472473,4052,271484,0.2
1,272000,False,68,4c691_00000,2025-06-01_18-49-55,1748792995,4.525851249694824,314.99027585983276,17276,Cerebro,127.0.0.1,314.99027585983276,68,4.538301455625654,1.724343501688926e-05,4.538044419184552,1.0125553770203424,3.51313495236353,0.010085264463843089,-48.00000000000003,3400,52,272000,-61.40000000000005,-268.0000000000003,80.0,0.07280363000114448,80,4000,80,4,0,0,29.740000000000002,66.9,0.0,0.0,-30.700000000000024,-30.700000000000024,80.0,80.0,4000,4000,-30.700000000000024,-30.700000000000024,272000,272000,4000,4000,272000,272000,0.18453295871846007,152070.0,0.0,4000,272000,4052,275536,-0.07044649124145508,0.001,6.505674839019775,0.09122748672962189,152070.0,0.0,0.0,0.2,6.776263679008599e-22,0.30727407336235046,0.0005302620702423155,220.21893310546875,68.0,4052.0,1.5968676805496216,0.42242148518562317,4052,275536,0.2
1,276000,False,69,4c691_00000,2025-06-01_18-49-59,1748792999,4.807355165481567,319.79763102531433,17276,Cerebro,127.0.0.1,319.79763102531433,69,4.540890808069581,1.7186000378233887e-05,4.540633341992748,1.0131844102502585,3.51512362384005,0.010046774819092795,-48.00000000000003,3448,48,276000,-61.80000000000005,-268.0000000000003,80.0,0.07048085299902596,80,4000,80,4,0,0,22.599999999999998,66.8,0.0,0.0,-30.900000000000023,-30.900000000000023,80.0,80.0,4000,4000,-30.900000000000023,-30.900000000000023,276000,276000,4000,4000,276000,276000,0.1846164997567483,152070.0,0.0,4000,276000,4052,279588,-0.0007367134094238281,0.001,6.832067012786865,-0.06048978865146637,152070.0,0.0,0.0,0.2,3.3881318395042993e-22,0.4157765507698059,0.0004729864886030555,140.5352325439453,69.0,4052.0,1.5916193723678589,0.30439305305480957,4052,279588,0.2
1,280000,False,70,4c691_00000,2025-06-01_18-50-04,1748793004,4.413725852966309,324.21135687828064,17276,Cerebro,127.0.0.1,324.21135687828064,70,4.539525459989021,1.714514020779696e-05,4.539267776573233,1.012999682147868,3.513979251601761,0.010008016071048816,251.99999999999997,3500,52,280000,-52.60000000000005,-268.0000000000003,80.0,0.06733045500179287,80,4000,80,4,0,0,21.5,66.81666666666668,0.0,0.0,-26.300000000000026,-26.300000000000026,80.0,80.0,4000,4000,-26.300000000000026,-26.300000000000026,280000,280000,4000,4000,280000,280000,0.1846999018784038,152070.0,0.0,4000,280000,4052,283640,0.026739537715911865,0.001,5.958878040313721,0.007082650903612375,152070.0,0.0,0.0,0.2,1.6940659197521496e-22,1.3266433477401733,0.00023575668456032872,233.20420837402344,70.0,4052.0,1.5983396768569946,0.28330254554748535,4052,283640,0.2
1,284000,False,71,4c691_00000,2025-06-01_18-50-09,1748793009,4.682276010513306,328.89363288879395,17276,Cerebro,127.0.0.1,328.89363288879395,71,4.540802000388987,1.713068883704123e-05,4.540542268807647,1.0133479483266483,3.514904328085854,0.009997377910364211,251.99999999999997,3548,48,284000,-49.00000000000004,-127.99999999999983,80.0,0.07034297200269066,80,4000,80,4,0,0,26.6,66.78,0.0,0.0,-24.50000000000002,-24.50000000000002,80.0,80.0,4000,4000,-24.50000000000002,-24.50000000000002,284000,284000,4000,4000,284000,284000,0.18478110411765086,152070.0,0.0,4000,284000,4052,287692,0.05830526351928711,0.001,5.505496025085449,0.03208218887448311,152070.0,0.0,0.0,0.2,8.470329598760748e-23,0.9611194133758545,0.00040833832463249564,40.35252380371094,71.0,4052.0,1.5964157581329346,0.26334869861602783,4052,287692,0.2
1,288000,False,72,4c691_00000,2025-06-01_18-50-13,1748793013,4.6377763748168945,333.53140926361084,17276,Cerebro,127.0.0.1,333.53140926361084,72,4.541679483385351,1.7118381995222046e-05,4.541418878119588,1.0140946838431608,3.5150694798050965,0.009957256131237241,-48.00000000000003,3600,52,288000,-54.40000000000005,-128.0,80.0,0.07372267600090708,80,4000,80,4,0,0,23.566666666666663,66.83333333333333,0.0,0.0,-27.200000000000024,-27.200000000000024,80.0,80.0,4000,4000,-27.200000000000024,-27.200000000000024,288000,288000,4000,4000,288000,288000,0.1848600133619287,152070.0,0.0,4000,288000,4052,291744,0.2403874397277832,0.001,5.341979503631592,0.14112959802150726,152070.0,0.0,0.0,0.2,4.235164799380374e-23,0.327722430229187,0.0007588895969092846,29.180566787719727,72.0,4052.0,1.590590238571167,0.3572095036506653,4052,291744,0.2
1,292000,False,73,4c691_00000,2025-06-01_18-50-18,1748793018,4.412313461303711,337.94372272491455,17276,Cerebro,127.0.0.1,337.94372272491455,73,4.540296106551824,1.7054198407944008e-05,4.540035156338367,1.0126379710051223,3.515162781006963,0.009929921569918244,-48.00000000000003,3648,48,292000,-56.60000000000005,-247.9999999999998,80.0,0.07226755499723367,80,4000,80,4,0,0,21.66,66.8,0.0,0.0,-28.300000000000026,-28.300000000000026,80.0,80.0,4000,4000,-28.300000000000026,-28.300000000000026,292000,292000,4000,4000,292000,292000,0.1849370896709096,152070.0,0.0,4000,292000,4052,295796,0.027497708797454834,0.001,6.150031089782715,-0.12572865188121796,152070.0,0.0,0.0,0.2,2.117582399690187e-23,0.4701279401779175,0.0004941229708492756,44.3255615234375,73.0,4052.0,1.5981179475784302,0.1696508675813675,4052,295796,0.2
1,296000,False,74,4c691_00000,2025-06-01_18-50-22,1748793022,4.652268409729004,342.59599113464355,17276,Cerebro,127.0.0.1,342.59599113464355,74,4.541302298486292,1.700865621152302e-05,4.541041057775006,1.0134938392952897,3.5153487681966284,0.009889276354386797,-48.00000000000003,3700,52,296000,-57.600000000000044,-247.99999999999983,80.0,0.06648964699706994,80,4000,80,4,0,0,23.33333333333333,66.76666666666667,0.0,0.0,-28.800000000000022,-28.800000000000022,80.0,80.0,4000,4000,-28.800000000000022,-28.800000000000022,296000,296000,4000,4000,296000,296000,0.18501252972237311,152070.0,0.0,4000,296000,4052,299848,0.005926549434661865,0.001,5.823732376098633,0.11017116904258728,152070.0,0.0,0.0,0.2,1.0587911998450935e-23,0.49416375160217285,0.0017021042294800282,83.99283599853516,74.0,4052.0,1.5971471071243286,0.3731149435043335,4052,299848,0.2
1,300000,False,75,4c691_00000,2025-06-01_18-50-27,1748793027,4.355855226516724,346.9518463611603,17276,Cerebro,127.0.0.1,346.9518463611603,75,4.539352266501116,1.6955569376150296e-05,4.53909096219694,1.011770149902101,3.515147905514813,0.0098601215910086,12.000000000000057,3748,48,300000,-54.60000000000005,-247.99999999999983,80.0,0.06567707500071265,80,4000,80,4,0,0,19.55,66.81666666666666,0.0,0.0,-27.300000000000026,-27.300000000000026,80.0,80.0,4000,4000,-27.300000000000026,-27.300000000000026,300000,300000,4000,4000,300000,300000,0.18508485033383884,152070.0,0.0,4000,300000,4052,303900,-0.04817640781402588,0.001,5.681260585784912,0.07843083143234253,152070.0,0.0,0.0,0.2,5.293955999225468e-24,0.7516527771949768,0.0004966654814779758,38.49573516845703,75.0,4052.0,1.5974692106246948,0.32706305384635925,4052,303900,0.2
1,304000,False,76,4c691_00000,2025-06-01_18-50-32,1748793032,4.786956071853638,351.7388024330139,17276,Cerebro,127.0.0.1,351.7388024330139,76,4.54175179383585,1.70370138473968e-05,4.541488889575232,1.0120701064028674,3.517283473459801,0.009819898374910877,252.0,3800,52,304000,-47.600000000000044,-108.0,80.0,0.06997951800120063,80,4000,80,4,0,0,27.150000000000002,66.83333333333333,0.0,0.0,-23.800000000000022,-23.800000000000022,80.0,80.0,4000,4000,-23.800000000000022,-23.800000000000022,304000,304000,4000,4000,304000,304000,0.18517258431010233,152070.0,0.0,4000,304000,4052,307952,0.0333288311958313,0.001,7.08462381362915,0.08664452284574509,152070.0,0.0,0.0,0.2,2.646977999612734e-24,0.6051016449928284,0.000809803488664329,72.57251739501953,76.0,4052.0,1.5974009037017822,0.47562676668167114,4052,307952,0.2
1,308000,False,77,4c691_00000,2025-06-01_18-50-36,1748793036,4.508503675460815,356.24730610847473,17276,Cerebro,127.0.0.1,356.24730610847473,77,4.541277433897734,1.6975643956826e-05,4.541014201679906,1.010380105338865,3.518515142725296,0.009796627391265451,252.0,3848,48,308000,-53.00000000000004,-248.00000000000006,80.0,0.06999653599981684,80,4000,80,4,0,0,26.366666666666664,66.83333333333333,0.0,0.0,-26.50000000000002,-26.50000000000002,80.0,80.0,4000,4000,-26.50000000000002,-26.50000000000002,308000,308000,4000,4000,308000,308000,0.18525726714180762,152070.0,0.0,4000,308000,4052,312004,0.03905695676803589,0.001,7.097933292388916,0.028765887022018433,152070.0,0.0,0.0,0.2,1.323488999806367e-24,0.449714720249176,0.0008333926671184599,76.89949035644531,77.0,4052.0,1.5927479267120361,0.42000964283943176,4052,312004,0.2
1,312000,False,78,4c691_00000,2025-06-01_18-50-41,1748793041,4.938255786895752,361.1855618953705,17276,Cerebro,127.0.0.1,361.1855618953705,78,4.54515369155899,1.69298872973017e-05,4.544890214663553,1.0099639132851421,3.522833125298158,0.009763920117755672,-48.00000000000003,3900,52,312000,-57.400000000000034,-248.00000000000006,80.0,0.06710325299820397,80,4000,80,4,0,0,27.78,66.96,0.0,0.0,-28.700000000000017,-28.700000000000017,80.0,80.0,4000,4000,-28.700000000000017,-28.700000000000017,312000,312000,4000,4000,312000,312000,0.18535627285845208,152070.0,0.0,4000,312000,4052,316056,0.03875809907913208,0.001,4.565250396728516,0.20168203115463257,152070.0,0.0,0.0,0.2,6.617444999031835e-25,0.2940879464149475,0.0010182267287746072,24.815988540649414,78.0,4052.0,1.6033051013946533,0.33754608035087585,4052,316056,0.2
1,316000,False,79,4c691_00000,2025-06-01_18-50-45,1748793045,4.216686248779297,365.4022481441498,17276,Cerebro,127.0.0.1,365.4022481441498,79,4.541743645643381,1.689858831097555e-05,4.54147969051706,1.0083063491527846,3.521105867044965,0.0097334719165582,-48.00000000000003,3948,48,316000,-58.60000000000005,-247.99999999999991,80.0,0.06684147499676328,80,4000,80,4,0,0,17.35,66.89999999999999,0.0,0.0,-29.300000000000026,-29.300000000000026,80.0,80.0,4000,4000,-29.300000000000026,-29.300000000000026,316000,316000,4000,4000,316000,316000,0.18545204536404575,152070.0,0.0,4000,316000,4052,320108,0.023729443550109863,0.001,5.997232437133789,0.03168501332402229,152070.0,0.0,0.0,0.2,3.3087224995159173e-25,0.31421735882759094,0.0007308977656066418,96.77400970458984,79.0,4052.0,1.596564531326294,0.3120952546596527,4052,320108,0.2
1,320000,False,80,4c691_00000,2025-06-01_18-50-50,1748793050,4.574125528335571,369.97637367248535,17276,Cerebro,127.0.0.1,369.97637367248535,80,4.541963359186912,1.685160277475738e-05,4.541699058611828,1.0078731616611507,3.5217915973747687,0.009696771197503057,-48.00000000000003,4000,52,320000,-57.800000000000054,-247.99999999999991,80.0,0.0668176749954,80,4000,80,4,0,0,27.533333333333335,66.86666666666667,0.0,0.0,-28.900000000000027,-28.900000000000027,80.0,80.0,4000,4000,-28.900000000000027,-28.900000000000027,320000,320000,4000,4000,320000,320000,0.18554477747224146,152070.0,0.0,4000,320000,4052,324160,0.0970304012298584,0.001,5.801109790802002,0.1140747144818306,152070.0,0.0,0.0,0.2,1.6543612497579586e-25,0.752142608165741,0.000542520429007709,40.30491256713867,80.0,4052.0,1.6046226024627686,0.37326109409332275,4052,324160,0.2
1,324000,False,81,4c691_00000,2025-06-01_18-50-54,1748793054,4.361257076263428,374.3376307487488,17276,Cerebro,127.0.0.1,374.3376307487488,81,4.540050288594725,1.686108693823641e-05,4.539785487025317,1.0076122330442898,3.520163762401023,0.009665826485927608,-48.00000000000003,4048,48,324000,-53.20000000000005,-108.0,80.0,0.07157257099694107,80,4000,80,4,0,0,22.339999999999996,66.94000000000001,0.0,0.0,-26.600000000000026,-26.600000000000026,80.0,80.0,4000,4000,-26.600000000000026,-26.600000000000026,324000,324000,4000,4000,324000,324000,0.18563531901373484,152070.0,0.0,4000,324000,4052,328212,0.027822911739349365,0.001,6.02562141418457,0.1581830233335495,152070.0,0.0,0.0,0.2,8.271806248789793e-26,1.0520886182785034,0.00046830609790049493,40.82968521118164,81.0,4052.0,1.5951296091079712,0.441719114780426,4052,328212,0.2
1,328000,False,82,4c691_00000,2025-06-01_18-50-59,1748793059,4.91348934173584,379.2511200904846,17276,Cerebro,127.0.0.1,379.2511200904846,82,4.543697759708764,1.68034763319862e-05,4.543432897155378,1.0086083127133334,3.5228487047770622,0.009628778220948526,212.00000000000023,4100,52,328000,-51.200000000000045,-247.9999999999998,80.0,0.07081130700127687,80,4000,80,4,0,0,27.63333333333333,66.98333333333333,0.0,0.0,-25.600000000000023,-25.600000000000023,80.0,80.0,4000,4000,-25.600000000000023,-25.600000000000023,328000,328000,4000,4000,328000,328000,0.18572666315665118,152070.0,0.0,4000,328000,4052,332264,-0.028971314430236816,0.001,6.009164810180664,-0.2167656123638153,152070.0,0.0,0.0,0.2,4.1359031243948966e-26,0.4425713121891022,0.0003909980587195605,340.796875,82.0,4052.0,1.5889099836349487,0.06636883318424225,4052,332264,0.2
1,332000,False,83,4c691_00000,2025-06-01_18-51-04,1748793064,4.315087795257568,383.5662078857422,17276,Cerebro,127.0.0.1,383.5662078857422,83,4.541317912111765,1.673444174042457e-05,4.541053177183924,1.0070266315857257,3.522065300729174,0.009609077438669482,212.00000000000023,4148,48,332000,-50.40000000000005,-247.9999999999998,80.0,0.0666188790020533,80,4000,80,4,0,0,21.98,66.96,0.0,0.0,-25.200000000000024,-25.200000000000024,80.0,80.0,4000,4000,-25.200000000000024,-25.200000000000024,332000,332000,4000,4000,332000,332000,0.18581700868480536,152070.0,0.0,4000,332000,4052,336316,0.08928251266479492,0.001,6.177164077758789,0.06877713650465012,152070.0,0.0,0.0,0.2,2.0679515621974483e-26,0.3722670376300812,0.00037014539702795446,51.59062576293945,83.0,4052.0,1.5936694145202637,0.367759644985199,4052,336316,0.2
1,336000,False,84,4c691_00000,2025-06-01_18-51-08,1748793068,4.661148309707642,388.22735619544983,17276,Cerebro,127.0.0.1,388.22735619544983,84,4.542407504991033,1.6685097057377323e-05,4.542141982412508,1.0059037582699943,3.5242982427218523,0.00958029866402007,-48.00000000000003,4200,52,336000,-52.00000000000006,-107.99999999999994,80.0,0.06421678999846335,80,4000,80,4,0,0,24.133333333333336,66.89999999999999,0.0,0.0,-26.00000000000003,-26.00000000000003,80.0,80.0,4000,4000,-26.00000000000003,-26.00000000000003,336000,336000,4000,4000,336000,336000,0.1859064831260821,152070.0,0.0,4000,336000,4052,340368,0.03031057119369507,0.001,6.606543064117432,0.07834260165691376,152070.0,0.0,0.0,0.2,1.0339757810987241e-26,1.327704906463623,0.0004044435918331146,38.764610290527344,84.0,4052.0,1.5978641510009766,0.4194240868091583,4052,340368,0.2
1,340000,False,85,4c691_00000,2025-06-01_18-51-13,1748793073,4.496786594390869,392.7241427898407,17276,Cerebro,127.0.0.1,392.7241427898407,85,4.541858580940992,1.664224586684751e-05,4.541592802588787,1.0062115596872019,3.52346678129449,0.00955051067713646,-48.00000000000003,4248,48,340000,-51.00000000000006,-88.00000000000003,80.0,0.0651350519969128,80,4000,80,4,0,0,20.883333333333333,66.86666666666666,0.0,0.0,-25.50000000000003,-25.50000000000003,80.0,80.0,4000,4000,-25.50000000000003,-25.50000000000003,340000,340000,4000,4000,340000,340000,0.18599237995766302,152070.0,0.0,4000,340000,4052,344420,-0.01184070110321045,0.001,6.300796031951904,-0.19254639744758606,152070.0,0.0,0.0,0.2,5.169878905493621e-27,0.4846407175064087,0.0019233152270317078,47.7362174987793,85.0,4052.0,1.5992463827133179,0.11768390983343124,4052,344420,0.2
