num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/num_episodes,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,learners/ai/num_module_steps_trained,learners/ai/entropy,learners/ai/vf_explained_var,learners/ai/module_train_batch_size_mean,learners/ai/num_module_steps_trained_lifetime,learners/ai/default_optimizer_learning_rate,learners/ai/total_loss,learners/ai/policy_loss,learners/ai/curr_entropy_coeff,learners/ai/curr_kl_coeff,learners/ai/num_trainable_parameters,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/mean_kl_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/weights_seq_no,learners/ai/num_non_trainable_parameters,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,248000,False,62,b9891_00000,2025-06-01_15-33-05,1748781185,5.881403207778931,350.49567675590515,11572,Cerebro,127.0.0.1,350.49567675590515,62,5.602194117751339,1.5760719937630234e-05,5.60194879787546,1.822336651973792,3.7732691131066587,0.004300205030004626,-140.0,80.0,80,0.06843157599854749,248000,3100,-161.8,4000,-260.0,50,80,2,0,0,17.6625,66.5,80.0,80.0,248000,248000,-80.9,-80.9,4000,4000,248000,248000,4000,4000,-80.9,-80.9,4050,1.578879475593567,0.537788987159729,4050.0,251100,0.001,0.6801314353942871,0.04061112925410271,0.1,4.336808754565503e-20,152070.0,7.974081993103027,223.79859924316406,0.0003798002435360104,0.4416273832321167,62.0,0.0,0.0,152070.0,0.17582742460793813,4000,0.0,248000,4050,251100,0.1
1,252000,False,63,b9891_00000,2025-06-01_15-33-11,1748781191,5.297558069229126,355.7932348251343,11572,Cerebro,127.0.0.1,355.7932348251343,63,5.5990940145740105,1.5737113176519434e-05,5.598848229896207,1.8214955174537084,3.771005729975766,0.004299422979882201,-80.0,80.0,80,0.062363519999780695,252000,3150,-158.8,4000,-260.0,50,80,2,0,0,20.725,66.45,80.0,80.0,252000,252000,-79.4,-79.4,4000,4000,252000,252000,4000,4000,-79.4,-79.4,4050,1.5712075233459473,0.33373647928237915,4050.0,255150,0.001,0.4857984483242035,-0.13005883991718292,0.1,2.1684043772827515e-20,152070.0,7.729780673980713,362.9989013671875,0.0009199092164635658,0.6719644069671631,63.0,0.0,0.0,152070.0,0.1759877079349214,4000,0.0,252000,4050,255150,0.1
1,256000,False,64,b9891_00000,2025-06-01_15-33-16,1748781196,5.407715797424316,361.2009506225586,11572,Cerebro,127.0.0.1,361.2009506225586,64,5.597092211428442,1.5717742513477717e-05,5.596845422597249,1.8190863592792377,3.771402056675702,0.004300569750336528,-80.0,80.0,80,0.06260432799870613,256000,3200,-159.8,4000,-260.0,50,80,2,0,0,18.642857142857142,66.39999999999999,80.0,80.0,256000,256000,-79.9,-79.9,4000,4000,256000,256000,4000,4000,-79.9,-79.9,4050,1.567244291305542,0.49855202436447144,4050.0,259200,0.001,0.5791206359863281,-0.059569038450717926,0.1,1.0842021886413758e-20,152070.0,7.954141139984131,291.996337890625,0.00048211647663265467,0.34051260352134705,64.0,0.0,0.0,152070.0,0.17614578560290545,4000,0.0,256000,4050,259200,0.1
1,260000,False,65,b9891_00000,2025-06-01_15-33-22,1748781202,5.683563947677612,366.8845145702362,11572,Cerebro,127.0.0.1,366.8845145702362,65,5.597875602314286,1.5676564807470952e-05,5.597628171371007,1.818893288686404,3.7723632171090893,0.004306479052767076,-140.0,80.0,80,0.06300041299662552,260000,3250,-162.8,4000,-260.0,50,80,2,0,0,21.7125,66.41250000000001,80.0,80.0,260000,260000,-81.4,-81.4,4000,4000,260000,260000,4000,4000,-81.4,-81.4,4050,1.5698137283325195,0.27571040391921997,4050.0,263250,0.001,0.6711750030517578,0.009306371212005615,0.1,5.421010943206879e-21,152070.0,8.188499450683594,289.6478271484375,0.0005421280511654913,0.4019620716571808,65.0,0.0,0.0,152070.0,0.1763017783867332,4000,0.0,260000,4050,263250,0.1
1,264000,False,66,b9891_00000,2025-06-01_15-33-27,1748781207,5.493436813354492,372.3779513835907,11572,Cerebro,127.0.0.1,372.3779513835907,66,5.596739992290618,1.5643798939440202e-05,5.596492079656965,1.819276646799122,3.7708332699381786,0.0043120802626056155,-100.0,80.0,80,0.06353434700111393,264000,3300,-163.6,4000,-260.0,50,80,2,0,0,17.9125,66.41250000000001,80.0,80.0,264000,264000,-81.8,-81.8,4000,4000,264000,264000,4000,4000,-81.8,-81.8,4050,1.571937084197998,0.3110869526863098,4050.0,267300,0.001,0.6956446170806885,0.0024788265582174063,0.1,2.7105054716034394e-21,152070.0,8.503594398498535,299.38458251953125,0.0003952710540033877,1.1636046171188354,66.0,0.0,0.0,152070.0,0.17645417242632538,4000,0.0,264000,4050,267300,0.1
1,268000,False,67,b9891_00000,2025-06-01_15-33-33,1748781213,5.5617125034332275,377.9396638870239,11572,Cerebro,127.0.0.1,377.9396638870239,67,5.596324676367795,1.56063612740939e-05,5.596076587860634,1.8177983153314525,3.771897420238281,0.004307253459948587,-100.0,80.0,80,0.06191482300113421,268000,3350,-162.0,4000,-260.0,50,80,2,0,0,23.15,66.4,80.0,80.0,268000,268000,-81.0,-81.0,4000,4000,268000,268000,4000,4000,-81.0,-81.0,4050,1.5643850564956665,0.4171527624130249,4050.0,271350,0.001,0.6216886639595032,0.05987050384283066,0.1,1.3552527358017197e-21,152070.0,7.1825666427612305,221.26705932617188,0.0004194542416371405,0.5532822608947754,67.0,0.0,0.0,152070.0,0.17660489116728503,4000,0.0,268000,4050,271350,0.1
1,272000,False,68,b9891_00000,2025-06-01_15-33-39,1748781219,5.7782323360443115,383.71789622306824,11572,Cerebro,127.0.0.1,383.71789622306824,68,5.5980680846043365,1.5583298092003968e-05,5.5978191979817264,1.8176341341783429,3.77379583203578,0.004310097925737827,-120.0,80.0,80,0.06265519699838479,272000,3400,-160.0,4000,-260.0,50,80,2,0,0,28.5,66.4625,80.0,80.0,272000,272000,-80.0,-80.0,4000,4000,272000,272000,4000,4000,-80.0,-80.0,4050,1.5685760974884033,0.36586660146713257,4050.0,275400,0.001,0.5893365740776062,-0.08070014417171478,0.1,6.776263679008599e-22,152070.0,8.268943786621094,330.6436462402344,0.000600759289227426,0.5287455320358276,68.0,0.0,0.0,152070.0,0.17675306162618143,4000,0.0,272000,4050,275400,0.1
1,276000,False,69,b9891_00000,2025-06-01_15-33-45,1748781225,5.930785894393921,389.64868211746216,11572,Cerebro,127.0.0.1,389.64868211746216,69,5.601323881758241,1.5542465404674056e-05,5.601074495001798,1.8178406278364978,3.7768398247155215,0.004309078946189347,-140.0,80.0,80,0.06588997200073209,276000,3450,-160.8,4000,-260.0,50,80,2,0,0,26.9125,66.6,80.0,80.0,276000,276000,-80.4,-80.4,4000,4000,276000,276000,4000,4000,-80.4,-80.4,4050,1.5630465745925903,0.4902585744857788,4050.0,279450,0.001,0.8360277414321899,0.18799664080142975,0.1,3.3881318395042993e-22,152070.0,8.043356895446777,177.4585418701172,0.0006182521465234458,0.7462209463119507,69.0,0.0,0.0,152070.0,0.17690247403678336,4000,0.0,276000,4050,279450,0.1
1,280000,False,70,b9891_00000,2025-06-01_15-33-50,1748781230,5.64382529258728,395.29250741004944,11572,Cerebro,127.0.0.1,395.29250741004944,70,5.601671388941086,1.5511040530671275e-05,5.601421579051534,1.816020611558083,3.779005907468312,0.004306373156902319,-140.0,80.0,80,0.06555422300356441,280000,3500,-162.4,4000,-260.0,50,80,2,0,0,21.2375,66.58749999999999,80.0,80.0,280000,280000,-81.2,-81.2,4000,4000,280000,280000,4000,4000,-81.2,-81.2,4050,1.5699602365493774,0.3755120635032654,4050.0,283500,0.001,0.8353270292282104,0.2532832622528076,0.1,1.6940659197521496e-22,152070.0,7.390398025512695,160.4634246826172,0.0006029374781064689,0.5587122440338135,70.0,0.0,0.0,152070.0,0.17706740636300927,4000,0.0,280000,4050,283500,0.1
1,284000,False,71,b9891_00000,2025-06-01_15-33-56,1748781236,5.482995271682739,400.7755026817322,11572,Cerebro,127.0.0.1,400.7755026817322,71,5.600416525052034,1.54979300424694e-05,5.6001659902607015,1.8142725864422617,3.7794973223935884,0.004303838425440494,-100.0,80.0,80,0.06190264399861917,284000,3550,-162.6,4000,-260.0,50,80,2,0,0,21.314285714285717,66.54285714285713,80.0,80.0,284000,284000,-81.3,-81.3,4000,4000,284000,284000,4000,4000,-81.3,-81.3,4050,1.575767993927002,0.5639969110488892,4050.0,287550,0.001,0.5979487895965576,-0.012932438403367996,0.1,8.470329598760748e-23,152070.0,7.684579849243164,206.60861206054688,0.0008739031036384404,0.28851133584976196,71.0,0.0,0.0,152070.0,0.17722895674530528,4000,0.0,284000,4050,287550,0.1
1,288000,False,72,b9891_00000,2025-06-01_15-34-01,1748781241,5.403927803039551,406.17943048477173,11572,Cerebro,127.0.0.1,406.17943048477173,72,5.598383703801242,1.5460951058478314e-05,5.598132724358061,1.8138511245781226,3.777882409169695,0.004303137041090454,-100.0,80.0,80,0.06391733999713324,288000,3600,-161.6,4000,-260.0,50,80,2,0,0,20.862499999999997,66.4875,80.0,80.0,288000,288000,-80.8,-80.8,4000,4000,288000,288000,4000,4000,-80.8,-80.8,4050,1.5701227188110352,0.5245323181152344,4050.0,291600,0.001,0.5947937369346619,0.032422762364149094,0.1,4.235164799380374e-23,152070.0,7.193831920623779,175.07247924804688,0.0009054389083757997,0.30274540185928345,72.0,0.0,0.0,152070.0,0.1773867056293188,4000,0.0,288000,4050,291600,0.1
1,292000,False,73,b9891_00000,2025-06-01_15-34-07,1748781247,5.8716511726379395,412.05108165740967,11572,Cerebro,127.0.0.1,412.05108165740967,73,5.601046341763653,1.5446341449769383e-05,5.600794571114798,1.8135828033327357,3.7808076100778663,0.004301711670838485,-100.0,80.0,80,0.06661469799932092,292000,3650,-161.0,4000,-260.0,50,80,2,0,0,25.1875,66.5125,80.0,80.0,292000,292000,-80.5,-80.5,4000,4000,292000,292000,4000,4000,-80.5,-80.5,4050,1.5703506469726562,0.6794919967651367,4050.0,295650,0.001,0.6583108901977539,-0.02189662680029869,0.1,2.117582399690187e-23,152070.0,8.372425079345703,150.21066284179688,0.0006442910525947809,1.1314269304275513,73.0,0.0,0.0,152070.0,0.17754348041997364,4000,0.0,292000,4050,295650,0.1
1,296000,False,74,b9891_00000,2025-06-01_15-34-13,1748781253,5.576104640960693,417.62718629837036,11572,Cerebro,127.0.0.1,417.62718629837036,74,5.6007248253457425,1.543587796760552e-05,5.600472360403366,1.8146190952994112,3.779448051977049,0.004298647553925888,-120.0,80.0,80,0.06507145900046453,296000,3700,-162.2,4000,-260.0,50,80,2,0,0,19.700000000000003,66.45,80.0,80.0,296000,296000,-81.1,-81.1,4000,4000,296000,296000,4000,4000,-81.1,-81.1,4050,1.5740255117416382,0.3386704921722412,4050.0,299700,0.001,0.6568441390991211,0.04365888983011246,0.1,1.0587911998450935e-23,152070.0,7.705877780914307,317.2391052246094,0.0009174766601063311,0.45984140038490295,74.0,0.0,0.0,152070.0,0.1776966272542513,4000,0.0,296000,4050,299700,0.1
1,300000,False,75,b9891_00000,2025-06-01_15-34-18,1748781258,5.598836421966553,423.2260227203369,11572,Cerebro,127.0.0.1,423.2260227203369,75,5.600639318092778,1.5409518998431397e-05,5.600386248799283,1.8123575813464117,3.7816199964571533,0.004297506078619198,-120.0,80.0,80,0.061257705999305474,300000,3750,-162.0,4000,-260.0,50,80,2,0,0,24.662499999999998,66.48750000000001,80.0,80.0,300000,300000,-81.0,-81.0,4000,4000,300000,300000,4000,4000,-81.0,-81.0,4050,1.5733582973480225,0.37164217233657837,4050.0,303750,0.001,0.47469210624694824,-0.1353856921195984,0.1,5.293955999225468e-24,152070.0,7.674135684967041,342.5472717285156,0.0005608691717498004,0.3400643467903137,75.0,0.0,0.0,152070.0,0.1778483944338045,4000,0.0,300000,4050,303750,0.1
1,304000,False,76,b9891_00000,2025-06-01_15-34-23,1748781263,5.145840406417847,428.37186312675476,11572,Cerebro,127.0.0.1,428.37186312675476,76,5.596030270912154,1.5369424094422718e-05,5.595776994311118,1.810470193533132,3.778897457492719,0.0042949900174071905,-120.0,80.0,80,0.0607286529999692,304000,3800,-161.2,4000,-260.0,50,80,2,0,0,18.2,66.51428571428572,80.0,80.0,304000,304000,-80.6,-80.6,4000,4000,304000,304000,4000,4000,-80.6,-80.6,4050,1.5651875734329224,0.5667761564254761,4050.0,307800,0.001,0.8473386764526367,0.2878716289997101,0.1,2.646977999612734e-24,152070.0,7.159858226776123,112.93001556396484,0.0005972128128632903,0.6249769330024719,76.0,0.0,0.0,152070.0,0.1779974757370454,4000,0.0,304000,4050,307800,0.1
1,308000,False,77,b9891_00000,2025-06-01_15-34-29,1748781269,5.73336124420166,434.1052243709564,11572,Cerebro,127.0.0.1,434.1052243709564,77,5.597335332202791,1.5341729648751437e-05,5.597081585368182,1.8099729445981831,3.780697520917768,0.004292550117195642,-140.0,80.0,80,0.061211654000217094,308000,3850,-162.8,4000,-260.0,50,80,2,0,0,21.6,66.4375,80.0,80.0,308000,308000,-81.4,-81.4,4000,4000,308000,308000,4000,4000,-81.4,-81.4,4050,1.56834876537323,0.5515134334564209,4050.0,311850,0.001,0.5559465885162354,-0.08219876885414124,0.1,1.323488999806367e-24,152070.0,7.949801921844482,242.2165985107422,0.0008765398524701595,0.3446452021598816,77.0,0.0,0.0,152070.0,0.17814558206477482,4000,0.0,308000,4050,311850,0.1
1,312000,False,78,b9891_00000,2025-06-01_15-34-35,1748781275,5.41327428817749,439.5184986591339,11572,Cerebro,127.0.0.1,439.5184986591339,78,5.595433663880852,1.5312312132307883e-05,5.595178306514437,1.8089167931523584,3.779844985708708,0.004291477615735095,-160.0,80.0,80,0.06254441299766768,312000,3900,-165.0,4000,-260.0,50,80,2,0,0,21.785714285714285,66.39999999999999,80.0,80.0,312000,312000,-82.5,-82.5,4000,4000,312000,312000,4000,4000,-82.5,-82.5,4050,1.5676575899124146,0.4662899971008301,4050.0,315900,0.001,0.4838300049304962,-0.11136114597320557,0.1,6.617444999031835e-25,152070.0,7.519568920135498,243.15403747558594,0.0006502263131551445,0.3665704131126404,78.0,0.0,0.0,152070.0,0.1782936922583754,4000,0.0,312000,4050,315900,0.1
1,316000,False,79,b9891_00000,2025-06-01_15-34-40,1748781280,5.630685091018677,445.1491837501526,11572,Cerebro,127.0.0.1,445.1491837501526,79,5.595699763242193,1.5302189517780748e-05,5.595443553449117,1.8070575402204019,3.7819550778519604,0.004293819839597518,-140.0,80.0,80,0.06252713999769184,316000,3950,-162.8,4000,-260.0,50,80,2,0,0,20.887500000000003,66.475,80.0,80.0,316000,316000,-81.4,-81.4,4000,4000,316000,316000,4000,4000,-81.4,-81.4,4050,1.5678001642227173,0.5882624387741089,4050.0,319950,0.001,0.6534658670425415,0.06407082080841064,0.1,3.3087224995159173e-25,152070.0,7.461751461029053,186.06642150878906,0.0004053134471178055,0.5009170770645142,79.0,0.0,0.0,152070.0,0.17844055163989792,4000,0.0,316000,4050,319950,0.1
1,320000,False,80,b9891_00000,2025-06-01_15-34-46,1748781286,5.900262117385864,451.04944586753845,11572,Cerebro,127.0.0.1,451.04944586753845,80,5.5986754056099,1.52731674026469e-05,5.598418791914873,1.8093893738177051,3.7824490460735167,0.004438334641309323,-140.0,80.0,80,0.06622455699718557,320000,4000,-159.8,4000,-160.0,50,80,2,0,0,24.88888888888889,66.46666666666667,80.0,80.0,320000,320000,-79.9,-79.9,4000,4000,320000,320000,4000,4000,-79.9,-79.9,4050,1.5688382387161255,0.6664878129959106,4050.0,324000,0.001,0.7152016758918762,0.18129968643188477,0.1,1.6543612497579586e-25,152070.0,6.907857894897461,111.90339660644531,0.0005286493105813861,0.5337119102478027,80.0,0.0,0.0,152070.0,0.17858675754456488,4000,0.0,320000,4050,324000,0.1
1,324000,False,81,b9891_00000,2025-06-01_15-34-52,1748781292,5.5859904289245605,456.635436296463,11572,Cerebro,127.0.0.1,456.635436296463,81,5.5984833215541245,1.5256435600038312e-05,5.598226099995744,1.8088953930795408,3.782750656613016,0.004434389294892586,-160.0,80.0,80,0.06801269399700687,324000,4050,-160.0,4000,-160.0,50,80,2,0,0,19.82857142857143,66.65714285714286,80.0,80.0,324000,324000,-80.0,-80.0,4000,4000,324000,324000,4000,4000,-80.0,-80.0,4050,1.5708833932876587,0.5801131725311279,4050.0,328050,0.001,0.4913265109062195,-0.09651417285203934,0.1,8.271806248789793e-26,152070.0,7.449289798736572,249.75567626953125,0.0005241640610620379,0.5687419772148132,81.0,0.0,0.0,152070.0,0.178730284875975,4000,0.0,324000,4050,328050,0.1
1,328000,False,82,b9891_00000,2025-06-01_15-34-58,1748781298,5.801828622817993,462.437264919281,11572,Cerebro,127.0.0.1,462.437264919281,82,5.6004410073385,1.5221871560471538e-05,5.600183440996192,1.8078667881491306,3.785733949046623,0.004431926401868275,-160.0,80.0,80,0.06448906600184273,328000,4100,-161.0,4000,-260.0,50,80,2,0,0,23.475,66.6125,80.0,80.0,328000,328000,-80.5,-80.5,4000,4000,328000,328000,4000,4000,-80.5,-80.5,4050,1.5699563026428223,0.5004632472991943,4050.0,332100,0.001,0.6246320605278015,0.030635854229331017,0.1,4.1359031243948966e-26,152070.0,7.509918212890625,188.56776428222656,0.00044571011676453054,0.7930095195770264,82.0,0.0,0.0,152070.0,0.17888741654500126,4000,0.0,328000,4050,332100,0.1
1,332000,False,83,b9891_00000,2025-06-01_15-35-03,1748781303,5.842097282409668,468.2793622016907,11572,Cerebro,127.0.0.1,468.2793622016907,83,5.6027915542652345,1.5209652746742676e-05,5.602533175586164,1.8088475872678276,3.787093524556154,0.004435950138084628,-100.0,80.0,80,0.06743163899867795,332000,4150,-160.8,4000,-260.0,50,80,2,0,0,26.622222222222224,67.21111111111111,80.0,80.0,332000,332000,-80.4,-80.4,4000,4000,332000,332000,4000,4000,-80.4,-80.4,4050,1.5713200569152832,0.34645992517471313,4050.0,336150,0.001,0.6125679612159729,-0.037311047315597534,0.1,2.0679515621974483e-26,152070.0,8.070110321044922,231.71188354492188,0.00045418317313306034,0.2701798975467682,83.0,0.0,0.0,152070.0,0.17904202983216175,4000,0.0,332000,4050,336150,0.1
1,336000,False,84,b9891_00000,2025-06-01_15-35-09,1748781309,5.9127209186553955,474.19208312034607,11572,Cerebro,127.0.0.1,474.19208312034607,84,5.605825771722698,1.5197556121151102e-05,5.605566860830556,1.808172578395155,3.7908023833107283,0.0044324786366342,-100.0,80.0,80,0.06808521999511868,336000,4200,-159.2,4000,-260.0,50,80,2,0,0,28.9625,67.2875,80.0,80.0,336000,336000,-79.6,-79.6,4000,4000,336000,336000,4000,4000,-79.6,-79.6,4050,1.5718117952346802,0.7930882573127747,4050.0,340200,0.001,0.6600551009178162,0.028998026624321938,0.1,1.0339757810987241e-26,152070.0,7.882382869720459,120.24241638183594,0.000576889025978744,0.5846612453460693,84.0,0.0,0.0,152070.0,0.17921596346192226,4000,0.0,336000,4050,340200,0.1
1,340000,False,85,b9891_00000,2025-06-01_15-35-15,1748781315,5.266932487487793,479.45901560783386,11572,Cerebro,127.0.0.1,479.45901560783386,85,5.602362875005165,1.5167580324754564e-05,5.602103692222278,1.8054801736111694,3.790027107477479,0.004432812850390778,-100.0,80.0,80,0.062040538000874224,340000,4250,-161.2,4000,-260.0,50,80,2,0,0,18.071428571428573,67.24285714285715,80.0,80.0,340000,340000,-80.6,-80.6,4000,4000,340000,340000,4000,4000,-80.6,-80.6,4050,1.5678054094314575,0.4859827756881714,4050.0,344250,0.001,0.6657435894012451,-0.006265241652727127,0.1,5.169878905493621e-27,152070.0,8.287893295288086,156.2423858642578,0.0006645848625339568,1.2249414920806885,85.0,0.0,0.0,152070.0,0.179385963106104,4000,0.0,340000,4050,344250,0.1
1,344000,False,86,b9891_00000,2025-06-01_15-35-20,1748781320,5.6996824741363525,485.1586980819702,11572,Cerebro,127.0.0.1,485.1586980819702,86,5.603250409255153,1.5160905043531947e-05,5.602989799300343,1.804553278875307,3.791829775402685,0.004433486721711178,-80.0,80.0,80,0.06129776700225193,344000,4300,-161.0,4000,-260.0,50,80,2,0,0,24.675,67.075,80.0,80.0,344000,344000,-80.5,-80.5,4000,4000,344000,344000,4000,4000,-80.5,-80.5,4050,1.5711874961853027,0.5965349078178406,4050.0,348300,0.001,0.6222593188285828,0.04827376827597618,0.1,2.5849394527468104e-27,152070.0,7.3110432624816895,164.87435913085938,0.0008284971117973328,0.5132628083229065,86.0,0.0,0.0,152070.0,0.17955318972105871,4000,0.0,344000,4050,348300,0.1
1,348000,False,87,b9891_00000,2025-06-01_15-35-26,1748781326,5.67864203453064,490.83734011650085,11572,Cerebro,127.0.0.1,490.83734011650085,87,5.603939094162547,1.5130295750297107e-05,5.60367820830746,1.8033479720866123,3.793719384648726,0.0044318788544577,-80.0,80.0,80,0.06404879500216339,348000,4350,-161.0,4000,-260.0,50,80,2,0,0,21.3,67.1875,80.0,80.0,348000,348000,-80.5,-80.5,4000,4000,348000,348000,4000,4000,-80.5,-80.5,4050,1.5692540407180786,0.2594524621963501,4050.0,352350,0.001,0.5896921753883362,-0.07365802675485611,0.1,1.2924697263734052e-27,152070.0,8.20275592803955,253.408447265625,0.0005414233892224729,0.4586048126220703,87.0,0.0,0.0,152070.0,0.17973363859740707,4000,0.0,348000,4050,352350,0.1
1,352000,False,88,b9891_00000,2025-06-01_15-35-32,1748781332,6.1338794231414795,496.97121953964233,11572,Cerebro,127.0.0.1,496.97121953964233,88,5.609164475221061,1.5146992907875804e-05,5.608903021224782,1.8051353813657123,3.7971494818024447,0.004434489065858645,-120.0,80.0,80,0.06870202900085133,352000,4400,-163.4,4000,-260.0,50,80,2,0,0,27.62222222222222,67.23333333333333,80.0,80.0,352000,352000,-81.7,-81.7,4000,4000,352000,352000,4000,4000,-81.7,-81.7,4050,1.5675437450408936,0.4837878346443176,4050.0,356400,0.001,0.6277728080749512,0.049833714962005615,0.1,6.462348631867026e-28,152070.0,7.346935272216797,181.76658630371094,0.0007908374536782503,0.4876447319984436,88.0,0.0,0.0,152070.0,0.17991128502725928,4000,0.0,352000,4050,356400,0.1
1,356000,False,89,b9891_00000,2025-06-01_15-35-37,1748781337,5.236878156661987,502.2080976963043,11572,Cerebro,127.0.0.1,502.2080976963043,89,5.605382927468714,1.5108522675081579e-05,5.6051213270129105,1.8033154895517602,3.795185811984399,0.004432645175189046,-120.0,80.0,80,0.06747345899930224,356000,4450,-163.4,4000,-260.0,50,80,2,0,0,17.657142857142855,67.10000000000001,80.0,80.0,356000,356000,-81.7,-81.7,4000,4000,356000,356000,4000,4000,-81.7,-81.7,4050,1.5599735975265503,0.5425456762313843,4050.0,360450,0.001,0.5740973353385925,-0.03868236392736435,0.1,3.231174315933513e-28,152070.0,7.687770843505859,184.38137817382812,0.0018017705297097564,1.2093645334243774,89.0,0.0,0.0,152070.0,0.1800842297446561,4000,0.0,356000,4050,360450,0.1
1,360000,False,90,b9891_00000,2025-06-01_15-35-43,1748781343,5.635889530181885,507.8439872264862,11572,Cerebro,127.0.0.1,507.8439872264862,90,5.605615495194103,1.5049437566787543e-05,5.6053539077428285,1.8026446316560238,3.796083385864397,0.004433215723626096,-140.0,80.0,80,0.06350503899971954,360000,4500,-161.8,4000,-260.0,50,80,2,0,0,23.450000000000003,67.08749999999999,80.0,80.0,360000,360000,-80.9,-80.9,4000,4000,360000,360000,4000,4000,-80.9,-80.9,4050,1.5561373233795166,0.539594829082489,4050.0,364500,0.001,0.6553831696510315,0.03931187093257904,0.1,1.6155871579667565e-28,152070.0,7.716849327087402,128.72280883789062,0.0007015659939497709,0.4841505289077759,90.0,0.0,0.0,152070.0,0.18025863776920403,4000,0.0,360000,4050,364500,0.1
1,364000,False,91,b9891_00000,2025-06-01_15-35-49,1748781349,5.510393381118774,513.354380607605,11572,Cerebro,127.0.0.1,513.354380607605,91,5.604591234242292,1.5011943469480808e-05,5.604329335665362,1.8039790053397564,3.793719392005533,0.004432294566323092,-120.0,80.0,80,0.0649443900003098,364000,4550,-160.4,4000,-260.0,50,80,2,0,0,20.174999999999997,66.95000000000002,80.0,80.0,364000,364000,-80.2,-80.2,4000,4000,364000,364000,4000,4000,-80.2,-80.2,4050,1.5664266347885132,0.45905905961990356,4050.0,368550,0.001,0.6276792883872986,0.05087624117732048,0.1,8.077935789833782e-29,152070.0,7.334457874298096,178.68524169921875,0.0006163411890156567,0.5313576459884644,91.0,0.0,0.0,152070.0,0.18043041748028488,4000,0.0,364000,4050,368550,0.1
1,368000,False,92,b9891_00000,2025-06-01_15-35-54,1748781354,5.615283489227295,518.9696640968323,11572,Cerebro,127.0.0.1,518.9696640968323,92,5.604635029899941,1.4976823746299518e-05,5.604373104308424,1.803906169286071,3.793836138085723,0.004429543620559904,-80.0,80.0,80,0.06603862299874891,368000,4600,-161.0,4000,-260.0,50,80,2,0,0,22.157142857142855,67.05714285714285,80.0,80.0,368000,368000,-80.5,-80.5,4000,4000,368000,368000,4000,4000,-80.5,-80.5,4050,1.5619871616363525,0.4480823874473572,4050.0,372600,0.001,0.5740861892700195,0.0075293732807040215,0.1,4.038967894916891e-29,152070.0,7.227555751800537,260.70672607421875,0.0007415803847834468,0.3689222037792206,92.0,0.0,0.0,152070.0,0.18059958579336657,4000,0.0,368000,4050,372600,0.1
1,372000,False,93,b9891_00000,2025-06-01_15-36-00,1748781360,5.424187898635864,524.3938519954681,11572,Cerebro,127.0.0.1,524.3938519954681,93,5.60277130060116,1.4945055243193522e-05,5.602509334265676,1.8030482215928965,3.792837702704479,0.004420488184351735,-80.0,80.0,80,0.06648985800042283,372000,4650,-162.6,4000,-260.0,50,80,2,0,0,18.225,66.91250000000001,80.0,80.0,372000,372000,-81.3,-81.3,4000,4000,372000,372000,4000,4000,-81.3,-81.3,4050,1.5597283840179443,0.6363956928253174,4050.0,376650,0.001,0.750825047492981,0.2289099544286728,0.1,2.0194839474584456e-29,152070.0,6.7788801193237305,155.8345489501953,0.0007140194647945464,0.5928484201431274,93.0,0.0,0.0,152070.0,0.18078089074843767,4000,0.0,372000,4050,376650,0.1
