num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/vf_loss_unclipped,learners/ai/default_optimizer_learning_rate,learners/ai/entropy,learners/ai/vf_loss,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/num_non_trainable_parameters,learners/ai/total_loss,learners/ai/curr_kl_coeff,learners/ai/policy_loss,learners/ai/vf_explained_var,learners/ai/curr_entropy_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,320000,False,80,993e9_00000,2025-06-01_20-26-12,1748798772,4.92727255821228,378.1845500469208,22856,Cerebro,127.0.0.1,378.1845500469208,80,4.680884504340151,1.5327003350167112e-05,4.680626776067197,1.1341001573991667,3.53708250806975,0.00673262388803167,0.02868027200049255,4000,5283,-127.9999999999998,80,18,2016.8,1759.9300000000003,107,37.45,320000,4,0,0,25.45,73.91666666666667,0.0,0.0,4000,4000,879.9650000000001,879.9650000000001,320000,320000,4000,4000,320000,320000,37.45,37.45,879.9650000000001,879.9650000000001,145926.0,80.0,274648.46875,0.0005,1.2496088743209839,9.705440521240234,4053.7089949818865,0.0,4111,0.0,0.5742725133895874,1.6543612497579586e-25,-0.14634981751441956,-0.0001531839370727539,0.2,0.5577651262283325,0.0010622909758239985,325552,145926.0,0.17203947646005321,4111,0.0,320000,4000,325552,0.2
1,324000,False,81,993e9_00000,2025-06-01_20-26-17,1748798777,4.4809653759002686,382.66551542282104,22856,Cerebro,127.0.0.1,382.66551542282104,81,4.678783802296774,1.5292733058636934e-05,4.678525633306853,1.1328497818249033,3.536211134989071,0.00674094464890909,0.033769417996518315,4000,5390,-107.99999999999991,80,17,1889.8,1758.9999999999993,107,37.0,324000,4,0,0,25.220000000000002,73.78,0.0,0.0,4000,4000,879.4999999999997,879.4999999999997,324000,324000,4000,4000,324000,324000,37.0,37.0,879.4999999999997,879.4999999999997,145926.0,81.0,263701.53125,0.0005,1.272642970085144,9.702400207519531,4053.8179136286435,0.0,4111,0.0,0.615907609462738,8.271806248789793e-26,-0.09980378299951553,0.007972657680511475,0.2,0.5885508060455322,0.0010220713447779417,329663,145926.0,0.17225904530316818,4111,0.0,324000,4000,329663,0.2
1,328000,False,82,993e9_00000,2025-06-01_20-26-21,1748798781,4.74764347076416,387.4131588935852,22856,Cerebro,127.0.0.1,387.4131588935852,82,4.679375089273668,1.5261805492865535e-05,4.679116852973266,1.1307598560068308,3.5388957996395902,0.006731699202349092,0.03161705800215714,4000,5493,-127.9999999999998,80,18,2068.7999999999993,1781.4819999999995,103,38.53,328000,4,0,0,26.316666666666666,73.8,0.0,0.0,4000,4000,890.7409999999998,890.7409999999998,328000,328000,4000,4000,328000,328000,38.53,38.53,890.7409999999998,890.7409999999998,145926.0,82.0,279931.53125,0.0005,1.2282664775848389,9.874625205993652,4053.9299830029668,0.0,4107,0.0,0.5872689485549927,4.1359031243948966e-26,-0.1545402854681015,-0.0009751319885253906,0.2,0.5401447415351868,0.001203590421937406,333770,145926.0,0.17247713664177095,4107,0.0,328000,4000,333770,0.2
1,332000,False,83,993e9_00000,2025-06-01_20-26-26,1748798786,4.522434234619141,391.93559312820435,22856,Cerebro,127.0.0.1,391.93559312820435,83,4.677701556381306,1.5253187370270706e-05,4.677442436443127,1.1285514254465738,3.5394316536432067,0.006720714210856858,0.030129206002457068,4000,5603,-308.0000000000007,80,22,1886.8,1784.9779999999994,110,36.37,332000,4,0,0,22.366666666666664,73.73333333333333,0.0,0.0,4000,4000,892.4889999999997,892.4889999999997,332000,332000,4000,4000,332000,332000,36.37,36.37,892.4889999999997,892.4889999999997,145926.0,83.0,281876.03125,0.0005,1.2905970811843872,9.797612190246582,4054.0458291984405,0.0,4114,0.0,0.5813440680503845,2.0679515621974483e-26,-0.1402977555990219,0.009025752544403076,0.2,0.5132026076316833,0.001046778284944594,337884,145926.0,0.1727078544490751,4114,0.0,332000,4000,337884,0.2
1,336000,False,84,993e9_00000,2025-06-01_20-26-31,1748798791,4.691587924957275,396.6271810531616,22856,Cerebro,127.0.0.1,396.6271810531616,84,4.677744953817443,1.5220655828230595e-05,4.67748556307839,1.1256425131923158,3.5423829671068874,0.006709987068660261,0.025567967000533827,4000,5717,331.9999999999985,80,17,1889.8,1849.5359999999998,114,34.44,336000,4,0,0,21.11666666666667,73.71666666666665,0.0,0.0,4000,4000,924.7679999999999,924.7679999999999,336000,336000,4000,4000,336000,336000,34.44,34.44,924.7679999999999,924.7679999999999,145926.0,84.0,319426.28125,0.0005,1.2397785186767578,10.0,4054.1657654717046,0.0,4118,0.0,0.5087742805480957,1.0339757810987241e-26,-0.24327000975608826,0.0028839707374572754,0.2,0.3252373933792114,0.0010043439688161016,342002,145926.0,0.17293504895656928,4118,0.0,336000,4000,342002,0.2
1,340000,False,85,993e9_00000,2025-06-01_20-26-35,1748798795,4.62018609046936,401.247367143631,22856,Cerebro,127.0.0.1,401.247367143631,85,4.677054584279121,1.5183448981461808e-05,4.676794959447461,1.1235828500600211,3.543751483435675,0.006701559197696378,0.028388059996068478,4000,5832,-108.0,80,20,1888.0,1798.5300000000007,115,34.45,340000,4,0,0,22.95,73.66666666666667,0.0,0.0,4000,4000,899.2650000000003,899.2650000000003,340000,340000,4000,4000,340000,340000,34.45,34.45,899.2650000000003,899.2650000000003,145926.0,85.0,334214.40625,0.0005,1.180997371673584,10.0,4054.2897984365836,0.0,4119,0.0,0.3999331295490265,5.169878905493621e-27,-0.3638674020767212,0.0024526119232177734,0.2,0.3304305672645569,0.0012128764064982533,346121,145926.0,0.17317468260847144,4119,0.0,340000,4000,346121,0.2
1,344000,False,86,993e9_00000,2025-06-01_20-26-41,1748798801,4.999125719070435,406.2464928627014,22856,Cerebro,127.0.0.1,406.2464928627014,86,4.68017030143641,1.5155614853767758e-05,4.67990986385272,1.1225303065598056,3.547905766601356,0.006698295605706703,0.02986575899994932,4000,5951,-548.0000000000013,80,17,1889.8,1789.558,119,34.07,344000,4,0,0,26.766666666666666,73.78333333333335,0.0,0.0,4000,4000,894.779,894.779,344000,344000,4000,4000,344000,344000,34.07,34.07,894.779,894.779,145926.0,86.0,289868.03125,0.0005,1.2334821224212646,9.812009811401367,4054.4182341656183,0.0,4123,0.0,0.6763009428977966,2.5849394527468104e-27,-0.058203648775815964,0.002442657947540283,0.2,0.5769631862640381,0.0011186335468664765,350244,145926.0,0.1734120476524431,4123,0.0,344000,4000,350244,0.2
1,348000,False,87,993e9_00000,2025-06-01_20-26-45,1748798805,4.665456533432007,410.9119493961334,22856,Cerebro,127.0.0.1,410.9119493961334,87,4.679935820421913,1.5125059044507168e-05,4.679675246214143,1.1212844504942856,3.5489138479354336,0.006694324649822966,0.027399926999933086,4000,6066,131.99999999999997,80,17,2077.2,1851.2859999999998,115,33.19,348000,4,0,0,27.216666666666665,73.73333333333333,0.0,0.0,4000,4000,925.6429999999999,925.6429999999999,348000,348000,4000,4000,348000,348000,33.19,33.19,925.6429999999999,925.6429999999999,145926.0,87.0,284941.90625,0.0005,1.2893661260604858,9.86601448059082,4054.5505722002285,0.0,4119,0.0,0.6719733476638794,1.2924697263734052e-27,-0.05675485357642174,0.014393091201782227,0.2,0.48794230818748474,0.0013070015702396631,354363,145926.0,0.17364516789727666,4119,0.0,348000,4000,354363,0.2
1,352000,False,88,993e9_00000,2025-06-01_20-26-51,1748798811,5.0739405155181885,415.9858899116516,22856,Cerebro,127.0.0.1,415.9858899116516,88,4.683785225217611,1.5084808717194252e-05,4.683524501751896,1.1192099449893984,3.5548208764561364,0.0066988324031462725,0.028910059998743236,4000,6179,271.9999999999991,80,18,1889.1999999999998,1844.5079999999998,113,34.82,352000,4,0,0,29.7,73.68333333333334,0.0,0.0,4000,4000,922.2539999999999,922.2539999999999,352000,352000,4000,4000,352000,352000,34.82,34.82,922.2539999999999,922.2539999999999,145926.0,88.0,244911.921875,0.0005,1.2457746267318726,10.0,4054.68652165073,0.0,4117,0.0,0.9958371520042419,6.462348631867026e-28,0.24499212205410004,0.008634626865386963,0.2,0.7323967814445496,0.001131186611019075,358480,145926.0,0.17389635130244682,4117,0.0,352000,4000,358480,0.2
1,356000,False,89,993e9_00000,2025-06-01_20-26-55,1748798815,4.5137104988098145,420.4996004104614,22856,Cerebro,127.0.0.1,420.4996004104614,89,4.681983760965442,1.5063960455753229e-05,4.681722943734191,1.1175527525394109,3.554673881691296,0.006693924079176352,0.026577666001976467,4000,6300,251.99999999999895,80,17,2042.7999999999997,1835.7239999999997,121,33.46,356000,4,0,0,19.73333333333333,73.3,0.0,0.0,4000,4000,917.8619999999999,917.8619999999999,356000,356000,4000,4000,356000,356000,33.46,33.46,917.8619999999999,917.8619999999999,145926.0,89.0,340308.53125,0.0005,1.218764066696167,10.0,4054.826697055001,0.0,4124,0.0,0.45413005352020264,3.231174315933513e-28,-0.30211713910102844,0.004059493541717529,0.2,0.4292561709880829,0.0015632172580808401,362604,145926.0,0.17414556282272262,4124,0.0,356000,4000,362604,0.2
1,360000,False,90,993e9_00000,2025-06-01_20-27-00,1748798820,4.673364162445068,425.1729645729065,22856,Cerebro,127.0.0.1,425.1729645729065,90,4.681799744355879,1.5136320802997889e-05,4.681537668297181,1.1148062750142846,3.5572071068743,0.006696361838711811,0.026024018001626247,4000,6412,-107.9999999999998,80,17,1889.8,1816.3140000000003,112,34.81,360000,4,0,0,23.02,73.2,0.0,0.0,4000,4000,908.1570000000002,908.1570000000002,360000,360000,4000,4000,360000,360000,34.81,34.81,908.1570000000002,908.1570000000002,145926.0,90.0,293687.25,0.0005,1.2848559617996216,9.841269493103027,4054.970200299022,0.0,4116,0.0,0.5919749140739441,1.6155871579667565e-28,-0.13518090546131134,0.0037543773651123047,0.2,0.3214728832244873,0.001116152387112379,366720,145926.0,0.17439187761746391,4116,0.0,360000,4000,366720,0.2
1,364000,False,91,993e9_00000,2025-06-01_20-27-05,1748798825,4.805107116699219,429.9780716896057,22856,Cerebro,127.0.0.1,429.9780716896057,91,4.682942740912052,1.5122957481614777e-05,4.682680150614517,1.1147649672642153,3.558393003805577,0.006687498220348535,0.031001481000566856,4000,6526,-288.00000000000045,80,18,2081.3999999999996,1789.5719999999994,114,35.38,364000,4,0,0,26.98571428571429,72.97142857142858,0.0,0.0,4000,4000,894.7859999999997,894.7859999999997,364000,364000,4000,4000,364000,364000,35.38,35.38,894.7859999999997,894.7859999999997,145926.0,91.0,256525.90625,0.0005,1.2854840755462646,9.744545936584473,4055.117150808457,0.0,4118,0.0,0.712613046169281,8.077935789833782e-29,-0.004744694102555513,0.0072591304779052734,0.2,0.40947115421295166,0.0004865024529863149,370838,145926.0,0.1746351225600313,4118,0.0,364000,4000,370838,0.2
1,368000,False,92,993e9_00000,2025-06-01_20-27-10,1748798830,4.921365976333618,434.89943766593933,22856,Cerebro,127.0.0.1,434.89943766593933,92,4.685192811503142,1.5086727618312147e-05,4.684930047108216,1.1121806835918808,3.563223437767838,0.00668233523831484,0.026321074001607485,4000,6646,411.999999999999,80,19,2057.2,1840.3639999999996,120,34.06,368000,4,0,0,23.066666666666666,72.51666666666667,0.0,0.0,4000,4000,920.1819999999998,920.1819999999998,368000,368000,4000,4000,368000,368000,34.06,34.06,920.1819999999998,920.1819999999998,145926.0,92.0,290957.0625,0.0005,1.2401926517486572,10.0,4055.2680652876734,0.0,4124,0.0,0.6944548487663269,4.038967894916891e-29,-0.05750657990574837,0.005617022514343262,0.2,0.35028472542762756,0.001005027093924582,374962,145926.0,0.17489110552598378,4124,0.0,368000,4000,374962,0.2
1,372000,False,93,993e9_00000,2025-06-01_20-27-14,1748798834,4.398777008056641,439.298214673996,22856,Cerebro,127.0.0.1,439.298214673996,93,4.682216797388202,1.5057860689020609e-05,4.681953955637,1.1100605647562423,3.5623703463900647,0.006673898885812587,0.029368948001065293,4000,6758,-47.999999999999865,80,17,2070.0,1832.9039999999995,112,36.16,372000,4,0,0,20.439999999999998,72.66,0.0,0.0,4000,4000,916.4519999999998,916.4519999999998,372000,372000,4000,4000,372000,372000,36.16,36.16,916.4519999999998,916.4519999999998,145926.0,93.0,262984.875,0.0005,1.2705285549163818,9.382675170898438,4055.4220497622246,0.0,4116,0.0,0.7616578936576843,2.0194839474584456e-29,0.07749608159065247,0.004355192184448242,0.2,0.5564484596252441,0.001155685051344335,379078,145926.0,0.17514303089035776,4116,0.0,372000,4000,379078,0.2
1,376000,False,94,993e9_00000,2025-06-01_20-27-19,1748798839,4.66596245765686,443.96417713165283,22856,Cerebro,127.0.0.1,443.96417713165283,94,4.681948212413942,1.5023281801258415e-05,4.681685198081042,1.108082747108484,3.5640566819261674,0.006683286896874695,0.02769480199960526,4000,6873,1654.8000000000002,58,19,1888.6,1867.2039999999997,115,34.66,376000,4,0,0,27.95,72.7,0.0,0.0,4000,4000,933.6019999999999,933.6019999999999,376000,376000,4000,4000,376000,376000,34.66,34.66,933.6019999999999,933.6019999999999,145926.0,94.0,297262.8125,0.0005,1.2394801378250122,10.0,4055.579327740756,0.0,4119,0.0,0.7194908857345581,1.0097419737292228e-29,-0.0326131135225296,0.0013495087623596191,0.2,0.35246267914772034,0.0018716222839429975,383197,145926.0,0.17539242713689307,4119,0.0,376000,4000,383197,0.2
1,380000,False,95,993e9_00000,2025-06-01_20-27-24,1748798844,4.57152795791626,448.5357050895691,22856,Cerebro,127.0.0.1,448.5357050895691,95,4.6807523722899385,1.4987049269221467e-05,4.680489224100278,1.1076839696375769,3.563249042106567,0.0066863360280039535,0.028862227000063287,4000,6985,-68.00000000000004,80,17,2072.3999999999996,1849.42,112,35.3,380000,4,0,0,20.566666666666663,72.66666666666666,0.0,0.0,4000,4000,924.71,924.71,380000,380000,4000,4000,380000,380000,35.3,35.3,924.71,924.71,145926.0,95.0,267726.28125,0.0005,1.2932460308074951,9.844012260437012,4055.7395179547407,0.0,4116,0.0,0.7881377339363098,5.048709868646114e-30,0.06238583102822304,0.005959570407867432,0.2,0.3768812417984009,0.0008452328620478511,387313,145926.0,0.17563828421541278,4116,0.0,380000,4000,387313,0.2
1,384000,False,96,993e9_00000,2025-06-01_20-27-28,1748798848,4.747951030731201,453.2836561203003,22856,Cerebro,127.0.0.1,453.2836561203003,96,4.681288151567128,1.4961179138649821e-05,4.681024613859061,1.1052812569414687,3.5661697996856,0.006696171667343025,0.02860249699500855,4000,7093,411.99999999999875,80,18,2006.3999999999996,1845.0099999999993,108,36.65,384000,4,0,0,26.96666666666667,72.68333333333332,0.0,0.0,4000,4000,922.5049999999997,922.5049999999997,384000,384000,4000,4000,384000,384000,36.65,36.65,922.5049999999997,922.5049999999997,145926.0,96.0,264130.65625,0.0005,1.2750481367111206,9.841033935546875,4055.9021464316716,0.0,4112,0.0,0.8107873797416687,2.524354934323057e-30,0.08169371634721756,-0.0032693147659301758,0.2,0.5149834156036377,0.0007038290495984256,391425,145926.0,0.17588070156964744,4112,0.0,384000,4000,391425,0.2
1,388000,False,97,993e9_00000,2025-06-01_20-27-33,1748798853,4.581236362457275,457.86489248275757,22856,Cerebro,127.0.0.1,457.86489248275757,97,4.680182063051447,1.5042567359981463e-05,4.679917208720636,1.1049925573719497,3.565351810689014,0.006690007950864658,0.0309638950007502,4000,7202,-288.0000000000008,80,18,2064.6,1759.6380000000001,109,37.27,388000,4,0,0,22.84,72.67999999999999,0.0,0.0,4000,4000,879.8190000000001,879.8190000000001,388000,388000,4000,4000,388000,388000,37.27,37.27,879.8190000000001,879.8190000000001,145926.0,97.0,233337.203125,0.0005,1.2946996688842773,9.794337272644043,4056.067248387268,0.0,4113,0.0,0.8732970952987671,1.2621774671615285e-30,0.1528032124042511,0.010618269443511963,0.2,0.45901480317115784,0.0013311072252690792,395538,145926.0,0.17612172760837383,4113,0.0,388000,4000,395538,0.2
1,392000,False,98,993e9_00000,2025-06-01_20-27-38,1748798858,4.653310775756836,462.5182032585144,22856,Cerebro,127.0.0.1,462.5182032585144,98,4.6797878974211535,1.5016142048502216e-05,4.67952245863348,1.1034066987983109,3.566538516582167,0.006687073871226573,0.030878580999560656,4000,7313,-147.9999999999998,80,16,2075.3999999999996,1777.68,111,36.2,392000,4,0,0,25.23333333333333,72.71666666666665,0.0,0.0,4000,4000,888.84,888.84,392000,392000,4000,4000,392000,392000,36.2,36.2,888.84,888.84,145926.0,98.0,274165.0625,0.0005,1.3627779483795166,10.0,4056.2349580891096,0.0,4115,0.0,0.615200400352478,6.3108873358076425e-31,-0.11224392056465149,0.010154128074645996,0.2,0.4173043966293335,0.0009533076663501561,399653,145926.0,0.1763605243061669,4115,0.0,392000,4000,399653,0.2
1,396000,False,99,993e9_00000,2025-06-01_20-27-42,1748798862,4.685499429702759,467.20370268821716,22856,Cerebro,127.0.0.1,467.20370268821716,99,4.679750251446746,1.5004981104355163e-05,4.679484368047217,1.1032534588101104,3.566656299416398,0.006677706132648909,0.029406575000029987,4000,7427,51.99999999999982,80,18,2076.6,1834.4159999999997,114,35.64,396000,4,0,0,21.63333333333333,72.7,0.0,0.0,4000,4000,917.2079999999999,917.2079999999999,396000,396000,4000,4000,396000,396000,35.64,35.64,917.2079999999999,917.2079999999999,145926.0,99.0,294196.21875,0.0005,1.282840371131897,10.0,4056.4055068720754,0.0,4118,0.0,0.5878927111625671,3.1554436679038213e-31,-0.15553928911685944,0.012241184711456299,0.2,0.5237938761711121,0.0011925046565011144,403771,145926.0,0.17659662534724252,4118,0.0,396000,4000,403771,0.2
1,400000,False,100,993e9_00000,2025-06-01_20-27-47,1748798867,4.592875242233276,471.79657793045044,22856,Cerebro,127.0.0.1,471.79657793045044,100,4.678782271932564,1.496693156405826e-05,4.678516138366997,1.101098565221863,3.567839859422565,0.006672191070976071,0.028959167004795745,4000,7539,-7.999999999999879,80,17,2062.7999999999993,1807.8539999999994,112,35.91,400000,4,0,0,24.76,72.72,0.0,0.0,4000,4000,903.9269999999997,903.9269999999997,400000,400000,4000,4000,400000,400000,35.91,35.91,903.9269999999997,903.9269999999997,145926.0,100.0,246399.6875,0.0005,1.2792949676513672,9.465964317321777,4056.578621183573,0.0,4116,0.0,0.7912457585334778,1.5777218339519106e-31,0.10050838440656662,0.006471753120422363,0.2,0.7610442638397217,0.0017888708971440792,407887,145926.0,0.17683193913506653,4116,0.0,400000,4000,407887,0.2
1,404000,False,101,993e9_00000,2025-06-01_20-27-52,1748798872,4.995542049407959,476.7921199798584,22856,Cerebro,127.0.0.1,476.7921199798584,101,4.681837189213114,1.4955262717141151e-05,4.681570236983481,1.1049482255696599,3.5670336178281117,0.006670020160516814,0.03078978200093843,4000,7651,1785.2,74,19,1888.6,1870.2120000000002,112,33.98,404000,4,0,0,22.97142857142857,72.78571428571429,0.0,0.0,4000,4000,935.1060000000001,935.1060000000001,404000,404000,4000,4000,404000,404000,33.98,33.98,935.1060000000001,935.1060000000001,145926.0,101.0,309882.84375,0.0005,1.243945837020874,9.841304779052734,4056.754132658153,0.0,4115,0.0,0.5468681454658508,7.888609169759553e-32,-0.18847313523292542,0.0075623393058776855,0.2,0.45410266518592834,0.0017879456281661987,412002,145926.0,0.17706408586459474,4115,0.0,404000,4000,412002,0.2
1,408000,False,102,993e9_00000,2025-06-01_20-27-57,1748798877,4.735443830490112,481.5275638103485,22856,Cerebro,127.0.0.1,481.5275638103485,102,4.682254466320905,1.4927709854784712e-05,4.681987006613242,1.1037028993139908,3.5686766846498377,0.006673417958908151,0.029002906999667174,4000,7764,-468.00000000000034,80,20,1888.0,1786.4160000000004,113,35.64,408000,4,0,0,25.5,72.8,0.0,0.0,4000,4000,893.2080000000002,893.2080000000002,408000,408000,4000,4000,408000,408000,35.64,35.64,893.2080000000002,893.2080000000002,145926.0,102.0,279889.6875,0.0005,1.240831732749939,9.845499992370605,4056.9321760411235,0.0,4117,0.0,0.5867272019386292,3.9443045848797766e-32,-0.14965642988681793,0.006859719753265381,0.2,0.560150682926178,0.0010752099333330989,416119,145926.0,0.1772939441156215,4117,0.0,408000,4000,416119,0.2
1,412000,False,103,993e9_00000,2025-06-01_20-28-01,1748798881,4.699018955230713,486.2265827655792,22856,Cerebro,127.0.0.1,486.2265827655792,103,4.6823137156576236,1.4924432703799679e-05,4.682045771546849,1.1041439743208308,3.568296956803084,0.006665736779614604,0.03099877699976787,4000,7882,-127.99999999999989,80,20,1888.0,1818.7039999999993,118,34.16,412000,4,0,0,19.614285714285717,72.75714285714285,0.0,0.0,4000,4000,909.3519999999996,909.3519999999996,412000,412000,4000,4000,412000,412000,34.16,34.16,909.3519999999996,909.3519999999996,145926.0,103.0,281449.71875,0.0005,1.2460891008377075,9.454217910766602,4057.113183143169,0.0,4122,0.0,0.7122867107391357,1.9721522924398883e-32,0.01608283258974552,0.005263030529022217,0.2,0.48552393913269043,0.001486542634665966,420241,145926.0,0.17752124083303977,4122,0.0,412000,4000,420241,0.2
1,416000,False,104,993e9_00000,2025-06-01_20-28-06,1748798886,4.941355466842651,491.1679382324219,22856,Cerebro,127.0.0.1,491.1679382324219,104,4.684798806501347,1.5000188343792863e-05,4.684529370831353,1.1028444515775417,3.572073819234901,0.006657675412126629,0.0290532949968474,4000,7999,-87.9999999999998,80,16,1890.4,1816.8959999999995,117,34.84,416000,4,0,0,30.833333333333332,72.85000000000001,0.0,0.0,4000,4000,908.4479999999998,908.4479999999998,416000,416000,4000,4000,416000,416000,34.84,34.84,908.4479999999998,908.4479999999998,145926.0,104.0,295871.0,0.0005,1.2919949293136597,9.848708152770996,4057.2969768855696,0.0,4121,0.0,0.5726985335350037,9.860761462199441e-33,-0.15377327799797058,0.0005251169204711914,0.2,0.4838428199291229,0.0015098584117367864,424362,145926.0,0.17774657451170237,4121,0.0,416000,4000,424362,0.2
1,420000,False,105,993e9_00000,2025-06-01_20-28-11,1748798891,4.634794473648071,495.80273270606995,22856,Cerebro,127.0.0.1,495.80273270606995,105,4.684207321436374,1.5125186226034175e-05,4.6839364861227555,1.1024169780621518,3.5719010560421967,0.006658498657830647,0.029192117000347934,4000,8114,-368.0000000000005,80,18,1889.1999999999998,1815.6099999999994,115,35.65,420000,4,0,0,21.983333333333334,72.73333333333333,0.0,0.0,4000,4000,907.8049999999997,907.8049999999997,420000,420000,4000,4000,420000,420000,35.65,35.65,907.8049999999997,907.8049999999997,145926.0,105.0,261402.203125,0.0005,1.276572346687317,10.0,4057.4832834348076,0.0,4119,0.0,0.8036432862281799,4.930380731099721e-33,0.0589577779173851,0.0013031959533691406,0.2,0.45134463906288147,0.0009405703167431056,428481,145926.0,0.17797030501270755,4119,0.0,420000,4000,428481,0.2
1,424000,False,106,993e9_00000,2025-06-01_20-28-16,1748798896,4.836762428283691,500.63949513435364,22856,Cerebro,127.0.0.1,500.63949513435364,106,4.685640917222005,1.5098934151432286e-05,4.685369398261888,1.1018707992814645,3.5738687064816723,0.006659284671438881,0.033141189998132176,4000,8227,-108.0,80,17,1889.8,1846.3480000000002,113,35.42,424000,4,0,0,25.63333333333333,72.7,0.0,0.0,4000,4000,923.1740000000001,923.1740000000001,424000,424000,4000,4000,424000,424000,35.42,35.42,923.1740000000001,923.1740000000001,145926.0,106.0,284028.25,0.0005,1.2996175289154053,9.773433685302734,4057.6718341553724,0.0,4117,0.0,0.6848403215408325,2.4651903655498604e-33,-0.0325794443488121,0.0030199289321899414,0.2,0.49967068433761597,0.0008265362703241408,432598,145926.0,0.17818915972624313,4117,0.0,424000,4000,432598,0.2
1,428000,False,107,993e9_00000,2025-06-01_20-28-21,1748798901,4.864349603652954,505.5038447380066,22856,Cerebro,127.0.0.1,505.5038447380066,107,4.687321240049852,1.5067944559503948e-05,4.68704949127903,1.101836221288647,3.5755597654168354,0.006663957824883577,0.030037146002287046,4000,8338,331.9999999999999,80,20,2068.2,1847.6440000000002,111,36.26,428000,4,0,0,27.450000000000003,72.61666666666667,0.0,0.0,4000,4000,923.8220000000001,923.8220000000001,428000,428000,4000,4000,428000,428000,36.26,36.26,923.8220000000001,923.8220000000001,145926.0,107.0,250294.84375,0.0005,1.3042329549789429,10.0,4057.8622655331824,0.0,4114,0.0,0.8838679194450378,1.2325951827749302e-33,0.1447145640850067,0.000975489616394043,0.2,0.7324886322021484,0.0017440026858821511,436712,145926.0,0.1784046928350074,4114,0.0,428000,4000,436712,0.2
1,432000,False,108,993e9_00000,2025-06-01_20-28-26,1748798906,4.740770101547241,510.24461483955383,22856,Cerebro,127.0.0.1,510.24461483955383,108,4.687750786649221,1.5076264578383527e-05,4.687478010366113,1.099436528075749,3.5783751747623675,0.00666445324677049,0.027299665000173265,4000,8449,-468.00000000000057,80,19,2059.2,1812.6679999999997,111,35.22,432000,4,0,0,24.150000000000002,72.64999999999999,0.0,0.0,4000,4000,906.3339999999998,906.3339999999998,432000,432000,4000,4000,432000,432000,35.22,35.22,906.3339999999998,906.3339999999998,145926.0,108.0,250126.40625,0.0005,1.3059003353118896,9.590129852294922,4058.0546211000205,0.0,4115,0.0,0.7827080488204956,6.162975913874651e-34,0.0848752111196518,0.0031518936157226562,0.2,0.7457108497619629,0.0010342496680095792,440827,145926.0,0.17861694609562065,4115,0.0,432000,4000,440827,0.2
1,436000,False,109,993e9_00000,2025-06-01_20-28-31,1748798911,4.746680736541748,514.9912955760956,22856,Cerebro,127.0.0.1,514.9912955760956,109,4.688218048782346,1.5044502256647793e-05,4.68794471426266,1.0977967157952944,3.580463039014937,0.00667199171397236,0.028758191002416424,4000,8563,-268.0000000000011,80,17,1889.8,1787.7479999999994,114,34.42,436000,4,0,0,31.119999999999994,72.9,0.0,0.0,4000,4000,893.8739999999997,893.8739999999997,436000,436000,4000,4000,436000,436000,34.42,34.42,893.8739999999997,893.8739999999997,145926.0,109.0,281516.65625,0.0005,1.2932108640670776,9.83768081665039,4058.249143328969,0.0,4118,0.0,0.6423081159591675,3.0814879569373254e-34,-0.08281783759593964,0.005419552326202393,0.2,0.6101769208908081,0.000965887913480401,444945,145926.0,0.17882512475173915,4118,0.0,436000,4000,444945,0.2
