num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/total_loss,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/num_non_trainable_parameters,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/policy_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/human/curr_entropy_coeff 
1,716000,False,179,17070_00000,2025-06-01_22-10-21,1748805021,4.44653582572937,827.8039371967316,54100,Cerebro,127.0.0.1,827.8039371967316,179,4.618548998579598,1.561907193815548e-05,4.618251016545738,1.0098461445714972,3.599085041243864,0.006626782831860127,731.9999999999999,31.99999999999914,80.0,716000,4000,8948,80,0.06539475900179241,310.5999999999991,80,48,4,0,0,22.600000000000005,71.81666666666666,0.0,0.0,80.0,80.0,155.29999999999956,155.29999999999956,716000,716000,716000,716000,4000,4000,155.29999999999956,155.29999999999956,4000,4000,4052.0,5968.103515625,725308,0.0,0.46400538086891174,0.0010278674308210611,0.0005,4052,9.059976577758789,0.2,0.0,152070.0,179.0,-0.1724938303232193,0.44378456473350525,0.13577920198440552,1.3474922180175781,0.0,725308,716000,4052,0.19058731924932976,0.0,152070.0,4000,0.2
1,720000,False,180,17070_00000,2025-06-01_22-10-26,1748805026,4.6972270011901855,832.5011641979218,54100,Cerebro,127.0.0.1,832.5011641979218,180,4.619236487594129,1.5587881006432377e-05,4.618938349380012,1.010423971125741,3.5991770178314892,0.006624669003679458,731.9999999999999,-147.9999999999997,80.0,720000,4000,9000,80,0.07001127000257838,281.1999999999992,80,52,4,0,0,22.25,71.89999999999999,0.0,0.0,80.0,80.0,140.5999999999996,140.5999999999996,720000,720000,720000,720000,4000,4000,140.5999999999996,140.5999999999996,4000,4000,4052.0,3986.650146484375,729360,0.0,0.4281435012817383,0.005067834164947271,0.0005,4052,7.4661173820495605,0.2,0.0,152070.0,180.0,-0.03624168783426285,0.6038170456886292,0.04100990295410156,1.411132574081421,0.0,729360,720000,4052,0.19069085563550375,0.0,152070.0,4000,0.2
1,724000,False,181,17070_00000,2025-06-01_22-10-30,1748805030,4.283234596252441,836.7843987941742,54100,Cerebro,127.0.0.1,836.7843987941742,181,4.615762536718307,1.5565002044942453e-05,4.615464091886324,1.0089742824147014,3.5971488096530186,0.0066252633138680584,731.9999999999987,-147.9999999999997,80.0,724000,4000,9048,80,0.0705042499996489,279.1999999999992,80,48,4,0,0,18.720000000000002,71.9,0.0,0.0,80.0,80.0,139.5999999999996,139.5999999999996,724000,724000,724000,724000,4000,4000,139.5999999999996,139.5999999999996,4000,4000,4052.0,5870.93994140625,733412,0.0,0.5091327428817749,0.0013369051739573479,0.0005,4052,8.407208442687988,0.2,0.0,152070.0,181.0,-0.07152746617794037,0.6117250323295593,0.0077454447746276855,1.3003031015396118,0.0,733412,724000,4052,0.19079073746202913,0.0,152070.0,4000,0.2
1,728000,False,182,17070_00000,2025-06-01_22-10-35,1748805035,4.804685592651367,841.5890843868256,54100,Cerebro,127.0.0.1,841.5890843868256,182,4.617546652350938,1.5551351941597868e-05,4.617248035967689,1.0096498265906584,3.598251526556442,0.006628260680671636,731.9999999999986,-48.00000000000007,80.0,728000,4000,9100,80,0.06595775200054049,293.3999999999991,80,52,4,0,0,24.766666666666666,71.88333333333333,0.0,0.0,80.0,80.0,146.69999999999956,146.69999999999956,728000,728000,728000,728000,4000,4000,146.69999999999956,146.69999999999956,4000,4000,4052.0,3436.68701171875,737464,0.0,0.5963258743286133,0.0013855572324246168,0.0005,4052,8.17751407623291,0.2,0.0,152070.0,182.0,0.06988996267318726,0.6676361560821533,0.010556042194366455,1.4565770626068115,0.0,737464,728000,4052,0.19088669048646126,0.0,152070.0,4000,0.2
1,732000,False,183,17070_00000,2025-06-01_22-10-39,1748805039,4.3307061195373535,845.9197905063629,54100,Cerebro,127.0.0.1,845.9197905063629,183,4.614580869827313,1.554083836213021e-05,4.6142817656082205,1.008160764324772,3.5967709442911606,0.0066291040739321384,651.9999999999986,-127.99999999999989,80.0,732000,4000,9148,80,0.06604162600298878,291.9999999999991,80,48,4,0,0,20.233333333333334,71.85000000000001,0.0,0.0,80.0,80.0,145.99999999999955,145.99999999999955,732000,732000,732000,732000,4000,4000,145.99999999999955,145.99999999999955,4000,4000,4052.0,6013.48828125,741516,0.0,0.32659369707107544,0.0025435639545321465,0.0005,4052,7.964605808258057,0.2,0.0,152070.0,183.0,-0.21278613805770874,0.5732531547546387,0.03149402141571045,1.2854036092758179,0.0,741516,732000,4052,0.19097878616665795,0.0,152070.0,4000,0.2
1,736000,False,184,17070_00000,2025-06-01_22-10-44,1748805044,4.726011514663696,850.6458020210266,54100,Cerebro,127.0.0.1,850.6458020210266,184,4.6155902781294404,1.550743032540049e-05,4.615291432952108,1.00804338068152,3.5978968458481217,0.006630731033469949,711.9999999999987,-127.99999999999989,80.0,736000,4000,9200,80,0.06697737599955872,304.79999999999905,80,52,4,0,0,27.380000000000003,71.88,0.0,0.0,80.0,80.0,152.39999999999952,152.39999999999952,736000,736000,736000,736000,4000,4000,152.39999999999952,152.39999999999952,4000,4000,4052.0,5924.80712890625,745568,0.0,0.3575034737586975,0.00125661410856992,0.0005,4052,8.004242897033691,0.2,0.0,152070.0,184.0,-0.16986910998821259,0.6705268621444702,0.06992542743682861,1.3652584552764893,0.0,745568,736000,4052,0.19106759912420337,0.0,152070.0,4000,0.2
1,740000,False,185,17070_00000,2025-06-01_22-10-48,1748805048,4.488877773284912,855.1346797943115,54100,Cerebro,127.0.0.1,855.1346797943115,185,4.614238854348304,1.547535579457595e-05,4.613940189622901,1.0091866938744538,3.5954103343895976,0.006623533723282733,711.9999999999987,111.99999999999909,80.0,740000,4000,9248,80,0.06930671899695881,310.59999999999906,80,48,4,0,0,22.099999999999998,71.88333333333333,0.0,0.0,80.0,80.0,155.29999999999953,155.29999999999953,740000,740000,740000,740000,4000,4000,155.29999999999953,155.29999999999953,4000,4000,4052.0,5402.85009765625,749620,0.0,0.5238413214683533,0.0010166764259338379,0.0005,4052,8.266422271728516,0.2,0.0,152070.0,185.0,-0.027861524373292923,0.6293273568153381,0.0229262113571167,1.3746970891952515,0.0,749620,740000,4052,0.19115218226398373,0.0,152070.0,4000,0.2
1,744000,False,186,17070_00000,2025-06-01_22-10-53,1748805053,4.534654855728149,859.6693346500397,54100,Cerebro,127.0.0.1,859.6693346500397,186,4.613342768804843,1.545060206236111e-05,4.61304410772668,1.0077495329353612,3.5959346020459684,0.006640447385888064,731.9999999999987,-207.9999999999999,80.0,744000,4000,9300,80,0.06679646899749059,296.99999999999903,80,52,4,0,0,21.099999999999998,71.89999999999999,0.0,0.0,80.0,80.0,148.49999999999952,148.49999999999952,744000,744000,744000,744000,4000,4000,148.49999999999952,148.49999999999952,4000,4000,4052.0,4702.1416015625,753672,0.0,0.5088231563568115,0.0020363342482596636,0.0005,4052,8.718979835510254,0.2,0.0,152070.0,186.0,-0.0806124210357666,0.7218819260597229,0.08693921566009521,1.4123117923736572,0.0,753672,744000,4052,0.19123251171105696,0.0,152070.0,4000,0.2
1,748000,False,187,17070_00000,2025-06-01_22-10-58,1748805058,4.562273263931274,864.231607913971,54100,Cerebro,127.0.0.1,864.231607913971,187,4.612726637116829,1.5419095814166963e-05,4.612426778649021,1.0072503916061215,3.5958170300253633,0.006633785911757953,731.9999999999987,-207.9999999999999,80.0,748000,4000,9348,80,0.06772907100035809,296.79999999999905,80,48,4,0,0,26.339999999999996,71.9,0.0,0.0,80.0,80.0,148.39999999999952,148.39999999999952,748000,748000,748000,748000,4000,4000,148.39999999999952,148.39999999999952,4000,4000,4052.0,4591.6005859375,757724,0.0,0.42023295164108276,0.0019826393108814955,0.0005,4052,7.248039245605469,0.2,0.0,152070.0,187.0,-0.022785432636737823,0.7383464574813843,0.07461827993392944,1.4089276790618896,0.0,757724,748000,4052,0.1913280043909645,0.0,152070.0,4000,0.2
1,752000,False,188,17070_00000,2025-06-01_22-11-02,1748805062,4.486069202423096,868.717677116394,54100,Cerebro,127.0.0.1,868.717677116394,188,4.611340539745705,1.5392904666527228e-05,4.611040503862839,1.0058734976903465,3.5957988667249907,0.0066374000526893155,711.9999999999989,-107.9999999999998,80.0,752000,4000,9400,80,0.06749463600048329,302.99999999999903,80,52,4,0,0,20.5,71.93333333333334,0.0,0.0,80.0,80.0,151.49999999999952,151.49999999999952,752000,752000,752000,752000,4000,4000,151.49999999999952,151.49999999999952,4000,4000,4052.0,4181.921875,761776,0.0,0.4139842092990875,0.001728714443743229,0.0005,4052,7.78423547744751,0.2,0.0,152070.0,188.0,-0.08065611124038696,0.4875842034816742,0.08362877368927002,1.4189159870147705,0.0,761776,752000,4052,0.19142000950610497,0.0,152070.0,4000,0.2
1,756000,False,189,17070_00000,2025-06-01_22-11-07,1748805067,4.623849630355835,873.3415267467499,54100,Cerebro,127.0.0.1,873.3415267467499,189,4.611372576348373,1.5362975399905915e-05,4.611072409824359,1.0049271787134322,3.596786704058042,0.00662491805215869,691.9999999999994,-107.9999999999998,80.0,756000,4000,9448,80,0.06551603999861982,290.7999999999992,80,48,4,0,0,26.939999999999998,71.9,0.0,0.0,80.0,80.0,145.3999999999996,145.3999999999996,756000,756000,756000,756000,4000,4000,145.3999999999996,145.3999999999996,4000,4000,4052.0,3217.834228515625,765828,0.0,0.6422634720802307,0.0013807077193632722,0.0005,4052,8.0664701461792,0.2,0.0,152070.0,189.0,0.12398229539394379,0.42948421835899353,0.12315815687179565,1.4418292045593262,0.0,765828,756000,4052,0.19150848087850475,0.0,152070.0,4000,0.2
1,760000,False,190,17070_00000,2025-06-01_22-11-11,1748805071,4.38432765007019,877.7258543968201,54100,Cerebro,127.0.0.1,877.7258543968201,190,4.608967779585311,1.534034547925227e-05,4.608667277726158,1.0036224219264418,3.5956609310176573,0.006645840871258308,711.9999999999995,31.999999999999453,80.0,760000,4000,9500,80,0.06579384299984667,302.3999999999991,80,52,4,0,0,25.933333333333334,71.88333333333334,0.0,0.0,80.0,80.0,151.19999999999956,151.19999999999956,760000,760000,760000,760000,4000,4000,151.19999999999956,151.19999999999956,4000,4000,4052.0,7128.20458984375,769880,0.0,0.34293675422668457,0.0018536689458414912,0.0005,4052,8.531700134277344,0.2,0.0,152070.0,190.0,-0.2262609750032425,0.617466151714325,0.030869603157043457,1.4198616743087769,0.0,769880,760000,4052,0.19159399380250228,0.0,152070.0,4000,0.2
1,764000,False,191,17070_00000,2025-06-01_22-11-16,1748805076,4.865707159042358,882.5915615558624,54100,Cerebro,127.0.0.1,882.5915615558624,191,4.611418143789116,1.5326941926335603e-05,4.61111760394925,1.0057697007070103,3.595959671707473,0.0066476814628135955,711.9999999999995,-388.0000000000002,80.0,764000,4000,9548,80,0.07104953400150407,304.3999999999991,80,48,4,0,0,28.900000000000002,72.01666666666667,0.0,0.0,80.0,80.0,152.19999999999956,152.19999999999956,764000,764000,764000,764000,4000,4000,152.19999999999956,152.19999999999956,4000,4000,4052.0,5123.18017578125,773932,0.0,0.4886953830718994,0.0010879577603191137,0.0005,4052,8.582962989807129,0.2,0.0,152070.0,191.0,-0.09744377434253693,0.40389177203178406,0.07796376943588257,1.3607863187789917,0.0,773932,764000,4052,0.19167606417993352,0.0,152070.0,4000,0.2
1,768000,False,192,17070_00000,2025-06-01_22-11-20,1748805080,4.392320394515991,886.9838819503784,54100,Cerebro,127.0.0.1,886.9838819503784,192,4.609124587351742,1.5305672348032155e-05,4.608823952909953,1.0043007926999996,3.595132674990759,0.006645997647950364,691.9999999999993,-388.0000000000002,80.0,768000,4000,9600,80,0.07042512899904978,293.19999999999914,80,52,4,0,0,26.02,72.0,0.0,0.0,80.0,80.0,146.59999999999957,146.59999999999957,768000,768000,768000,768000,4000,4000,146.59999999999957,146.59999999999957,4000,4000,4052.0,4401.2294921875,777984,0.0,0.5171898603439331,0.001068624434992671,0.0005,4052,7.569472312927246,0.2,0.0,152070.0,192.0,0.05767347663640976,0.849052906036377,0.021256208419799805,1.4871541261672974,0.0,777984,768000,4052,0.1917562142804345,0.0,152070.0,4000,0.2
1,772000,False,193,17070_00000,2025-06-01_22-11-25,1748805085,4.964492559432983,891.9483745098114,54100,Cerebro,127.0.0.1,891.9483745098114,193,4.612564159477845,1.5289615503584206e-05,4.612262742380726,1.004330563773038,3.5985283302405486,0.006654569671784374,691.9999999999993,-167.9999999999997,80.0,772000,4000,9648,80,0.06901558699610177,297.5999999999992,80,48,4,0,0,28.857142857142858,72.05714285714285,0.0,0.0,80.0,80.0,148.7999999999996,148.7999999999996,772000,772000,772000,772000,4000,4000,148.7999999999996,148.7999999999996,4000,4000,4052.0,5784.9658203125,782036,0.0,0.4410749077796936,0.0015613316791132092,0.0005,4052,8.560271263122559,0.2,0.0,152070.0,193.0,-0.14237278699874878,0.7589414119720459,0.024093449115753174,1.3628971576690674,0.0,782036,772000,4052,0.19183253518250787,0.0,152070.0,4000,0.2
1,776000,False,194,17070_00000,2025-06-01_22-11-30,1748805090,4.796250104904175,896.7446246147156,54100,Cerebro,127.0.0.1,896.7446246147156,194,4.614281730882936,1.5279719855344306e-05,4.6139793929565105,1.005488880134806,3.599086242938418,0.0066547049752377595,751.9999999999986,-167.9999999999997,80.0,776000,4000,9700,80,0.07294923199631739,296.1999999999992,80,52,4,0,0,24.76,72.02000000000001,0.0,0.0,80.0,80.0,148.0999999999996,148.0999999999996,776000,776000,776000,776000,4000,4000,148.0999999999996,148.0999999999996,4000,4000,4052.0,3895.5966796875,786088,0.0,0.638897716999054,0.0012927943607792258,0.0005,4052,8.94773006439209,0.2,0.0,152070.0,194.0,0.017847850918769836,0.6438824534416199,0.09961843490600586,1.368615746498108,0.0,786088,776000,4052,0.19190467322511598,0.0,152070.0,4000,0.2
1,780000,False,195,17070_00000,2025-06-01_22-11-35,1748805095,4.643167734146118,901.3877923488617,54100,Cerebro,127.0.0.1,901.3877923488617,195,4.614462938574319,1.5244922391147862e-05,4.614160798027177,1.0044625193332204,3.6002760505088314,0.006672278925739909,751.9999999999986,-147.9999999999999,80.0,780000,4000,9748,80,0.06890491099911741,295.9999999999992,80,48,4,0,0,24.566666666666666,71.88333333333334,0.0,0.0,80.0,80.0,147.9999999999996,147.9999999999996,780000,780000,780000,780000,4000,4000,147.9999999999996,147.9999999999996,4000,4000,4052.0,6515.6298828125,790140,0.0,0.4664955735206604,0.001495743403211236,0.0005,4052,8.070237159729004,0.2,0.0,152070.0,195.0,-0.07788632065057755,0.6003485321998596,0.03436124324798584,1.313209056854248,0.0,790140,780000,4052,0.19197552954335617,0.0,152070.0,4000,0.2
1,784000,False,196,17070_00000,2025-06-01_22-11-40,1748805100,4.741789102554321,906.129581451416,54100,Cerebro,127.0.0.1,906.129581451416,196,4.615655232188397,1.5214472932051357e-05,4.615353268046599,1.005350158140182,3.600588440003898,0.006665808136594596,711.9999999999989,-147.9999999999999,80.0,784000,4000,9800,80,0.0741001160000451,305.99999999999926,80,52,4,0,0,25.75714285714286,71.82857142857144,0.0,0.0,80.0,80.0,152.99999999999963,152.99999999999963,784000,784000,784000,784000,4000,4000,152.99999999999963,152.99999999999963,4000,4000,4052.0,6717.271484375,794192,0.0,0.5636200308799744,0.001440483029000461,0.0005,4052,8.738588333129883,0.2,0.0,152070.0,196.0,-0.037115875631570816,0.629980206489563,0.017051517963409424,1.3656140565872192,0.0,794192,784000,4052,0.19205925052790945,0.0,152070.0,4000,0.2
1,788000,False,197,17070_00000,2025-06-01_22-11-46,1748805106,5.259899377822876,911.3894808292389,54100,Cerebro,127.0.0.1,911.3894808292389,197,4.6219826998664875,1.517732849632097e-05,4.621680838366014,1.0082807795582582,3.6039882636042724,0.006659417054872878,731.9999999999991,11.999999999999494,80.0,788000,4000,9848,80,0.07778406200290192,319.1999999999991,80,48,4,0,0,27.450000000000003,71.85000000000001,0.0,0.0,80.0,80.0,159.59999999999954,159.59999999999954,788000,788000,788000,788000,4000,4000,159.59999999999954,159.59999999999954,4000,4000,4052.0,4203.65380859375,798244,0.0,0.6076328754425049,0.0012739383382722735,0.0005,4052,8.418002128601074,0.2,0.0,152070.0,197.0,0.04868577793240547,0.7192996740341187,0.07096350193023682,1.4142656326293945,0.0,798244,788000,4052,0.19214292692981477,0.0,152070.0,4000,0.2
1,792000,False,198,17070_00000,2025-06-01_22-11-50,1748805110,4.815397500991821,916.2048783302307,54100,Cerebro,127.0.0.1,916.2048783302307,198,4.623827766867658,1.517355517414956e-05,4.623525833981945,1.0089323157623231,3.6051856139685716,0.006654528884448254,751.9999999999987,31.999999999999204,80.0,792000,4000,9900,80,0.0762682320032036,329.7999999999991,80,52,4,0,0,23.814285714285713,71.82857142857144,0.0,0.0,80.0,80.0,164.89999999999955,164.89999999999955,792000,792000,792000,792000,4000,4000,164.89999999999955,164.89999999999955,4000,4000,4052.0,5847.2001953125,802296,0.0,0.41739001870155334,0.001279332092963159,0.0005,4052,7.940312385559082,0.2,0.0,152070.0,198.0,-0.09667109698057175,0.7271167635917664,0.08264333009719849,1.3998504877090454,0.0,802296,792000,4052,0.19223809269863265,0.0,152070.0,4000,0.2
1,796000,False,199,17070_00000,2025-06-01_22-11-55,1748805115,4.670984983444214,920.8758633136749,54100,Cerebro,127.0.0.1,920.8758633136749,199,4.624192283199045,1.5235819505679817e-05,4.6238896406417345,1.008514712604451,3.605973567828687,0.006647475595749609,751.9999999999987,31.99999999999894,80.0,796000,4000,9948,80,0.07514712599979248,326.99999999999915,80,48,4,0,0,26.839999999999996,71.84,0.0,0.0,80.0,80.0,163.49999999999957,163.49999999999957,796000,796000,796000,796000,4000,4000,163.49999999999957,163.49999999999957,4000,4000,4052.0,3893.2421875,806348,0.0,0.6687268614768982,0.0011826379923149943,0.0005,4052,7.975550651550293,0.2,0.0,152070.0,199.0,0.16314740478992462,0.7249566912651062,0.0804627537727356,1.4598777294158936,0.0,806348,796000,4052,0.19233077252938238,0.0,152070.0,4000,0.2
1,800000,False,200,17070_00000,2025-06-01_22-11-59,1748805119,4.30935525894165,925.1852185726166,54100,Cerebro,127.0.0.1,925.1852185726166,200,4.620952010366697,1.5205461657514603e-05,4.620649785235465,1.0078375874783951,3.6034211941509278,0.0066394188399090575,731.9999999999986,-48.00000000000007,80.0,800000,4000,10000,80,0.07087051000155042,300.9999999999992,80,52,4,0,0,21.133333333333333,71.8,0.0,0.0,80.0,80.0,150.4999999999996,150.4999999999996,800000,800000,800000,800000,4000,4000,150.4999999999996,150.4999999999996,4000,4000,4052.0,3291.762939453125,810400,0.0,0.6577025055885315,0.001433935365639627,0.0005,4052,8.036500930786133,0.2,0.0,152070.0,200.0,0.141267791390419,0.5613710880279541,0.053140997886657715,1.4360767602920532,0.0,810400,800000,4052,0.19242296503424794,0.0,152070.0,4000,0.2
1,804000,False,201,17070_00000,2025-06-01_22-12-04,1748805124,4.505298376083374,929.6905169487,54100,Cerebro,127.0.0.1,929.6905169487,201,4.619699093263203,1.5183406866670377e-05,4.619396833382708,1.0069039596035736,3.603100652209387,0.006639464651592333,711.9999999999987,-48.00000000000007,80.0,804000,4000,10048,80,0.0692124030040577,289.5999999999992,80,48,4,0,0,25.9,71.78,0.0,0.0,80.0,80.0,144.7999999999996,144.7999999999996,804000,804000,804000,804000,4000,4000,144.7999999999996,144.7999999999996,4000,4000,4052.0,5035.72900390625,814452,0.0,0.5277497172355652,0.0016294228844344616,0.0005,4052,8.787386894226074,0.2,0.0,152070.0,201.0,-0.07304676622152328,0.8960727453231812,0.053205907344818115,1.389710783958435,0.0,814452,804000,4052,0.19251072813176107,0.0,152070.0,4000,0.2
1,808000,False,202,17070_00000,2025-06-01_22-12-09,1748805129,4.65970516204834,934.3502221107483,54100,Cerebro,127.0.0.1,934.3502221107483,202,4.620001534330553,1.5156572585662127e-05,4.619699521049262,1.0084112990072813,3.601903710686888,0.006632797004683348,711.9999999999987,-28.000000000000703,80.0,808000,4000,10100,80,0.06873859500454273,296.1999999999991,80,52,4,0,0,20.966666666666665,71.7,0.0,0.0,80.0,80.0,148.09999999999954,148.09999999999954,808000,808000,808000,808000,4000,4000,148.09999999999954,148.09999999999954,4000,4000,4052.0,5985.9765625,818504,0.0,0.40580835938453674,0.0011788449482992291,0.0005,4052,8.345358848571777,0.2,0.0,152070.0,202.0,-0.15565608441829681,0.631057620048523,0.06798291206359863,1.3653573989868164,0.0,818504,808000,4052,0.1925968183008188,0.0,152070.0,4000,0.2
1,812000,False,203,17070_00000,2025-06-01_22-12-13,1748805133,4.503869295120239,938.8540914058685,54100,Cerebro,127.0.0.1,938.8540914058685,203,4.618738821987145,1.5119006563704531e-05,4.618437001838677,1.0077337400170785,3.601324400580213,0.006626922034532884,731.9999999999985,-28.000000000000703,80.0,812000,4000,10148,80,0.06735676200070884,300.5999999999991,80,48,4,0,0,22.633333333333336,71.71666666666667,0.0,0.0,80.0,80.0,150.29999999999956,150.29999999999956,812000,812000,812000,812000,4000,4000,150.29999999999956,150.29999999999956,4000,4000,4052.0,5887.14453125,822556,0.0,0.4643583297729492,0.0019429230596870184,0.0005,4052,8.461864471435547,0.2,0.0,152070.0,203.0,-0.10558660328388214,0.6741709113121033,0.07654321193695068,1.3812071084976196,0.0,822556,812000,4052,0.1926784421436834,0.0,152070.0,4000,0.2
1,816000,False,204,17070_00000,2025-06-01_22-12-18,1748805138,4.607088327407837,943.4611797332764,54100,Cerebro,127.0.0.1,943.4611797332764,204,4.618532069767441,1.5102816361870872e-05,4.618230322820152,1.007001006617124,3.6018563425747048,0.0066214988141660375,731.9999999999985,51.99999999999974,80.0,816000,4000,10200,80,0.06738128900236916,303.99999999999926,80,52,4,0,0,30.02,71.76,0.0,0.0,80.0,80.0,151.99999999999963,151.99999999999963,816000,816000,816000,816000,4000,4000,151.99999999999963,151.99999999999963,4000,4000,4052.0,3815.8818359375,826608,0.0,0.5682256817817688,0.0031601651571691036,0.0005,4052,8.491096496582031,0.2,0.0,152070.0,204.0,0.004207901656627655,0.8648701310157776,0.11228388547897339,1.4254595041275024,0.0,826608,816000,4052,0.19275789924785972,0.0,152070.0,4000,0.2
1,820000,False,205,17070_00000,2025-06-01_22-12-23,1748805143,4.6652116775512695,948.1263914108276,54100,Cerebro,127.0.0.1,948.1263914108276,205,4.618878038069598,1.5094788122971497e-05,4.6185762515917865,1.008549551551121,3.6006558761492005,0.006618637825891481,651.9999999999989,-27.99999999999978,80.0,820000,4000,10248,80,0.07148899100429844,297.3999999999992,80,48,4,0,0,22.05,71.76666666666667,0.0,0.0,80.0,80.0,148.6999999999996,148.6999999999996,820000,820000,820000,820000,4000,4000,148.6999999999996,148.6999999999996,4000,4000,4052.0,7996.13134765625,830660,0.0,0.25352728366851807,0.0013943117810413241,0.0005,4052,7.962555885314941,0.2,0.0,152070.0,205.0,-0.2863556444644928,0.6553953289985657,0.05555790662765503,1.2818632125854492,0.0,830660,820000,4052,0.19283255754574202,0.0,152070.0,4000,0.2
1,824000,False,206,17070_00000,2025-06-01_22-12-28,1748805148,4.949317693710327,953.075709104538,54100,Cerebro,127.0.0.1,953.075709104538,206,4.622086088689242,1.5092840212148075e-05,4.621783367075794,1.0094273800355045,3.6029918073877765,0.006613623447765067,751.999999999999,-27.99999999999978,80.0,824000,4000,10300,80,0.0777550199982943,293.5999999999992,80,52,4,0,0,33.31666666666667,71.26666666666667,0.0,0.0,80.0,80.0,146.7999999999996,146.7999999999996,824000,824000,824000,824000,4000,4000,146.7999999999996,146.7999999999996,4000,4000,4052.0,6375.4130859375,834712,0.0,0.42772024869918823,0.0013416741276159883,0.0005,4052,8.872913360595703,0.2,0.0,152070.0,206.0,-0.1981963813304901,0.8727383017539978,0.0796351432800293,1.3068736791610718,0.0,834712,824000,4052,0.19290495635774396,0.0,152070.0,4000,0.2
1,828000,False,207,17070_00000,2025-06-01_22-12-32,1748805152,4.8770647048950195,957.952773809433,54100,Cerebro,127.0.0.1,957.952773809433,207,4.624536675802591,1.5078911689058969e-05,4.624233786404814,1.0088036622351642,3.6060657703140904,0.006614047213119369,751.999999999999,-8.000000000000215,80.0,828000,4000,10348,80,0.07501628300175071,309.39999999999924,80,48,4,0,0,28.733333333333334,71.25,0.0,0.0,80.0,80.0,154.69999999999962,154.69999999999962,828000,828000,828000,828000,4000,4000,154.69999999999962,154.69999999999962,4000,4000,4052.0,8068.677734375,838764,0.0,0.29443877935409546,0.001736237551085651,0.0005,4052,7.864610195159912,0.2,0.0,152070.0,207.0,-0.21207907795906067,0.5773257613182068,0.049982547760009766,1.3997163772583008,0.0,838764,828000,4052,0.19299445032775692,0.0,152070.0,4000,0.2
1,832000,False,208,17070_00000,2025-06-01_22-12-37,1748805157,4.891169786453247,962.8439435958862,54100,Cerebro,127.0.0.1,962.8439435958862,208,4.627106509045101,1.5072122504502206e-05,4.626803434540694,1.0088377466131258,3.608600555611035,0.006615618740860875,751.9999999999989,-168.0,80.0,832000,4000,10400,80,0.07139310900354758,315.3999999999992,80,52,4,0,0,31.13333333333333,71.39999999999999,0.0,0.0,80.0,80.0,157.6999999999996,157.6999999999996,832000,832000,832000,832000,4000,4000,157.6999999999996,157.6999999999996,4000,4000,4052.0,6406.7724609375,842816,0.0,0.32968688011169434,0.0019928044639527798,0.0005,4052,8.779722213745117,0.2,0.0,152070.0,208.0,-0.2705124020576477,0.5751607418060303,0.027116835117340088,1.388864278793335,0.0,842816,832000,4052,0.19308087763273857,0.0,152070.0,4000,0.2
