num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,learners/human/curr_entropy_coeff,learners/ai/num_module_steps_trained,learners/ai/weights_seq_no,learners/ai/default_optimizer_learning_rate,learners/ai/policy_loss,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss_unclipped,learners/ai/mean_kl_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/module_train_batch_size_mean,learners/ai/vf_explained_var,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/vf_loss,learners/ai/num_non_trainable_parameters,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/entropy,learners/ai/curr_entropy_coeff,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained
1,224000,False,56,468d4_00000,2025-06-02_01-15-22,1748816122,5.040964365005493,258.6852617263794,47404,Cerebro,127.0.0.1,258.6852617263794,56,4.655891195001039,1.7043752956227596e-05,4.655654625225713,1.0889459883720916,3.557714528423885,0.006830307880521624,2800,52,-1008.0000000000007,-225.57000000000036,4000,75,1515.0000000000005,224000,0.07275229600083549,79.95,80,4,0,0,30.383333333333336,70.38333333333333,0.0,0.0,224000,224000,79.95,79.95,4000,4000,-112.78500000000018,-112.78500000000018,4000,4000,-112.78500000000018,-112.78500000000018,224000,224000,0.2,4055,56.0,0.0005,-0.01786961406469345,226967,3593.19482421875,0.0007600746466778219,0.32800647616386414,4052.0840820049684,0.0017995834350585938,0.5272194743156433,0.0,8.654023170471191,0.0,145926.0,2.775557602921922e-18,1.601565957069397,0.2,145926.0,0.0,4055,224000,226967,0.3388148048647021,4000
1,228000,False,57,468d4_00000,2025-06-02_01-15-26,1748816126,4.229267358779907,262.9145290851593,47404,Cerebro,127.0.0.1,262.9145290851593,57,4.651503539051321,1.6996315199094786e-05,4.651266665973216,1.086565345488336,3.55571521113948,0.006817978801849982,2848,48,-1347.9999999999995,-200.85000000000025,4000,55,1846.9999999999998,228000,0.06982458500016947,79.75,80,4,0,0,19.5,70.4,0.0,0.0,228000,228000,79.75,79.75,4000,4000,-100.42500000000013,-100.42500000000013,4000,4000,-100.42500000000013,-100.42500000000013,228000,228000,0.2,4052,57.0,0.0005,0.029664216563105583,231019,10511.17578125,0.0009926395723596215,0.35356032848358154,4052.0877788051994,0.00024247169494628906,0.6174134016036987,0.0,9.084816932678223,0.0,145926.0,1.387778801460961e-18,1.6036626100540161,0.2,145926.0,0.0,4052,228000,231019,0.3383397432282662,4000
1,232000,False,58,468d4_00000,2025-06-02_01-15-31,1748816131,4.865678071975708,267.780207157135,47404,Cerebro,127.0.0.1,267.780207157135,58,4.653557531661155,1.6944351781460836e-05,4.653320470313568,1.086156032033253,3.558179175028103,0.006812667014072478,2900,52,-1347.9999999999995,-243.85000000000022,4000,55,1846.9999999999998,232000,0.0670190579991322,79.75,80,4,0,0,23.64285714285714,70.24285714285715,0.0,0.0,232000,232000,79.75,79.75,4000,4000,-121.92500000000011,-121.92500000000011,4000,4000,-121.92500000000011,-121.92500000000011,232000,232000,0.2,4056,58.0,0.0005,-0.08510463684797287,235075,5476.3046875,0.0008329692645929754,0.23147368431091309,4052.091793261225,-0.00947117805480957,0.4764851927757263,0.0,8.822015762329102,0.0,145926.0,6.938894007304805e-19,1.6030582189559937,0.2,145926.0,0.0,4056,232000,235075,0.3378741928640698,4000
1,236000,False,59,468d4_00000,2025-06-02_01-15-36,1748816136,4.3816447257995605,272.16185188293457,47404,Cerebro,127.0.0.1,272.16185188293457,59,4.650725161344455,1.6894908013232215e-05,4.650487559610879,1.0855364627127049,3.5559321942776263,0.006834867343711544,2948,48,-1307.9999999999982,-282.2000000000003,4000,80,431.999999999999,236000,0.07038090599700808,80.0,80,4,0,0,20.580000000000002,70.08,0.0,0.0,236000,236000,80.0,80.0,4000,4000,-141.10000000000014,-141.10000000000014,4000,4000,-141.10000000000014,-141.10000000000014,236000,236000,0.2,4052,59.0,0.0005,0.13476718962192535,239127,8696.87890625,0.0007647288148291409,0.3346741795539856,4052.09571865025,0.009619295597076416,0.6232507228851318,0.0,8.088737487792969,0.0,145926.0,3.4694470036524025e-19,1.6019505262374878,0.2,145926.0,0.0,4052,236000,239127,0.3374025802628379,4000
1,240000,False,60,468d4_00000,2025-06-02_01-15-40,1748816140,4.578299522399902,276.7401514053345,47404,Cerebro,127.0.0.1,276.7401514053345,60,4.649890933731144,1.6859958789288783e-05,4.64965249301487,1.083379637085466,3.5572459023344014,0.0068339456703053044,3000,52,-1207.9999999999982,-213.00000000000028,4000,80,331.9999999999998,240000,0.06687995799526107,80.0,80,4,0,0,23.03333333333333,70.03333333333333,0.0,0.0,240000,240000,80.0,80.0,4000,4000,-106.50000000000014,-106.50000000000014,4000,4000,-106.50000000000014,-106.50000000000014,240000,240000,0.2,4056,60.0,0.0005,0.02311580441892147,243183,4650.96533203125,0.0012328083394095302,0.3199608325958252,4052.099956352168,-0.006926417350769043,0.5643149018287659,0.0,8.609421730041504,0.0,145926.0,1.7347235018262012e-19,1.5987155437469482,0.2,145926.0,0.0,4056,240000,243183,0.3369259941643404,4000
1,244000,False,61,468d4_00000,2025-06-02_01-15-45,1748816145,4.643410921096802,281.3835623264313,47404,Cerebro,127.0.0.1,281.3835623264313,61,4.6497177143933355,1.6821359609203425e-05,4.649478658084664,1.082249993714523,3.558200646311208,0.006829469213852673,3048,48,-1787.9999999999966,-228.00000000000026,4000,80,371.9999999999998,244000,0.06790625299850944,80.0,80,4,0,0,23.650000000000002,70.14999999999999,0.0,0.0,244000,244000,80.0,80.0,4000,4000,-114.00000000000013,-114.00000000000013,4000,4000,-114.00000000000013,-114.00000000000013,244000,244000,0.2,4052,61.0,0.0005,-0.003718990832567215,247235,9834.41796875,0.0005704539362341166,0.3095529079437256,4052.104099728183,0.0028738975524902344,0.5761106610298157,0.0,9.001130104064941,0.0,145926.0,8.673617509131006e-20,1.6014165878295898,0.2,145926.0,0.0,4052,244000,247235,0.3364575516597909,4000
1,248000,False,62,468d4_00000,2025-06-02_01-15-50,1748816150,4.768514633178711,286.15207695961,47404,Cerebro,127.0.0.1,286.15207695961,62,4.650810354249373,1.678614586168579e-05,4.650570796503886,1.0811413837769255,3.5604035838478185,0.006821596521956543,3100,52,-1787.9999999999966,-265.0000000000002,4000,80,371.9999999999998,248000,0.07164510399918073,80.0,80,4,0,0,29.566666666666663,70.55,0.0,0.0,248000,248000,80.0,80.0,4000,4000,-132.5000000000001,-132.5000000000001,4000,4000,-132.5000000000001,-132.5000000000001,248000,248000,0.2,4056,62.0,0.0005,-0.09773839265108109,251291,4029.7978515625,0.0006322853732854128,0.3390594720840454,4052.108550241042,0.00683283805847168,0.44042956829071045,0.0,8.587525367736816,0.0,145926.0,4.336808754565503e-20,1.6029231548309326,0.2,145926.0,0.0,4056,248000,251291,0.33598195767591643,4000
1,252000,False,63,468d4_00000,2025-06-02_01-15-54,1748816154,4.622370719909668,290.77444767951965,47404,Cerebro,127.0.0.1,290.77444767951965,63,4.650444303706809,1.67422847651895e-05,4.650204502539055,1.080490703939539,3.5606812810090367,0.006823590556422153,3148,48,-948.0000000000007,-235.60000000000034,4000,80,411.99999999999875,252000,0.07310938699927647,80.0,80,4,0,0,23.939999999999998,70.54,0.0,0.0,252000,252000,80.0,80.0,4000,4000,-117.80000000000017,-117.80000000000017,4000,4000,-117.80000000000017,-117.80000000000017,252000,252000,0.2,4052,63.0,0.0005,0.23285284638404846,255343,5977.51904296875,0.0004437668831087649,0.3955521881580353,4052.112901333671,-0.007571220397949219,0.8820587992668152,0.0,9.699007987976074,0.0,145926.0,2.1684043772827515e-20,1.603474497795105,0.2,145926.0,0.0,4052,252000,255343,0.33551596324655186,4000
1,256000,False,64,468d4_00000,2025-06-02_01-15-59,1748816159,4.5438244342803955,295.31827211380005,47404,Cerebro,127.0.0.1,295.31827211380005,64,4.6492822276695716,1.6695861674738084e-05,4.64904214051343,1.078211534900315,3.561789667199265,0.006826483650555907,3200,52,-1028.0000000000005,-245.2000000000003,4000,80,411.99999999999875,256000,0.0693234170024516,80.0,80,4,0,0,22.516666666666666,70.56666666666666,0.0,0.0,256000,256000,80.0,80.0,4000,4000,-122.60000000000015,-122.60000000000015,4000,4000,-122.60000000000015,-122.60000000000015,256000,256000,0.2,4056,64.0,0.0005,-0.09613185375928879,259399,5434.271484375,0.0006219751085154712,0.2435719221830368,4052.1175545494234,-0.013910651206970215,0.48005083203315735,0.0,8.961069107055664,0.0,145926.0,1.0842021886413758e-20,1.5996214151382446,0.2,145926.0,0.0,4056,256000,259399,0.3350430072500016,4000
1,260000,False,65,468d4_00000,2025-06-02_01-16-03,1748816163,4.446513891220093,299.76478600502014,47404,Cerebro,127.0.0.1,299.76478600502014,65,4.647140936392869,1.6643902769504222e-05,4.646900169108111,1.0770308745515411,3.5608256605268807,0.006821895814048627,3248,48,-1028.0000000000005,-308.4000000000004,4000,80,351.9999999999998,260000,0.0675070720014628,80.0,80,4,0,0,23.51666666666667,70.53333333333335,0.0,0.0,260000,260000,80.0,80.0,4000,4000,-154.2000000000002,-154.2000000000002,4000,4000,-154.2000000000002,-154.2000000000002,260000,260000,0.2,4052,65.0,0.0005,-0.035755619406700134,263451,4577.04296875,0.0004292048397473991,0.2564757168292999,4052.1221034107275,-0.006698727607727051,0.4695720970630646,0.0,8.25620174407959,0.0,145926.0,5.421010943206879e-21,1.6014626026153564,0.2,145926.0,0.0,4052,260000,263451,0.33456492250706105,4000
1,264000,False,66,468d4_00000,2025-06-02_01-16-08,1748816168,4.544669151306152,304.3094551563263,47404,Cerebro,127.0.0.1,304.3094551563263,66,4.646017938028808,1.664046381881838e-05,4.645775929417052,1.0757011428059398,3.561024950921616,0.00681971185581702,3300,52,-888.0000000000015,-234.4740000000004,4000,59,1604.6000000000004,264000,0.0704205150011694,79.79,80,4,0,0,27.96,70.58,0.0,0.0,264000,264000,79.79,79.79,4000,4000,-117.2370000000002,-117.2370000000002,4000,4000,-117.2370000000002,-117.2370000000002,264000,264000,0.2,4056,66.0,0.0005,0.045858003199100494,267507,3333.489990234375,0.0006294643972069025,0.5102394223213196,4052.1269495393503,-0.014200329780578613,0.6018931269645691,0.0,8.767335891723633,0.0,145926.0,2.7105054716034394e-21,1.603492259979248,0.2,145926.0,0.0,4056,264000,267507,0.33408010924825887,4000
1,268000,False,67,468d4_00000,2025-06-02_01-16-13,1748816173,4.570119619369507,308.8795747756958,47404,Cerebro,127.0.0.1,308.8795747756958,67,4.6451333756485145,1.6606059603666712e-05,4.644890972122979,1.0767004393780657,3.5591437004119766,0.006811644737024045,3349,49,-968.000000000001,-203.27400000000037,4000,59,1604.6000000000004,268000,0.07268495000025724,79.79,80,4,0,0,23.783333333333335,70.56666666666666,0.0,0.0,268000,268000,79.79,79.79,4000,4000,-101.63700000000019,-101.63700000000019,4000,4000,-101.63700000000019,-101.63700000000019,268000,268000,0.2,4053,67.0,0.0005,0.1648315042257309,271560,9985.5302734375,0.0006043134490028024,0.3796733021736145,4052.13178653506,0.005777299404144287,0.738100528717041,0.0,8.935445785522461,0.0,145926.0,1.3552527358017197e-21,1.6013767719268799,0.2,145926.0,0.0,4053,268000,271560,0.3335908520423808,4000
1,272000,False,68,468d4_00000,2025-06-02_01-16-17,1748816177,4.76499342918396,313.64456820487976,47404,Cerebro,127.0.0.1,313.64456820487976,68,4.6462163508919225,1.671099932492792e-05,4.645971727401787,1.0778321849841035,3.5590856384080887,0.006813507289326262,3400,51,-1187.9999999999995,-283.2000000000004,4000,80,431.9999999999991,272000,0.07194482099846937,80.0,80,4,0,0,24.25,70.39999999999999,0.0,0.0,272000,272000,80.0,80.0,4000,4000,-141.6000000000002,-141.6000000000002,4000,4000,-141.6000000000002,-141.6000000000002,272000,272000,0.2,4055,68.0,0.0005,0.09126648306846619,275615,5317.9931640625,0.0004448154359124601,0.3145105838775635,4052.1368140959016,0.011902034282684326,0.6392719149589539,0.0,8.681339263916016,0.0,145926.0,6.776263679008599e-22,1.600642204284668,0.2,145926.0,0.0,4055,272000,275615,0.3330950482996988,4000
1,276000,False,69,468d4_00000,2025-06-02_01-16-23,1748816183,5.280077219009399,318.92464542388916,47404,Cerebro,127.0.0.1,318.92464542388916,69,4.649357043383423,1.6662889073650134e-05,4.649111963128203,1.077832033134093,3.5622183350240255,0.006816666216223213,3449,49,-1187.9999999999995,-282.00000000000034,4000,80,431.9999999999991,276000,0.0689019560010638,80.0,80,4,0,0,25.933333333333334,70.3,0.0,0.0,276000,276000,80.0,80.0,4000,4000,-141.00000000000017,-141.00000000000017,4000,4000,-141.00000000000017,-141.00000000000017,276000,276000,0.2,4053,69.0,0.0005,-0.04508141055703163,279668,6056.0439453125,0.0006551672704517841,0.37990352511405945,4052.141827926873,0.009585261344909668,0.47742506861686707,0.0,8.428565979003906,0.0,145926.0,3.3881318395042993e-22,1.6017504930496216,0.2,145926.0,0.0,4053,276000,279668,0.33259395034666356,4000
1,280000,False,70,468d4_00000,2025-06-02_01-16-28,1748816188,4.835147857666016,323.7597932815552,47404,Cerebro,127.0.0.1,323.7597932815552,70,4.6510705419499345,1.666126027515182e-05,4.650823967496914,1.076796602802513,3.5649616856735347,0.006813047554288641,3500,51,-1147.9999999999977,-280.4000000000004,4000,80,391.99999999999955,280000,0.07085905100044329,80.0,80,4,0,0,25.442857142857147,70.82857142857144,0.0,0.0,280000,280000,80.0,80.0,4000,4000,-140.2000000000002,-140.2000000000002,4000,4000,-140.2000000000002,-140.2000000000002,280000,280000,0.2,4055,70.0,0.0005,-0.10184292495250702,283723,5601.49365234375,0.0004605704452842474,0.35270702838897705,4052.1470277998146,0.009061157703399658,0.4432682394981384,0.0,8.649049758911133,0.0,145926.0,1.6940659197521496e-22,1.5989686250686646,0.2,145926.0,0.0,4055,280000,283723,0.3321018345078583,4000
1,284000,False,71,468d4_00000,2025-06-02_01-16-32,1748816192,4.442226886749268,328.20202016830444,47404,Cerebro,127.0.0.1,328.20202016830444,71,4.648888632530771,1.6616647437215275e-05,4.6486418228220865,1.0755821567746784,3.5640031848163938,0.006800911078449542,3549,49,-1208.0,-265.4000000000004,4000,80,311.99999999999886,284000,0.0716140089998953,80.0,80,4,0,0,22.5,70.72,0.0,0.0,284000,284000,80.0,80.0,4000,4000,-132.7000000000002,-132.7000000000002,4000,4000,-132.7000000000002,-132.7000000000002,284000,284000,0.2,4053,71.0,0.0005,0.17126287519931793,287776,5867.40771484375,0.0007153009646572173,0.24919714033603668,4052.1522094925053,0.0024108290672302246,0.8060705661773682,0.0,9.550403594970703,0.0,145926.0,8.470329598760748e-23,1.6011638641357422,0.2,145926.0,0.0,4053,284000,287776,0.33160312552079674,4000
1,288000,False,72,468d4_00000,2025-06-02_01-16-37,1748816197,4.6846702098846436,332.8866903781891,47404,Cerebro,127.0.0.1,332.8866903781891,72,4.649153360205508,1.6573480735272586e-05,4.648906028593844,1.0745253672068484,3.5653287599683954,0.006788964967312157,3600,51,-1208.0,-233.80000000000035,4000,80,351.99999999999886,288000,0.07006445000122767,80.0,80,4,0,0,23.65714285714285,70.71428571428571,0.0,0.0,288000,288000,80.0,80.0,4000,4000,-116.90000000000018,-116.90000000000018,4000,4000,-116.90000000000018,-116.90000000000018,288000,288000,0.2,4055,72.0,0.0005,-0.02956496924161911,291831,4558.12255859375,0.0007871551206335425,0.3979990482330322,4052.1575728485623,0.015167176723480225,0.5108058452606201,0.0,8.599716186523438,0.0,145926.0,4.235164799380374e-23,1.5980043411254883,0.2,145926.0,0.0,4055,288000,291831,0.3310978006700245,4000
1,292000,False,73,468d4_00000,2025-06-02_01-16-42,1748816202,4.395410060882568,337.28210043907166,47404,Cerebro,127.0.0.1,337.28210043907166,73,4.646520445603983,1.6533745723192804e-05,4.646273001307953,1.0734247335348155,3.5637904433683647,0.006789006318015156,3649,49,-968.0000000000008,-213.8000000000003,4000,80,371.999999999999,292000,0.07023116499884054,80.0,80,4,0,0,24.46,70.62,0.0,0.0,292000,292000,80.0,80.0,4000,4000,-106.90000000000015,-106.90000000000015,4000,4000,-106.90000000000015,-106.90000000000015,292000,292000,0.2,4053,73.0,0.0005,-0.006979340687394142,295884,4942.2451171875,0.0007202658453024924,0.521320104598999,4052.1629137165487,0.0002784132957458496,0.578250527381897,0.0,9.05127239227295,0.0,145926.0,2.117582399690187e-23,1.5994868278503418,0.2,145926.0,0.0,4053,292000,295884,0.3305866036937179,4000
1,296000,False,74,468d4_00000,2025-06-02_01-16-46,1748816206,4.574506521224976,341.85660696029663,47404,Cerebro,127.0.0.1,341.85660696029663,74,4.645702994147737,1.6492408046004836e-05,4.645455431295296,1.0728645871991878,3.563534742934588,0.006783177254751871,3700,51,-1208.0000000000005,-263.0000000000003,4000,80,371.999999999999,296000,0.06782873899792322,80.0,80,4,0,0,22.75,70.68333333333332,0.0,0.0,296000,296000,80.0,80.0,4000,4000,-131.50000000000014,-131.50000000000014,4000,4000,-131.50000000000014,-131.50000000000014,296000,296000,0.2,4055,74.0,0.0005,0.20439882576465607,299939,8515.453125,0.0006036364939063787,0.39760780334472656,4052.1684320098902,-0.006151676177978516,0.7995393872261047,0.0,9.155461311340332,0.0,145926.0,1.0587911998450935e-23,1.6020277738571167,0.2,145926.0,0.0,4055,296000,299939,0.3300704360968703,4000
1,300000,False,75,468d4_00000,2025-06-02_01-16-51,1748816211,4.530227899551392,346.386834859848,47404,Cerebro,127.0.0.1,346.386834859848,75,4.644443058205855,1.6446483707516283e-05,4.6441950139827055,1.0719948823270342,3.563134706505384,0.006784781482398753,3749,49,-1208.0000000000005,-286.37000000000035,4000,75,1635.0,300000,0.06879251200007275,79.95,80,4,0,0,28.839999999999996,70.67999999999999,0.0,0.0,300000,300000,79.95,79.95,4000,4000,-143.18500000000017,-143.18500000000017,4000,4000,-143.18500000000017,-143.18500000000017,300000,300000,0.2,4053,75.0,0.0005,0.1559799164533615,303992,6359.45263671875,0.0007950254366733134,0.3190712034702301,4052.173923645994,-0.006468296051025391,0.7558454871177673,0.0,9.198381423950195,0.0,145926.0,5.293955999225468e-24,1.5998623371124268,0.2,145926.0,0.0,4053,300000,303992,0.32954936112158906,4000
1,304000,False,76,468d4_00000,2025-06-02_01-16-55,1748816215,4.5686047077178955,350.9554395675659,47404,Cerebro,127.0.0.1,350.9554395675659,76,4.6435892286238,1.6408019247790674e-05,4.643340381842913,1.0703684465041712,3.5639030764406434,0.006778824667361321,3800,51,-1547.9999999999975,-262.3700000000003,4000,75,1635.0,304000,0.06893381300091278,79.95,80,4,0,0,22.21666666666667,70.56666666666666,0.0,0.0,304000,304000,79.95,79.95,4000,4000,-131.18500000000014,-131.18500000000014,4000,4000,-131.18500000000014,-131.18500000000014,304000,304000,0.2,4055,76.0,0.0005,0.05991777032613754,308047,6636.4501953125,0.0014795305905863643,0.39998310804367065,4052.1795886061745,-0.0030411481857299805,0.6005635261535645,0.0,8.608335494995117,0.0,145926.0,2.646977999612734e-24,1.6009385585784912,0.2,145926.0,0.0,4055,304000,308047,0.3290408685121994,4000
1,308000,False,77,468d4_00000,2025-06-02_01-17-00,1748816220,4.57536244392395,355.53080201148987,47404,Cerebro,127.0.0.1,355.53080201148987,77,4.642823130337549,1.6375939478349284e-05,4.642574044024653,1.0702370730395623,3.5632709576764814,0.0067734694205267825,3849,49,-1547.9999999999975,-262.80000000000035,4000,80,291.9999999999992,308000,0.06972968100046273,80.0,80,4,0,0,23.933333333333334,70.61666666666667,0.0,0.0,308000,308000,80.0,80.0,4000,4000,-131.40000000000018,-131.40000000000018,4000,4000,-131.40000000000018,-131.40000000000018,308000,308000,0.2,4053,77.0,0.0005,0.19509683549404144,312100,9496.72265625,0.0012982856715098023,0.40732309222221375,4052.1852228747866,-0.005888223648071289,0.7684053182601929,0.0,8.925715446472168,0.0,145926.0,1.323488999806367e-24,1.5963151454925537,0.2,145926.0,0.0,4053,308000,312100,0.3285281144688906,4000
1,312000,False,78,468d4_00000,2025-06-02_01-17-05,1748816225,4.785236835479736,360.3160388469696,47404,Cerebro,127.0.0.1,360.3160388469696,78,4.64415143003466,1.633318042284288e-05,4.643902039584566,1.0703778333094591,3.5644547860998466,0.006769487726316419,3900,51,-988.0000000000011,-235.40000000000038,4000,80,371.99999999999943,312000,0.07536504400079139,80.0,80,4,0,0,28.18,70.62,0.0,0.0,312000,312000,80.0,80.0,4000,4000,-117.70000000000019,-117.70000000000019,4000,4000,-117.70000000000019,-117.70000000000019,312000,312000,0.2,4055,78.0,0.0005,-0.2063416689634323,316155,3698.85009765625,0.0006990849506109953,0.3919930160045624,4052.191026499166,0.01318734884262085,0.4040760397911072,0.0,9.294708251953125,0.0,145926.0,6.617444999031835e-25,1.595265507698059,0.2,145926.0,0.0,4055,312000,316155,0.3280126125795962,4000
1,316000,False,79,468d4_00000,2025-06-02_01-17-09,1748816229,4.6685566902160645,364.98459553718567,47404,Cerebro,127.0.0.1,364.98459553718567,79,4.6442962587348395,1.6295848995964005e-05,4.644046578188421,1.0688842839766741,3.566089045238523,0.00676650984940361,3949,49,-988.0000000000011,-232.80000000000032,4000,80,371.99999999999943,316000,0.0722004869999364,80.0,80,4,0,0,24.349999999999998,70.60000000000001,0.0,0.0,316000,316000,80.0,80.0,4000,4000,-116.40000000000016,-116.40000000000016,4000,4000,-116.40000000000016,-116.40000000000016,316000,316000,0.2,4053,79.0,0.0005,-0.06616639345884323,320208,4438.6201171875,0.0007120772497728467,0.3815644383430481,4052.19679552877,-0.011056900024414062,0.40376368165016174,0.0,7.894964218139648,0.0,145926.0,3.3087224995159173e-25,1.5978318452835083,0.2,145926.0,0.0,4053,316000,320208,0.3275090214066447,4000
1,320000,False,80,468d4_00000,2025-06-02_01-17-14,1748816234,4.395382881164551,369.3799784183502,47404,Cerebro,127.0.0.1,369.3799784183502,80,4.641715555147216,1.6261890906197403e-05,4.641465557406371,1.067021021136737,3.5653681137858864,0.00676233575065571,4000,51,-1487.9999999999975,-233.4000000000002,4000,80,431.99999999999943,320000,0.0663212360010948,80.0,80,4,0,0,22.44,70.52000000000001,0.0,0.0,320000,320000,80.0,80.0,4000,4000,-116.7000000000001,-116.7000000000001,4000,4000,-116.7000000000001,-116.7000000000001,320000,320000,0.2,4055,80.0,0.0005,-0.13341756165027618,324263,4630.98095703125,0.0009005445754155517,0.2724463641643524,4052.202730075132,0.007444977760314941,0.44257763028144836,0.0,8.949712753295898,0.0,145926.0,1.6543612497579586e-25,1.5948805809020996,0.2,145926.0,0.0,4055,320000,324263,0.32700000700589593,4000
1,324000,False,81,468d4_00000,2025-06-02_01-17-19,1748816239,4.668079614639282,374.0480580329895,47404,Cerebro,127.0.0.1,374.0480580329895,81,4.6418872055958165,1.6328271994624584e-05,4.641635513832458,1.065899298925661,3.566654731648153,0.00676108439329581,4049,49,-1487.9999999999975,-201.40000000000018,4000,80,431.99999999999943,324000,0.06766426799935289,80.0,80,4,0,0,25.857142857142858,70.60000000000001,0.0,0.0,324000,324000,80.0,80.0,4000,4000,-100.70000000000009,-100.70000000000009,4000,4000,-100.70000000000009,-100.70000000000009,324000,324000,0.2,4053,81.0,0.0005,-0.11098749935626984,328316,4208.25830078125,0.0010655197547748685,0.4058478772640228,4052.2086262510143,-0.001543283462524414,0.512608528137207,0.0,9.424965858459473,0.0,145926.0,8.271806248789793e-26,1.5945020914077759,0.2,145926.0,0.0,4053,324000,328316,0.3264880607410252,4000
1,328000,False,82,468d4_00000,2025-06-02_01-17-23,1748816243,4.405195474624634,378.45325350761414,47404,Cerebro,127.0.0.1,378.45325350761414,82,4.639257468539828,1.6390989249324015e-05,4.639004508694386,1.0637307509367566,3.5661913313313733,0.00675731154942291,4100,51,-1128.0000000000005,-183.14600000000036,4000,71,1757.3999999999996,328000,0.06686526699457318,79.91,80,4,0,0,18.833333333333332,70.56666666666666,0.0,0.0,328000,328000,79.91,79.91,4000,4000,-91.57300000000018,-91.57300000000018,4000,4000,-91.57300000000018,-91.57300000000018,328000,328000,0.2,4055,82.0,0.0005,0.007568366825580597,332371,4875.76123046875,0.0008051027543842793,0.3533010184764862,4052.214684230371,-0.015028595924377441,0.59356290102005,0.0,9.049202919006348,0.0,145926.0,4.1359031243948966e-26,1.5946285724639893,0.2,145926.0,0.0,4055,328000,332371,0.3259867519607525,4000
1,332000,False,83,468d4_00000,2025-06-02_01-17-28,1748816248,4.663660287857056,383.1169137954712,47404,Cerebro,127.0.0.1,383.1169137954712,83,4.639416025854598,1.6367079258706627e-05,4.639162512607418,1.0633255864272737,3.566758021018114,0.006751877433857401,4149,49,-1128.0000000000005,-217.34600000000034,4000,71,1757.3999999999996,332000,0.06907083399477415,79.91,80,4,0,0,29.2,70.52000000000001,0.0,0.0,332000,332000,79.91,79.91,4000,4000,-108.67300000000017,-108.67300000000017,4000,4000,-108.67300000000017,-108.67300000000017,332000,332000,0.2,4053,83.0,0.0005,0.026801276952028275,336424,5250.15966796875,0.0009924619225785136,0.4772440791130066,4052.2207001875154,-0.008492588996887207,0.5572847723960876,0.0,8.494511604309082,0.0,145926.0,2.0679515621974483e-26,1.5948386192321777,0.2,145926.0,0.0,4053,332000,336424,0.3254798355500073,4000
1,336000,False,84,468d4_00000,2025-06-02_01-17-32,1748816252,4.409701585769653,387.52661538124084,47404,Cerebro,127.0.0.1,387.52661538124084,84,4.637025473596401,1.6350408421296868e-05,4.636770353481002,1.061459522562942,3.5662326628076366,0.006747027659408693,4200,51,-1068.0000000000007,-227.00000000000037,4000,80,351.999999999999,336000,0.06940585900330916,80.0,80,4,0,0,17.483333333333334,70.41666666666667,0.0,0.0,336000,336000,80.0,80.0,4000,4000,-113.50000000000018,-113.50000000000018,4000,4000,-113.50000000000018,-113.50000000000018,336000,336000,0.2,4055,84.0,0.0005,-0.16521525382995605,340479,3857.552978515625,0.0007460401393473148,0.3999186158180237,4052.226874357094,0.008510053157806396,0.3847064971923828,0.0,8.688228607177734,0.0,145926.0,1.0339757810987241e-26,1.5945053100585938,0.2,145926.0,0.0,4055,336000,340479,0.324986031662281,4000
