num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/ai/entropy,learners/ai/policy_loss,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/total_loss,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/num_module_steps_trained,learners/ai/mean_kl_loss,learners/ai/module_train_batch_size_mean,learners/ai/num_non_trainable_parameters,learners/ai/vf_loss,learners/ai/vf_explained_var,learners/human/curr_entropy_coeff
1,240000,False,60,4766f_00000,2025-06-01_16-11-46,1748783506,4.935746669769287,283.67103004455566,50972,Cerebro,127.0.0.1,283.67103004455566,60,4.610920241790738,1.6704417756718834e-05,4.61066959837793,1.0432150529176523,3.5573373889754665,0.007250253319642062,0.06854533100267872,-120.0,4000,-161.2,52,80.0,80,240000,-260.0,80,3000,4,0,0,23.071428571428573,64.34285714285714,0.0,0.0,240000,240000,-80.6,-80.6,80.0,80.0,4000,4000,4000,4000,240000,240000,-80.6,-80.6,0.1958000075196478,4000,240000,152070.0,243120,4052,0.0,1.5681344270706177,0.18147140741348267,1.7347235018262012e-19,0.5230211615562439,152070.0,141.26235961914062,0.0,0.1,243120,0.8315123319625854,0.001,60.0,4052,0.0011065414873883128,4052.0,0.0,8.068543434143066,0.5305242538452148,0.1
1,244000,False,61,4766f_00000,2025-06-01_16-11-51,1748783511,4.830199480056763,288.5012295246124,50972,Cerebro,127.0.0.1,288.5012295246124,61,4.613022327373287,1.6665373389653578e-05,4.612771168394298,1.0436598933881531,3.559009562085332,0.007238022786710018,0.07461395399936009,-120.0,4000,-159.6,48,80.0,80,244000,-260.0,80,3048,4,0,0,28.73333333333333,64.73333333333333,0.0,0.0,244000,244000,-79.8,-79.8,80.0,80.0,4000,4000,4000,4000,244000,244000,-79.8,-79.8,0.1959076130876659,4000,244000,152070.0,247172,4052,0.0,1.5652326345443726,0.2835746109485626,8.673617509131006e-20,1.033368468284607,152070.0,144.90292358398438,0.0,0.1,247172,0.8799905180931091,0.001,61.0,4052,0.0010056127794086933,4052.0,0.0,7.529391765594482,0.5622372627258301,0.1
1,248000,False,62,4766f_00000,2025-06-01_16-11-56,1748783516,4.929345607757568,293.43057513237,50972,Cerebro,127.0.0.1,293.43057513237,62,4.61606529209954,1.662272001787761e-05,4.615813868710158,1.041813985454262,3.563905920464244,0.007230342559063827,0.0718307519989321,-120.0,4000,-161.0,52,80.0,80,248000,-260.0,80,3100,4,0,0,25.28333333333333,64.64999999999999,0.0,0.0,248000,248000,-80.5,-80.5,80.0,80.0,4000,4000,4000,4000,248000,248000,-80.5,-80.5,0.19602895561356712,4000,248000,152070.0,251224,4052,0.0,1.56464684009552,0.06034418195486069,4.336808754565503e-20,0.7943392395973206,152070.0,208.82713317871094,0.0,0.1,251224,0.6376231908798218,0.001,62.0,4052,0.0010241821873933077,4052.0,0.0,7.337436676025391,0.37895363569259644,0.1
1,252000,False,63,4766f_00000,2025-06-01_16-12-01,1748783521,4.6499104499816895,298.0804855823517,50972,Cerebro,127.0.0.1,298.0804855823517,63,4.616319173178177,1.6592492689116714e-05,4.616067576022593,1.0409567425996207,3.5650202942594325,0.00722923313308403,0.06644464200071525,-120.0,4000,-161.6,48,80.0,80,252000,-260.0,80,3148,4,0,0,21.95,64.65000000000002,0.0,0.0,252000,252000,-80.8,-80.8,80.0,80.0,4000,4000,4000,4000,252000,252000,-80.8,-80.8,0.1961462401676362,4000,252000,152070.0,255276,4052,0.0,1.5706183910369873,0.11433500051498413,2.1684043772827515e-20,0.5111730694770813,152070.0,179.30824279785156,0.0,0.1,255276,0.6941008567810059,0.001,63.0,4052,0.0012418560218065977,4052.0,0.0,7.368276596069336,0.5029464364051819,0.1
1,256000,False,64,4766f_00000,2025-06-01_16-12-05,1748783525,4.601576089859009,302.6820616722107,50972,Cerebro,127.0.0.1,302.6820616722107,64,4.616063900446415,1.6551567549884e-05,4.615812016261998,1.0390400581733323,3.566692207316834,0.007218465801663224,0.06679047000128775,-140.0,4000,-162.8,52,80.0,80,256000,-260.0,80,3200,4,0,0,21.619999999999997,64.66,0.0,0.0,256000,256000,-81.4,-81.4,80.0,80.0,4000,4000,4000,4000,256000,256000,-81.4,-81.4,0.19625976986505855,4000,256000,152070.0,259328,4052,0.0,1.574392557144165,0.042192935943603516,1.0842021886413758e-20,0.7574877738952637,152070.0,158.5370635986328,0.0,0.1,259328,0.6692260503768921,0.001,64.0,4052,0.0007377135334536433,4052.0,0.0,7.844723701477051,0.47741782665252686,0.1
1,260000,False,65,4766f_00000,2025-06-01_16-12-10,1748783530,4.583149194717407,307.2652108669281,50972,Cerebro,127.0.0.1,307.2652108669281,65,4.615648614441607,1.6506052206047757e-05,4.615396689099332,1.0382393855915908,3.5670879022435087,0.007211251143595108,0.06714564600144513,-140.0,4000,-162.6,48,80.0,80,260000,-260.0,80,3248,4,0,0,22.96666666666667,64.64999999999999,0.0,0.0,260000,260000,-81.3,-81.3,80.0,80.0,4000,4000,4000,4000,260000,260000,-81.3,-81.3,0.19636974872451743,4000,260000,152070.0,263380,4052,0.0,1.567590355873108,0.05955858156085014,5.421010943206879e-21,0.7070838809013367,152070.0,190.71075439453125,0.0,0.1,263380,0.6046813726425171,0.001,65.0,4052,0.0005929347244091332,4052.0,0.0,7.018817901611328,0.47853195667266846,0.1
1,264000,False,66,4766f_00000,2025-06-01_16-12-15,1748783535,4.842204332351685,312.1074151992798,50972,Cerebro,127.0.0.1,312.1074151992798,66,4.617818511297431,1.646199202326437e-05,4.617566307208228,1.0384729957358598,3.5690389432210208,0.007198055632001197,0.06878765200206544,-140.0,4000,-160.8,52,80.0,80,264000,-260.0,80,3300,4,0,0,22.483333333333334,64.58333333333333,0.0,0.0,264000,264000,-80.4,-80.4,80.0,80.0,4000,4000,4000,4000,264000,264000,-80.4,-80.4,0.19647577373980096,4000,264000,152070.0,267432,4052,0.0,1.5726275444030762,0.0698356181383133,2.7105054716034394e-21,0.6559922099113464,152070.0,111.08854675292969,0.0,0.1,267432,0.6213557124137878,0.001,66.0,4052,0.000836720340885222,4052.0,0.0,7.087828159332275,0.6689896583557129,0.1
1,268000,False,67,4766f_00000,2025-06-01_16-12-19,1748783539,4.659146308898926,316.7665615081787,50972,Cerebro,127.0.0.1,316.7665615081787,67,4.61814829218481,1.6427372510839256e-05,4.617895789135973,1.0379134007787842,3.56992433778868,0.007202765075813843,0.06885338200256229,-140.0,4000,-163.8,48,80.0,80,268000,-260.0,80,3348,4,0,0,23.799999999999997,64.28333333333333,0.0,0.0,268000,268000,-81.9,-81.9,80.0,80.0,4000,4000,4000,4000,268000,268000,-81.9,-81.9,0.19657815670990567,4000,268000,152070.0,271484,4052,0.0,1.5641486644744873,0.028682822361588478,1.3552527358017197e-21,0.6883009076118469,152070.0,149.09368896484375,0.0,0.1,271484,0.6749250292778015,0.001,67.0,4052,0.0006139640463516116,4052.0,0.0,8.026570320129395,0.5121138095855713,0.1
1,272000,False,68,4766f_00000,2025-06-01_16-12-24,1748783544,4.865497589111328,321.63205909729004,50972,Cerebro,127.0.0.1,321.63205909729004,68,4.620520855263316,1.6382098527702358e-05,4.620268077244602,1.0381913687709647,3.5720228024105003,0.00719531942496018,0.06919552100356668,-140.0,4000,-164.8,52,80.0,80,272000,-260.0,80,3400,4,0,0,21.1,64.2,0.0,0.0,272000,272000,-82.4,-82.4,80.0,80.0,4000,4000,4000,4000,272000,272000,-82.4,-82.4,0.19667971532323691,4000,272000,152070.0,275536,4052,0.0,1.5663594007492065,0.031940653920173645,6.776263679008599e-22,0.5700086951255798,152070.0,212.76220703125,0.0,0.1,275536,0.678772509098053,0.001,68.0,4052,0.0009121456532739103,4052.0,0.0,8.03467845916748,0.4532772898674011,0.1
1,276000,False,69,4766f_00000,2025-06-01_16-12-29,1748783549,4.566043853759766,326.1981029510498,50972,Cerebro,127.0.0.1,326.1981029510498,69,4.619878122710733,1.63412773148548e-05,4.619625169472578,1.0373990410833296,3.5721880313859264,0.007181888231037353,0.06918820600141772,-160.0,4000,-163.0,48,80.0,80,276000,-260.0,80,3448,4,0,0,23.72,64.2,0.0,0.0,276000,276000,-81.5,-81.5,80.0,80.0,4000,4000,4000,4000,276000,276000,-81.5,-81.5,0.19677734525863247,4000,276000,152070.0,279588,4052,0.0,1.5642099380493164,-0.12392964959144592,3.3881318395042993e-22,0.7390967011451721,152070.0,255.45718383789062,0.0,0.1,279588,0.49125513434410095,0.001,69.0,4052,0.0006041245069354773,4052.0,0.0,7.716057777404785,0.40593332052230835,0.1
1,280000,False,70,4766f_00000,2025-06-01_16-12-34,1748783554,4.762427091598511,330.9605300426483,50972,Cerebro,127.0.0.1,330.9605300426483,70,4.621183096483696,1.6290864237990785e-05,4.620928782777989,1.0363877986723358,3.5744671920723103,0.007209878348529897,0.06975424300006125,-160.0,4000,-163.0,52,80.0,80,280000,-260.0,80,3500,4,0,0,22.042857142857144,64.21428571428571,0.0,0.0,280000,280000,-81.5,-81.5,80.0,80.0,4000,4000,4000,4000,280000,280000,-81.5,-81.5,0.19688630582378452,4000,280000,152070.0,283640,4052,0.0,1.5653328895568848,0.1513749659061432,1.6940659197521496e-22,0.4671154022216797,152070.0,59.744110107421875,0.0,0.1,283640,0.6696099638938904,0.001,70.0,4052,0.0006715852650813758,4052.0,0.0,6.747683048248291,0.7970158457756042,0.1
1,284000,False,71,4766f_00000,2025-06-01_16-12-38,1748783558,4.716496706008911,335.6770267486572,50972,Cerebro,127.0.0.1,335.6770267486572,71,4.622048581519218,1.6380955193771263e-05,4.621792537950046,1.0360048926856609,3.5757038061512327,0.007199756565486001,0.0709270449995529,-160.0,4000,-162.0,48,80.0,80,284000,-260.0,80,3548,4,0,0,27.839999999999996,64.26,0.0,0.0,284000,284000,-81.0,-81.0,80.0,80.0,4000,4000,4000,4000,284000,284000,-81.0,-81.0,0.1969918648731057,4000,284000,152070.0,287692,4052,0.0,1.5648499727249146,0.041827816516160965,8.470329598760748e-23,1.0746455192565918,152070.0,92.07781219482422,0.0,0.1,287692,0.6519067883491516,0.001,71.0,4052,0.0004931514849886298,4052.0,0.0,7.665639400482178,0.7422457933425903,0.1
1,288000,False,72,4766f_00000,2025-06-01_16-12-43,1748783563,4.877742767333984,340.5547695159912,50972,Cerebro,127.0.0.1,340.5547695159912,72,4.624502409703971,1.6333145360961563e-05,4.624246195570651,1.0356660067587145,3.5784993800896325,0.007197539999742158,0.07407431399798953,-100.0,4000,-162.4,52,80.0,80,288000,-260.0,80,3600,4,0,0,20.685714285714287,64.28571428571429,0.0,0.0,288000,288000,-81.2,-81.2,80.0,80.0,4000,4000,4000,4000,288000,288000,-81.2,-81.2,0.19711030848085634,4000,288000,152070.0,291744,4052,0.0,1.5565483570098877,0.0010882104979828,4.235164799380374e-23,0.5550193786621094,152070.0,167.26463317871094,0.0,0.1,291744,0.6444875597953796,0.001,72.0,4052,0.0009169040713459253,4052.0,0.0,7.990541458129883,0.4828363060951233,0.1
1,292000,False,73,4766f_00000,2025-06-01_16-12-48,1748783568,4.863619565963745,345.41838908195496,50972,Cerebro,127.0.0.1,345.41838908195496,73,4.626804648606859,1.6298813725468374e-05,4.626548295614677,1.035010880690887,3.5814618622887258,0.007194041599621758,0.07229547099792398,-100.0,4000,-161.2,48,80.0,80,292000,-260.0,80,3648,4,0,0,31.939999999999998,64.64,0.0,0.0,292000,292000,-80.6,-80.6,80.0,80.0,4000,4000,4000,4000,292000,292000,-80.6,-80.6,0.1972263816299682,4000,292000,152070.0,295796,4052,0.0,1.560727596282959,-0.04979218542575836,2.117582399690187e-23,0.5413650274276733,152070.0,159.994384765625,0.0,0.1,295796,0.5731477737426758,0.001,73.0,4052,0.0009627079707570374,4052.0,0.0,7.790126323699951,0.540158748626709,0.1
1,296000,False,74,4766f_00000,2025-06-01_16-12-53,1748783573,4.568288326263428,349.9866774082184,50972,Cerebro,127.0.0.1,349.9866774082184,74,4.626111265120506,1.6258825942719765e-05,4.6258544776587005,1.0332643918840454,3.5825140056659746,0.007191511183621963,0.06721020299824886,-140.0,4000,-161.8,52,80.0,80,296000,-260.0,80,3700,4,0,0,20.6,64.7,0.0,0.0,296000,296000,-80.9,-80.9,80.0,80.0,4000,4000,4000,4000,296000,296000,-80.9,-80.9,0.1973399881252512,4000,296000,152070.0,299848,4052,0.0,1.5606324672698975,-0.2206876575946808,1.0587911998450935e-23,0.4407341778278351,152070.0,177.0305633544922,0.0,0.1,299848,0.41014865040779114,0.001,74.0,4052,0.0011512888595461845,4052.0,0.0,7.868995189666748,0.5251550674438477,0.1
1,300000,False,75,4766f_00000,2025-06-01_16-12-58,1748783578,4.901930570602417,354.8886079788208,50972,Cerebro,127.0.0.1,354.8886079788208,75,4.628778689469039,1.6238237600397405e-05,4.628521556881789,1.03309335096522,3.58536276060898,0.007184071072039622,0.0692367349989945,-160.0,4000,-162.0,48,80.0,80,300000,-260.0,80,3748,4,0,0,27.41428571428571,64.78571428571429,0.0,0.0,300000,300000,-81.0,-81.0,80.0,80.0,4000,4000,4000,4000,300000,300000,-81.0,-81.0,0.19745003347246629,4000,300000,152070.0,303900,4052,0.0,1.5523970127105713,0.29176586866378784,5.293955999225468e-24,0.5624670386314392,152070.0,70.54432678222656,0.0,0.1,303900,0.8113285303115845,0.001,75.0,4052,0.0007535424083471298,4052.0,0.0,6.748023509979248,0.6773579120635986,0.1
1,304000,False,76,4766f_00000,2025-06-01_16-13-02,1748783582,4.707716703414917,359.5963246822357,50972,Cerebro,127.0.0.1,359.5963246822357,76,4.629410722573951,1.619485554844153e-05,4.629152854313004,1.0330782514559254,3.5859997100029672,0.007189025361087251,0.06978511899942533,-160.0,4000,-160.0,52,80.0,80,304000,-160.0,80,3800,4,0,0,19.54,64.7,0.0,0.0,304000,304000,-80.0,-80.0,80.0,80.0,4000,4000,4000,4000,304000,304000,-80.0,-80.0,0.19755629747392314,4000,304000,152070.0,307952,4052,0.0,1.551059603691101,0.07787996530532837,2.646977999612734e-24,0.5086295008659363,152070.0,110.2433090209961,0.0,0.1,307952,0.6318433284759521,0.001,76.0,4052,0.001150855328887701,4052.0,0.0,7.090693473815918,0.6502335071563721,0.1
1,308000,False,77,4766f_00000,2025-06-01_16-13-07,1748783587,4.848126649856567,364.4444513320923,50972,Cerebro,127.0.0.1,364.4444513320923,77,4.631502450348292,1.6152907324619714e-05,4.631244413769992,1.0333882259414398,3.58778144190238,0.007184868107508982,0.07216946299944539,-100.0,4000,-158.8,48,80.0,80,308000,-160.0,80,3848,4,0,0,28.0,64.8,0.0,0.0,308000,308000,-79.4,-79.4,80.0,80.0,4000,4000,4000,4000,308000,308000,-79.4,-79.4,0.19766113482200096,4000,308000,152070.0,312004,4052,0.0,1.556949496269226,-0.08955465257167816,1.323488999806367e-24,0.6016933917999268,152070.0,138.93365478515625,0.0,0.1,312004,0.479421466588974,0.001,77.0,4052,0.0007523968815803528,4052.0,0.0,7.246710300445557,0.5718168020248413,0.1
1,312000,False,78,4766f_00000,2025-06-01_16-13-12,1748783592,4.581379652023315,369.0258309841156,50972,Cerebro,127.0.0.1,369.0258309841156,78,4.630898716844707,1.61133785982651e-05,4.630640553632532,1.0333470126823623,3.5872355934831504,0.007170911426620149,0.0715666099981172,-100.0,4000,-158.4,52,80.0,80,312000,-180.0,80,3900,4,0,0,20.32,64.74,0.0,0.0,312000,312000,-79.2,-79.2,80.0,80.0,4000,4000,4000,4000,312000,312000,-79.2,-79.2,0.1977614406933728,4000,312000,152070.0,316056,4052,0.0,1.5474051237106323,-0.11586904525756836,6.617444999031835e-25,0.7508834004402161,152070.0,296.53936767578125,0.0,0.1,316056,0.5224605798721313,0.001,78.0,4052,0.0009580131154507399,4052.0,0.0,7.93070125579834,0.12764716148376465,0.1
1,316000,False,79,4766f_00000,2025-06-01_16-13-17,1748783597,4.743140459060669,373.76897144317627,50972,Cerebro,127.0.0.1,373.76897144317627,79,4.63173695067631,1.607724518201751e-05,4.631478649095919,1.0332440135554977,3.588184658548377,0.007164184312393839,0.06996826000104192,-100.0,4000,-161.4,48,80.0,80,316000,-260.0,80,3948,4,0,0,25.614285714285717,64.65714285714286,0.0,0.0,316000,316000,-80.7,-80.7,80.0,80.0,4000,4000,4000,4000,316000,316000,-80.7,-80.7,0.19785736542383686,4000,316000,152070.0,320108,4052,0.0,1.5491236448287964,0.02521071955561638,3.3087224995159173e-25,0.4182601273059845,152070.0,137.85202026367188,0.0,0.1,320108,0.5313398241996765,0.001,79.0,4052,0.0008414334151893854,4052.0,0.0,6.610414981842041,0.5764220952987671,0.1
1,320000,False,80,4766f_00000,2025-06-01_16-13-21,1748783601,4.623405456542969,378.39237689971924,50972,Cerebro,127.0.0.1,378.39237689971924,80,4.6315519921694,1.6034473046630942e-05,4.631293122604685,1.0318930454199569,3.5893507729626646,0.007162501469372144,0.07090758200152777,-140.0,4000,-165.8,52,80.0,80,320000,-260.0,80,4000,4,0,0,20.150000000000002,64.35000000000001,0.0,0.0,320000,320000,-82.9,-82.9,80.0,80.0,4000,4000,4000,4000,320000,320000,-82.9,-82.9,0.19796493004562174,4000,320000,152070.0,324160,4052,0.0,1.5453715324401855,0.06912966072559357,1.6543612497579586e-25,0.6870666742324829,152070.0,150.2982940673828,0.0,0.1,324160,0.6894815564155579,0.001,80.0,4052,0.0008870665915310383,4052.0,0.0,7.748890399932861,0.554611086845398,0.1
1,324000,False,81,4766f_00000,2025-06-01_16-13-27,1748783607,4.890062570571899,383.28243947029114,50972,Cerebro,127.0.0.1,383.28243947029114,81,4.634050140248218,1.601212878488811e-05,4.633790997378894,1.0324368199660843,3.5913177082331376,0.007153127454295813,0.07335418599715922,-160.0,4000,-166.0,48,80.0,80,324000,-260.0,80,4048,4,0,0,24.133333333333336,64.33333333333333,0.0,0.0,324000,324000,-83.0,-83.0,80.0,80.0,4000,4000,4000,4000,324000,324000,-83.0,-83.0,0.19806858777843034,4000,324000,152070.0,328212,4052,0.0,1.5485682487487793,-0.04781460389494896,8.271806248789793e-26,0.37265220284461975,152070.0,197.4265899658203,0.0,0.1,328212,0.4486352205276489,0.001,81.0,4052,0.000711985572706908,4052.0,0.0,6.51306676864624,0.5285892486572266,0.1
1,328000,False,82,4766f_00000,2025-06-01_16-13-31,1748783611,4.6307854652404785,387.9132249355316,50972,Cerebro,127.0.0.1,387.9132249355316,82,4.633925192845964,1.5972007828701828e-05,4.633666081405049,1.0313611147660218,3.592278100150969,0.0071461431799729,0.07387868500198237,-140.0,4000,-161.6,52,80.0,80,328000,-260.0,80,4100,4,0,0,18.3,64.3,0.0,0.0,328000,328000,-80.8,-80.8,80.0,80.0,4000,4000,4000,4000,328000,328000,-80.8,-80.8,0.19818537569358038,4000,328000,152070.0,332264,4052,0.0,1.5479793548583984,-0.08279936760663986,4.1359031243948966e-26,0.8384928703308105,152070.0,132.3624267578125,0.0,0.1,332264,0.558670163154602,0.001,82.0,4052,0.0006078464211896062,4052.0,0.0,7.96267557144165,0.5314797163009644,0.1
1,332000,False,83,4766f_00000,2025-06-01_16-13-36,1748783616,4.704510450363159,392.6177353858948,50972,Cerebro,127.0.0.1,392.6177353858948,83,4.634536484917641,1.607328740949114e-05,4.6342762835910465,1.030475075618202,3.5937707121495786,0.007148438748091431,0.06857165600114967,-120.0,4000,-160.2,48,80.0,80,332000,-260.0,80,4148,4,0,0,24.733333333333334,64.35000000000001,0.0,0.0,332000,332000,-80.1,-80.1,80.0,80.0,4000,4000,4000,4000,332000,332000,-80.1,-80.1,0.1982992870416442,4000,332000,152070.0,336316,4052,0.0,1.5393670797348022,0.06948185712099075,2.0679515621974483e-26,0.4612588882446289,152070.0,108.96875,0.0,0.1,336316,0.7004196643829346,0.001,83.0,4052,0.0006640164647251368,4052.0,0.0,7.848745346069336,0.6027607917785645,0.1
1,336000,False,84,4766f_00000,2025-06-01_16-13-41,1748783621,4.458909034729004,397.0766444206238,50972,Cerebro,127.0.0.1,397.0766444206238,84,4.632660162068593,1.6041554353512656e-05,4.632396445755252,1.0290597338618412,3.5933146530279236,0.007139187360672922,0.06759879299963359,-120.0,4000,-162.6,52,80.0,80,336000,-260.0,80,4200,4,0,0,21.683333333333334,64.5,0.0,0.0,336000,336000,-81.3,-81.3,80.0,80.0,4000,4000,4000,4000,336000,336000,-81.3,-81.3,0.19840848482517742,4000,336000,152070.0,340368,4052,0.0,1.5549849271774292,0.3631117641925812,1.0339757810987241e-26,0.795820415019989,152070.0,190.81060791015625,0.0,0.1,340368,0.8946410417556763,0.001,84.0,4052,0.0005326532409526408,4052.0,0.0,6.87027645111084,0.35424935817718506,0.1
1,340000,False,85,4766f_00000,2025-06-01_16-13-45,1748783625,4.864209175109863,401.94085359573364,50972,Cerebro,127.0.0.1,401.94085359573364,85,4.634875924447783,1.5996138521491048e-05,4.634612037297733,1.0281629305231388,3.59643037249802,0.007136594487066774,0.06694589100196026,-120.0,4000,-162.6,48,80.0,80,340000,-260.0,80,4248,4,0,0,32.96,64.64,0.0,0.0,340000,340000,-81.3,-81.3,80.0,80.0,4000,4000,4000,4000,340000,340000,-81.3,-81.3,0.1985133061143389,4000,340000,152070.0,344420,4052,0.0,1.5488852262496948,0.06260261684656143,5.169878905493621e-27,1.047338604927063,152070.0,108.5715560913086,0.0,0.1,344420,0.6611417531967163,0.001,85.0,4052,0.0006661130464635789,4052.0,0.0,7.534276962280273,0.5839372873306274,0.1
1,344000,False,86,4766f_00000,2025-06-01_16-13-50,1748783630,4.807666540145874,406.7485201358795,50972,Cerebro,127.0.0.1,406.7485201358795,86,4.636497038203707,1.5967176969621552e-05,4.636232804925129,1.0295504312178438,3.5966700577730992,0.007131206542253035,0.07164850199944339,-120.0,4000,-162.2,52,80.0,80,344000,-260.0,80,4300,4,0,0,21.842857142857145,65.01428571428572,0.0,0.0,344000,344000,-81.1,-81.1,80.0,80.0,4000,4000,4000,4000,344000,344000,-81.1,-81.1,0.1986147711592344,4000,344000,152070.0,348472,4052,0.0,1.5373046398162842,-0.19781449437141418,2.5849394527468104e-27,1.0325264930725098,152070.0,144.0001220703125,0.0,0.1,348472,0.34253162145614624,0.001,86.0,4052,0.0007135852938517928,4052.0,0.0,6.940766334533691,0.61033034324646,0.1
1,348000,False,87,4766f_00000,2025-06-01_16-13-55,1748783635,4.858805418014526,411.60732555389404,50972,Cerebro,127.0.0.1,411.60732555389404,87,4.638632335821732,1.595350514748815e-05,4.63836774787582,1.029067040905753,3.5993041951952067,0.007119051476753793,0.07392250899632927,-120.0,4000,-161.6,48,80.0,80,348000,-260.0,80,4348,4,0,0,27.860000000000003,65.02000000000001,0.0,0.0,348000,348000,-80.8,-80.8,80.0,80.0,4000,4000,4000,4000,348000,348000,-80.8,-80.8,0.19871280649261913,4000,348000,152070.0,352524,4052,0.0,1.5294735431671143,-0.202078714966774,1.2924697263734052e-27,0.6427269577980042,152070.0,128.12326049804688,0.0,0.1,352524,0.3412427008152008,0.001,87.0,4052,0.0008373250020667911,4052.0,0.0,6.962687969207764,0.5798460245132446,0.1
1,352000,False,88,4766f_00000,2025-06-01_16-14-00,1748783640,4.476454257965088,416.08377981185913,50972,Cerebro,127.0.0.1,416.08377981185913,88,4.636896296463604,1.5931969982660135e-05,4.63663089839703,1.0291994904967459,3.5974522162430973,0.007105267961971942,0.06933131699624936,-140.0,4000,-161.8,52,80.0,80,352000,-260.0,80,4400,4,0,0,19.966666666666665,64.89999999999999,0.0,0.0,352000,352000,-80.9,-80.9,80.0,80.0,4000,4000,4000,4000,352000,352000,-80.9,-80.9,0.19880595449222313,4000,352000,152070.0,356576,4052,0.0,1.5397052764892578,0.029523417353630066,6.462348631867026e-28,0.43159183859825134,152070.0,158.7636260986328,0.0,0.1,356576,0.593230128288269,0.001,88.0,4052,0.0007373997941613197,4052.0,0.0,7.1767730712890625,0.5357328653335571,0.1
1,356000,False,89,4766f_00000,2025-06-01_16-14-05,1748783645,4.872819900512695,420.9565997123718,50972,Cerebro,127.0.0.1,420.9565997123718,89,4.639146999498981,1.5907650728713527e-05,4.6388813124127815,1.028252318591916,3.6006509250809797,0.007106611282384536,0.06688054700091016,-140.0,4000,-161.8,48,80.0,80,356000,-260.0,80,4448,4,0,0,27.78333333333333,64.89999999999999,0.0,0.0,356000,356000,-80.9,-80.9,80.0,80.0,4000,4000,4000,4000,356000,356000,-80.9,-80.9,0.19889680778118585,4000,356000,152070.0,360628,4052,0.0,1.5364055633544922,0.25174710154533386,3.231174315933513e-28,0.7976846694946289,152070.0,83.71529388427734,0.0,0.1,360628,0.6750448346138,0.001,89.0,4052,0.0010355043923482299,4052.0,0.0,5.769382476806641,0.6468087434768677,0.1
1,360000,False,90,4766f_00000,2025-06-01_16-14-09,1748783649,4.738465070724487,425.6950647830963,50972,Cerebro,127.0.0.1,425.6950647830963,90,4.640014911504184,1.5880574644462908e-05,4.6397490072885,1.028446609406282,3.6013220288300896,0.007109576169237015,0.07357997799874283,-160.0,4000,-161.0,52,80.0,80,360000,-260.0,80,4500,4,0,0,23.583333333333332,64.85000000000001,0.0,0.0,360000,360000,-80.5,-80.5,80.0,80.0,4000,4000,4000,4000,360000,360000,-80.5,-80.5,0.1990013337789207,4000,360000,152070.0,364680,4052,0.0,1.5360499620437622,0.0709964707493782,1.6155871579667565e-28,0.38603779673576355,152070.0,119.35518646240234,0.0,0.1,364680,0.47504809498786926,0.001,90.0,4052,0.0006110830581746995,4052.0,0.0,5.576566219329834,0.6437066793441772,0.1
