num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/default_optimizer_learning_rate,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/mean_kl_loss,learners/human/curr_entropy_coeff
1,240000,False,60,0f52f_00000,2025-06-01_17-57-40,1748789860,4.875328063964844,288.7314064502716,20204,Cerebro,127.0.0.1,288.7314064502716,60,4.720742070013968,1.5582863107824382e-05,4.720502310990689,1.0543413034307099,3.657647532216597,0.006250344415270887,0.05017941299884114,240000,73,54.25,23,1148.45,80,3256,1457.0,-120.0,4000,4,0,0,26.51666666666667,67.5,0.0,0.0,574.225,574.225,4000,4000,574.225,574.225,240000,240000,240000,240000,4000,4000,54.25,54.25,0.0,4077,240000,145926.0,0.1895622103908674,4000,243440,0.0,4077,0.0,0.5522937178611755,0.5079991221427917,-0.0033113956451416016,1.4177069664001465,145926.0,1.7347235018262012e-19,60.0,4052.265927918603,9.243768692016602,104991.015625,-0.08854178339242935,0.001,0.2,243440,0.0011347231920808554,0.2
1,244000,False,61,0f52f_00000,2025-06-01_17-57-45,1748789865,4.882833003997803,293.6142394542694,20204,Cerebro,127.0.0.1,293.6142394542694,61,4.72226520931365,1.5547034808408735e-05,4.722025018881181,1.0540040873966279,3.659497294894242,0.006253417971614156,0.05055881399835926,244000,72,54.13,22,1149.27,80,3328,1458.0,-160.0,4000,4,0,0,28.950000000000003,67.56666666666666,0.0,0.0,574.635,574.635,4000,4000,574.635,574.635,244000,244000,244000,244000,4000,4000,54.13,54.13,0.0,4076,244000,145926.0,0.18975002761635568,4000,247516,0.0,4076,0.0,0.5809874534606934,0.48097988963127136,0.002832770347595215,1.399203896522522,145926.0,8.673617509131006e-20,61.0,4052.294811227915,9.27366828918457,97358.5,-0.06653867661952972,0.001,0.2,247516,0.0012302212417125702,0.2
1,248000,False,62,0f52f_00000,2025-06-01_17-57-50,1748789870,4.988631963729858,298.60287141799927,20204,Cerebro,127.0.0.1,298.60287141799927,62,4.724821057220761,1.5505564164223674e-05,4.724580360692011,1.0546947955227584,3.6613507399451977,0.006253256791862297,0.045808816000353546,248000,79,50.59,22,1269.81,80,3407,1602.0,-220.0,4000,4,0,0,27.816666666666666,67.60000000000001,0.0,0.0,634.905,634.905,4000,4000,634.905,634.905,248000,248000,248000,248000,4000,4000,50.59,50.59,0.0,4083,248000,145926.0,0.1899358726062932,4000,251599,0.0,4083,0.0,0.6936159133911133,0.3690791726112366,-0.025377869606018066,1.4336745738983154,145926.0,4.336808754565503e-20,62.0,4052.3261902782488,9.7341947555542,108951.7578125,0.006931360810995102,0.001,0.2,251599,0.0009069256484508514,0.2
1,252000,False,63,0f52f_00000,2025-06-01_17-57-55,1748789875,4.912494897842407,303.5153663158417,20204,Cerebro,127.0.0.1,303.5153663158417,63,4.726552466648435,1.5483508371155835e-05,4.726310359085004,1.0540242985674035,3.6637143485457697,0.006272714223687783,0.045453905999893324,252000,78,51.21,25,1329.09,80,3485,1455.0,-120.0,4000,4,0,0,31.63333333333333,67.5,0.0,0.0,664.545,664.545,4000,4000,664.545,664.545,252000,252000,252000,252000,4000,4000,51.21,51.21,0.0,4082,252000,145926.0,0.1901161234236678,4000,255681,0.0,4082,0.0,0.49517136812210083,0.42573675513267517,-0.019159436225891113,1.3998297452926636,145926.0,2.1684043772827515e-20,63.0,4052.3599122664527,9.864547729492188,134419.140625,-0.2113175392150879,0.001,0.2,255681,0.0013594366610050201,0.2
1,256000,False,64,0f52f_00000,2025-06-01_17-58-00,1748789880,5.0605058670043945,308.57587218284607,20204,Cerebro,127.0.0.1,308.57587218284607,64,4.729773528981564,1.5508673493899866e-05,4.729530345494498,1.054665158582147,3.6662863780601476,0.006272542081636872,0.05384649900079239,256000,76,52.28,21,1161.42,80,3561,1459.0,-330.0,4000,4,0,0,28.571428571428573,67.5,0.0,0.0,580.71,580.71,4000,4000,580.71,580.71,256000,256000,256000,256000,4000,4000,52.28,52.28,0.0,4080,256000,145926.0,0.19029282185743138,4000,259761,0.0,4080,0.0,0.4654231369495392,0.3953525424003601,-0.00084686279296875,1.4014796018600464,145926.0,1.0842021886413758e-20,64.0,4052.3957271958648,9.696046829223633,116887.46875,-0.2238856852054596,0.001,0.2,259761,0.0014721753541380167,0.2
1,260000,False,65,0f52f_00000,2025-06-01_17-58-05,1748789885,5.459650278091431,314.0355224609375,20204,Cerebro,127.0.0.1,314.0355224609375,65,4.736959320691577,1.5485586599920773e-05,4.736715327039726,1.0559122119960527,3.672210601279684,0.006270754660917442,0.04574523399642203,260000,87,48.72,22,1287.88,80,3648,1575.0,-230.0,4000,4,0,0,30.583333333333332,67.51666666666667,0.0,0.0,643.94,643.94,4000,4000,643.94,643.94,260000,260000,260000,260000,4000,4000,48.72,48.72,0.0,4091,260000,145926.0,0.19046514142018292,4000,263852,0.0,4091,0.0,0.5364362597465515,0.5109200477600098,6.687641143798828e-05,1.3615646362304688,145926.0,5.421010943206879e-21,65.0,4052.434689835462,9.889080047607422,146591.0,-0.1801588237285614,0.001,0.2,263852,0.0012838650727644563,0.2
1,264000,False,66,0f52f_00000,2025-06-01_17-58-10,1748789890,4.811613082885742,318.84713554382324,20204,Cerebro,127.0.0.1,318.84713554382324,66,4.737614223484805,1.5454730513965523e-05,4.737369830769391,1.0553441828763728,3.673421849266866,0.0062714781141796115,0.045873567995731716,264000,84,47.89,20,1260.71,80,3732,1460.0,-170.0,4000,4,0,0,25.46666666666667,67.55,0.0,0.0,630.355,630.355,4000,4000,630.355,630.355,264000,264000,264000,264000,4000,4000,47.89,47.89,0.0,4088,264000,145926.0,0.19063527906949654,4000,267940,0.0,4088,0.0,0.7717125415802002,0.5128558874130249,0.012816786766052246,1.398503065109253,145926.0,2.7105054716034394e-21,66.0,4052.476433649548,9.667993545532227,109018.1015625,0.08461365103721619,0.001,0.2,267940,0.0016799820587038994,0.2
1,268000,False,67,0f52f_00000,2025-06-01_17-58-15,1748789895,5.26171350479126,324.1088490486145,20204,Cerebro,127.0.0.1,324.1088490486145,67,4.742735828249682,1.5443183133545198e-05,4.742490409461776,1.0559395790473989,3.6779261167738353,0.006277934332960605,0.04481263799767476,268000,91,44.65,18,1311.65,80,3823,1608.0,-230.0,4000,4,0,0,30.5,67.52857142857142,0.0,0.0,655.825,655.825,4000,4000,655.825,655.825,268000,268000,268000,268000,4000,4000,44.65,44.65,0.0,4095,268000,145926.0,0.1908176501416848,4000,272035,0.0,4095,0.0,0.6930895447731018,0.5346139669418335,-0.016565442085266113,1.3945083618164062,145926.0,1.3552527358017197e-21,67.0,4052.5215991183686,10.0,137257.71875,-0.028008854016661644,0.001,0.2,272035,0.0013305364409461617,0.2
1,272000,False,68,0f52f_00000,2025-06-01_17-58-20,1748789900,4.517327308654785,328.6261763572693,20204,Cerebro,127.0.0.1,328.6261763572693,68,4.740378443967401,1.542075114316965e-05,4.740132592366928,1.0546940122568,3.676801229606248,0.006280529989753003,0.037622986002243126,272000,90,44.52,21,1333.18,80,3913,1459.0,-150.0,4000,4,0,0,19.6,67.3,0.0,0.0,666.59,666.59,4000,4000,666.59,666.59,272000,272000,272000,272000,4000,4000,44.52,44.52,0.0,4093,272000,145926.0,0.1909959038845249,4000,276128,0.0,4093,0.0,0.6613494753837585,0.5534078478813171,-0.017087936401367188,1.3231234550476074,145926.0,6.776263679008599e-22,68.0,4052.569913634448,9.542134284973145,143025.453125,-0.028239302337169647,0.001,0.2,276128,0.0022123984526842833,0.2
1,276000,False,69,0f52f_00000,2025-06-01_17-58-25,1748789905,4.803799152374268,333.42997550964355,20204,Cerebro,127.0.0.1,333.42997550964355,69,4.740916103528189,1.5389543986244032e-05,4.740669935443545,1.0531644621341676,3.678853871309759,0.006281138690179446,0.03515755899366923,276000,93,42.87,18,1368.43,80,4006,1462.0,-210.0,4000,4,0,0,22.5,67.24285714285715,0.0,0.0,684.215,684.215,4000,4000,684.215,684.215,276000,276000,276000,276000,4000,4000,42.87,42.87,0.0,4097,276000,145926.0,0.19117015008749508,4000,280225,0.0,4097,0.0,0.5343897938728333,0.2745395600795746,-0.0636054277420044,1.344385027885437,145926.0,3.3881318395042993e-22,69.0,4052.6217097002936,10.0,154629.203125,-0.19673320651054382,0.001,0.2,280225,0.0019824113696813583,0.2
1,280000,False,70,0f52f_00000,2025-06-01_17-58-29,1748789909,4.780383348464966,338.2103588581085,20204,Cerebro,127.0.0.1,338.2103588581085,70,4.741218073492867,1.547264860478669e-05,4.740970608088969,1.0546108065123956,3.677705187596852,0.006275624303589898,0.03578473500092514,280000,93,42.91,20,1341.29,80,4099,1617.0,-240.0,4000,4,0,0,23.42,67.2,0.0,0.0,670.645,670.645,4000,4000,670.645,670.645,280000,280000,280000,280000,4000,4000,42.91,42.91,0.0,4097,280000,145926.0,0.19134093992601556,4000,284322,0.0,4097,0.0,0.6255255341529846,0.4511212706565857,-0.022685766220092773,1.3090393543243408,145926.0,1.6940659197521496e-22,70.0,4052.676912853459,9.841626167297363,147217.03125,-0.09682922065258026,0.001,0.2,284322,0.0011481717228889465,0.2
1,284000,False,71,0f52f_00000,2025-06-01_17-58-34,1748789914,4.872578144073486,343.082937002182,20204,Cerebro,127.0.0.1,343.082937002182,71,4.74240863675832,1.5562922238059873e-05,4.742160147008011,1.0536170274477066,3.6797172567207466,0.006428803060423203,0.03476767200161703,284000,94,41.76,21,1363.64,80,4193,1613.0,-310.0,4000,4,0,0,24.67142857142857,67.22857142857143,0.0,0.0,681.82,681.82,4000,4000,681.82,681.82,284000,284000,284000,284000,4000,4000,41.76,41.76,0.0,4098,284000,145926.0,0.19151053551275832,4000,288420,0.0,4098,0.0,0.5778975486755371,0.31330573558807373,-0.021605372428894043,1.368567705154419,145926.0,8.470329598760748e-23,71.0,4052.735549772591,9.84677505493164,152463.671875,-0.1330663114786148,0.001,0.2,288420,0.0009695336921140552,0.2
1,288000,False,72,0f52f_00000,2025-06-01_17-58-40,1748789920,5.1246325969696045,348.2075695991516,20204,Cerebro,127.0.0.1,348.2075695991516,72,4.746078863390367,1.5551292948013104e-05,4.745829226537846,1.0538203791733058,3.6829607591535938,0.00661793902993038,0.04181189499737229,288000,92,44.85,20,1239.15,80,4285,1614.0,-310.0,4000,4,0,0,27.933333333333334,67.48333333333333,0.0,0.0,619.575,619.575,4000,4000,619.575,619.575,288000,288000,288000,288000,4000,4000,44.85,44.85,0.0,4096,288000,145926.0,0.19169250737377808,4000,292516,0.0,4096,0.0,0.6309047937393188,0.3266128599643707,-0.05105304718017578,1.278047800064087,145926.0,4.235164799380374e-23,72.0,4052.797346262055,9.83899974822998,128346.6875,-0.09738557040691376,0.001,0.2,292516,0.001433450961485505,0.2
1,292000,False,73,0f52f_00000,2025-06-01_17-58-45,1748789925,5.352989912033081,353.5605595111847,20204,Cerebro,127.0.0.1,353.5605595111847,73,4.752002786756142,1.551877979096244e-05,4.751751951271951,1.0538983773815194,3.6887556695619965,0.006643291639855183,0.03556064000236802,292000,102,38.71,20,1430.69,70,4387,1602.0,1306.0,4000,4,0,0,32.042857142857144,67.35714285714286,0.0,0.0,715.345,715.345,4000,4000,715.345,715.345,292000,292000,292000,292000,4000,4000,38.71,38.71,0.0,4105,292000,145926.0,0.19187050648402393,4000,296621,0.0,4105,0.0,0.4680574834346771,0.26592761278152466,-0.0768049955368042,1.2908910512924194,145926.0,2.117582399690187e-23,73.0,4052.8631332667524,10.0,174252.65625,-0.27376434206962585,0.001,0.2,296621,0.0013487407704815269,0.2
1,296000,False,74,0f52f_00000,2025-06-01_17-58-50,1748789930,5.311892747879028,358.8724522590637,20204,Cerebro,127.0.0.1,358.8724522590637,74,4.757486048888487,1.5519592016760564e-05,4.757233907759199,1.0550348416080189,3.6930904368663495,0.006641769723537969,0.044726778998738156,296000,97,41.79,20,1331.31,80,4484,1637.0,-170.0,4000,4,0,0,29.883333333333336,67.69999999999999,0.0,0.0,665.655,665.655,4000,4000,665.655,665.655,296000,296000,296000,296000,4000,4000,41.79,41.79,0.0,4101,296000,145926.0,0.1920619263213271,4000,300722,0.0,4101,0.0,0.7228009700775146,0.4108654856681824,-0.005170583724975586,1.3801133632659912,145926.0,1.0587911998450935e-23,74.0,4052.9324247967297,9.706014633178711,138129.21875,0.02822214737534523,0.001,0.2,300722,0.0013290466740727425,0.2
1,300000,False,75,0f52f_00000,2025-06-01_17-58-56,1748789936,5.710286378860474,364.5827386379242,20204,Cerebro,127.0.0.1,364.5827386379242,75,4.766864518399999,1.549839595278185e-05,4.766611622682087,1.0583376791918442,3.699143343497699,0.0066493070259822885,0.04392141299962532,300000,93,43.03,21,1338.27,80,4577,1459.0,-150.0,4000,4,0,0,32.214285714285715,67.68571428571428,0.0,0.0,669.135,669.135,4000,4000,669.135,669.135,300000,300000,300000,300000,4000,4000,43.03,43.03,0.0,4097,300000,145926.0,0.19224965738123218,4000,304819,0.0,4097,0.0,0.8458008170127869,0.5331188440322876,-0.0005936622619628906,1.3183859586715698,145926.0,5.293955999225468e-24,75.0,4053.0047441827805,9.836065292358398,141316.859375,0.1258714199066162,0.001,0.2,304819,0.002099383156746626,0.2
1,304000,False,76,0f52f_00000,2025-06-01_17-59-01,1748789941,5.252922058105469,369.83566069602966,20204,Cerebro,127.0.0.1,369.83566069602966,76,4.76856640421573,1.5477412431519534e-05,4.768312909455045,1.058685683399899,3.7004770880630993,0.006655278955698102,0.03809759899857454,304000,99,40.77,20,1378.23,80,4676,1640.0,-90.0,4000,4,0,0,26.542857142857144,67.61428571428573,0.0,0.0,689.115,689.115,4000,4000,689.115,689.115,304000,304000,304000,304000,4000,4000,40.77,40.77,0.0,4103,304000,145926.0,0.19243303692730668,4000,308922,0.0,4103,0.0,0.8518940210342407,0.3593347370624542,0.00030517578125,1.3410056829452515,145926.0,2.646977999612734e-24,76.0,4053.080623938631,9.856517791748047,141918.234375,0.1344432830810547,0.001,0.2,308922,0.001480807433836162,0.2
1,308000,False,77,0f52f_00000,2025-06-01_17-59-07,1748789947,5.263761758804321,375.099422454834,20204,Cerebro,127.0.0.1,375.099422454834,77,4.773397463173435,1.5473638292839616e-05,4.773142994360414,1.0606054515657053,3.7033478661824577,0.006683720165951079,0.03745315099891741,308000,103,39.03,17,1366.07,80,4779,1463.0,-110.0,4000,4,0,0,30.25,67.56666666666666,0.0,0.0,683.035,683.035,4000,4000,683.035,683.035,308000,308000,308000,308000,4000,4000,39.03,39.03,0.0,4107,308000,145926.0,0.1926138028267219,4000,313029,0.0,4107,0.0,0.6224435567855835,0.44211435317993164,-0.01731288433074951,1.2778410911560059,145926.0,1.323488999806367e-24,77.0,4053.1603856249462,10.0,170317.28125,-0.1219881922006607,0.001,0.2,313029,0.0014453118201345205,0.2
1,312000,False,78,0f52f_00000,2025-06-01_17-59-12,1748789952,4.941800117492676,380.04122257232666,20204,Cerebro,127.0.0.1,380.04122257232666,78,4.774944014541775,1.543690222634483e-05,4.774689173416792,1.0595793260505135,3.705900314520204,0.0066911669647302064,0.03327806099958252,312000,105,38.08,18,1393.82,80,4884,1462.0,-270.0,4000,4,0,0,26.157142857142855,67.68571428571428,0.0,0.0,696.91,696.91,4000,4000,696.91,696.91,312000,312000,312000,312000,4000,4000,38.08,38.08,0.0,4109,312000,145926.0,0.19278993076445342,4000,317138,0.0,4109,0.0,0.5755587220191956,0.42001789808273315,-0.019875288009643555,1.3227274417877197,145926.0,6.617444999031835e-25,78.0,4053.244144015141,9.859541893005371,176821.1875,-0.14584989845752716,0.001,0.2,317138,0.0020672683604061604,0.2
1,316000,False,79,0f52f_00000,2025-06-01_17-59-17,1748789957,5.1963441371917725,385.23756670951843,20204,Cerebro,127.0.0.1,385.23756670951843,79,4.779061932396376,1.5405532976510845e-05,4.778806885682626,1.0632457727899611,3.7063386783753254,0.006690604295054428,0.03582330399774946,316000,100,39.58,17,1357.32,80,4984,1578.0,-270.0,4000,4,0,0,24.833333333333332,67.73333333333333,0.0,0.0,678.66,678.66,4000,4000,678.66,678.66,316000,316000,316000,316000,4000,4000,39.58,39.58,0.0,4104,316000,145926.0,0.19296156953315044,4000,321242,0.0,4104,0.0,0.6178342700004578,0.34798505902290344,-0.0016200542449951172,1.326796293258667,145926.0,3.3087224995159173e-25,79.0,4053.3313111989696,9.697458267211914,160381.140625,-0.08655227720737457,0.001,0.2,321242,0.002249582437798381,0.2
1,320000,False,80,0f52f_00000,2025-06-01_17-59-22,1748789962,4.648857593536377,389.8864243030548,20204,Cerebro,127.0.0.1,389.8864243030548,80,4.777634991072464,1.5375478008866306e-05,4.7773793758259675,1.0615449470620832,3.7065758955919104,0.006700968251996334,0.03314231999742333,320000,98,40.52,19,1389.78,80,5082,1461.0,-90.0,4000,4,0,0,21.3,67.75000000000001,0.0,0.0,694.89,694.89,4000,4000,694.89,694.89,320000,320000,320000,320000,4000,4000,40.52,40.52,0.0,4102,320000,145926.0,0.19312908138339682,4000,325344,0.0,4102,0.0,0.7706036567687988,0.5007407665252686,-0.01540672779083252,1.3055425882339478,145926.0,1.6543612497579586e-25,80.0,4053.4216106247204,9.741949081420898,149568.734375,0.05751720443367958,0.001,0.2,325344,0.0017992726061493158,0.2
1,324000,False,81,0f52f_00000,2025-06-01_17-59-27,1748789967,4.981974124908447,394.86839842796326,20204,Cerebro,127.0.0.1,394.86839842796326,81,4.779583166161941,1.5349723039279577e-05,4.779326969067299,1.0605523145913711,3.7095124896358636,0.0066940755697246545,0.03187621699704323,324000,109,36.77,17,1431.23,76,5191,1463.0,1284.0,4000,4,0,0,29.183333333333337,67.66666666666667,0.0,0.0,715.615,715.615,4000,4000,715.615,715.615,324000,324000,324000,324000,4000,4000,36.77,36.77,0.0,4113,324000,145926.0,0.19329431147968618,4000,329457,0.0,4113,0.0,0.7282654643058777,0.28467220067977905,-0.038161635398864746,1.2753151655197144,145926.0,8.271806248789793e-26,81.0,4053.516070930836,10.0,170781.484375,-0.016671502962708473,0.001,0.2,329457,0.0009192266734316945,0.2
1,328000,False,82,0f52f_00000,2025-06-01_17-59-32,1748789972,4.940239191055298,399.80863761901855,20204,Cerebro,127.0.0.1,399.80863761901855,82,4.781073301500499,1.531422612532039e-05,4.780816630376387,1.061083214445592,3.710446560739348,0.006702192813956821,0.03365867999615148,328000,107,37.95,18,1372.25,80,5298,1622.0,-510.0,4000,4,0,0,24.766666666666666,67.61666666666666,0.0,0.0,686.125,686.125,4000,4000,686.125,686.125,328000,328000,328000,328000,4000,4000,37.95,37.95,0.0,4111,328000,145926.0,0.19345422269590778,4000,333568,0.0,4111,0.0,0.7401148676872253,0.38759687542915344,-0.026099205017089844,1.3272705078125,145926.0,4.1359031243948966e-26,82.0,4053.6143998697667,10.0,151951.109375,0.005568942055106163,0.001,0.2,333568,0.0018685344839468598,0.2
1,332000,False,83,0f52f_00000,2025-06-01_17-59-36,1748789976,4.894166469573975,404.70280408859253,20204,Cerebro,127.0.0.1,404.70280408859253,83,4.782098110485509,1.529008368218361e-05,4.781841131072866,1.0609677043009056,3.711583405131676,0.006693818885939301,0.03313980999926571,332000,107,36.89,17,1397.71,80,5405,1604.0,-90.0,4000,4,0,0,25.53333333333333,67.63333333333334,0.0,0.0,698.855,698.855,4000,4000,698.855,698.855,332000,332000,332000,332000,4000,4000,36.89,36.89,0.0,4111,332000,145926.0,0.19360997988665493,4000,337679,0.0,4111,0.0,0.8744732737541199,0.47198131680488586,-0.02628910541534424,1.272562861442566,145926.0,2.0679515621974483e-26,83.0,4053.716510622826,9.580151557922363,143379.515625,0.1709705889225006,0.001,0.2,337679,0.0020996343810111284,0.2
1,336000,False,84,0f52f_00000,2025-06-01_17-59-42,1748789982,5.0520546436309814,409.7548587322235,20204,Cerebro,127.0.0.1,409.7548587322235,84,4.784681731380562,1.526918326839829e-05,4.78442421576226,1.0595266472580243,3.7155914840801145,0.00669324869661403,0.029393563998746687,336000,113,36.42,16,1407.68,80,5518,1618.0,-120.0,4000,4,0,0,26.71666666666667,67.43333333333334,0.0,0.0,703.84,703.84,4000,4000,703.84,703.84,336000,336000,336000,336000,4000,4000,36.42,36.42,0.0,4117,336000,145926.0,0.19378138089131536,4000,341796,0.0,4117,0.0,0.6058210730552673,0.22963078320026398,-0.03961062431335449,1.2948784828186035,145926.0,1.0339757810987241e-26,84.0,4053.822917720837,10.0,176316.46875,-0.13520321249961853,0.001,0.2,341796,0.001305151148699224,0.2
1,340000,False,85,0f52f_00000,2025-06-01_17-59-47,1748789987,4.932997703552246,414.68785643577576,20204,Cerebro,127.0.0.1,414.68785643577576,85,4.786066603066909,1.5244491828292848e-05,4.785808359604669,1.0589804757855843,3.7174834692393186,0.006719280209716494,0.032226966997841375,340000,112,35.48,17,1408.32,80,5630,1463.0,100.0,4000,4,0,0,26.3,67.39999999999999,0.0,0.0,704.16,704.16,4000,4000,704.16,704.16,340000,340000,340000,340000,4000,4000,35.48,35.48,0.0,4116,340000,145926.0,0.1939491986678895,4000,345912,0.0,4116,0.0,0.7092431783676147,0.5569048523902893,-0.046698808670043945,1.2731707096099854,145926.0,5.169878905493621e-27,85.0,4053.9334250258253,10.0,168028.265625,-0.03612266480922699,0.001,0.2,345912,0.00143959722481668,0.2
1,344000,False,86,0f52f_00000,2025-06-01_17-59-52,1748789992,5.364331007003784,420.05218744277954,20204,Cerebro,127.0.0.1,420.05218744277954,86,4.788643780036058,1.5206047195985555e-05,4.788385388008599,1.057896585027475,3.7211229555472873,0.006730803407462882,0.034360648998990655,344000,98,40.68,18,1319.72,80,5728,1618.0,-160.0,4000,4,0,0,22.74285714285714,67.34285714285714,0.0,0.0,659.86,659.86,4000,4000,659.86,659.86,344000,344000,344000,344000,4000,4000,40.68,40.68,0.0,4102,344000,145926.0,0.19412834965084308,4000,350014,0.0,4102,0.0,0.6540819406509399,0.4736420810222626,-0.001850128173828125,1.324401617050171,145926.0,2.5849394527468104e-27,86.0,4054.046539892942,9.752846717834473,143164.046875,-0.056322477757930756,0.001,0.2,350014,0.0012999298050999641,0.2
1,348000,False,87,0f52f_00000,2025-06-01_17-59-57,1748789997,4.54291844367981,424.59510588645935,20204,Cerebro,127.0.0.1,424.59510588645935,87,4.786102512235916,1.5181986534527632e-05,4.785843922128503,1.0562412411773479,3.720229450991786,0.006730871373030789,0.031089539004606193,348000,107,37.96,17,1410.94,80,5835,1642.0,-100.0,4000,4,0,0,20.400000000000002,67.39999999999999,0.0,0.0,705.47,705.47,4000,4000,705.47,705.47,348000,348000,348000,348000,4000,4000,37.96,37.96,0.0,4111,348000,145926.0,0.19430336921427233,4000,354125,0.0,4111,0.0,0.6872922778129578,0.40865007042884827,0.005408346652984619,1.2555798292160034,145926.0,1.2924697263734052e-27,87.0,4054.1630991202137,9.860766410827637,166915.15625,-0.047668322920799255,0.001,0.2,354125,0.0018037348054349422,0.2
1,352000,False,88,0f52f_00000,2025-06-01_18-00-02,1748790002,4.81146502494812,429.40657091140747,20204,Cerebro,127.0.0.1,429.40657091140747,88,4.786237909113553,1.5252166613370055e-05,4.785977589906954,1.0554684467660789,3.721117456481908,0.006732832658812952,0.02911757300258614,352000,110,35.13,18,1406.67,80,5945,1462.0,-210.0,4000,4,0,0,24.480000000000004,67.38,0.0,0.0,703.335,703.335,4000,4000,703.335,703.335,352000,352000,352000,352000,4000,4000,35.13,35.13,0.0,4114,352000,145926.0,0.19447449280146561,4000,358239,0.0,4114,0.0,0.6347886323928833,0.5789979100227356,-0.01430368423461914,1.2533624172210693,145926.0,6.462348631867026e-28,88.0,4054.2833225089507,10.0,171641.90625,-0.11453895270824432,0.001,0.2,358239,0.0010601016692817211,0.2
1,356000,False,89,0f52f_00000,2025-06-01_18-00-06,1748790006,4.885740756988525,434.292311668396,20204,Cerebro,127.0.0.1,434.292311668396,89,4.787137159022491,1.529064523745137e-05,4.786875071008428,1.0565264392986484,3.7209464919172115,0.006728084332019074,0.027988745002658105,356000,120,32.2,17,1400.5,80,6065,1463.0,-130.0,4000,4,0,0,24.983333333333334,67.39999999999999,0.0,0.0,700.25,700.25,4000,4000,700.25,700.25,356000,356000,356000,356000,4000,4000,32.2,32.2,0.0,4124,356000,145926.0,0.19464371893999338,4000,362363,0.0,4124,0.0,0.7843616008758545,0.47424426674842834,0.006512641906738281,1.2688802480697632,145926.0,3.231174315933513e-28,89.0,4054.408125120001,9.683603286743164,166728.609375,0.0697772204875946,0.001,0.2,362363,0.0025599452201277018,0.2
1,360000,False,90,0f52f_00000,2025-06-01_18-00-12,1748790012,5.026260614395142,439.31857228279114,20204,Cerebro,127.0.0.1,439.31857228279114,90,4.789386293432505,1.52647385879643e-05,4.789123311298593,1.0559666729056167,3.723721608997636,0.006746260488648994,0.031171417998266407,360000,116,34.64,17,1412.56,80,6181,1640.0,-360.0,4000,4,0,0,26.400000000000002,67.39999999999999,0.0,0.0,706.28,706.28,4000,4000,706.28,706.28,360000,360000,360000,360000,4000,4000,34.64,34.64,0.0,4120,360000,145926.0,0.19480842131647086,4000,366483,0.0,4120,0.0,0.7525327205657959,0.4233045279979706,-0.0003352165222167969,1.2971166372299194,145926.0,1.6155871579667565e-28,90.0,4054.5370033465792,9.960864067077637,167307.234375,0.01586969941854477,0.001,0.2,366483,0.002106035826727748,0.2
