num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,learners/ai/total_loss,learners/ai/entropy,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/vf_loss,learners/ai/vf_explained_var,learners/ai/num_non_trainable_parameters,learners/ai/module_train_batch_size_mean,learners/ai/policy_loss,learners/ai/vf_loss_unclipped,learners/ai/num_trainable_parameters,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained,learners/ai/mean_kl_loss,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff
1,224000,False,56,7b4c7_00000,2025-06-01_21-20-41,1748802041,4.507308483123779,262.31045365333557,60136,Cerebro,127.0.0.1,262.31045365333557,56,4.486540855425162,1.6227012838216854e-05,4.486283972693795,1.0144070386688575,3.462305512202463,0.00708200485934107,62.07,4000,-268.00000000000017,224000,22,2047.5999999999995,65,0.05045473300036974,80,2948,1243.5579999999998,4,0,0,21.566666666666666,71.78333333333333,0.0,0.0,62.07,62.07,621.7789999999999,621.7789999999999,224000,224000,4000,4000,621.7789999999999,621.7789999999999,4000,4000,224000,224000,0.6897177696228027,1.4864884614944458,0.0005,56.0,9.193275451660156,-0.007242441177368164,0.0,4052.165979502493,0.06768786907196045,106824.1484375,145926.0,0.6226018667221069,227119,2.775557602921922e-18,0.0,0.2,4069,0.001247500185854733,4000,0.0,224000,0.17602600161068577,145926.0,227119,4069,0.2
1,228000,False,57,7b4c7_00000,2025-06-01_21-20-45,1748802045,4.5991370677948,266.90959072113037,60136,Cerebro,127.0.0.1,266.90959072113037,57,4.487574512871039,1.621474268785547e-05,4.487316684966422,1.013378196282033,3.464360334080622,0.007078727810497663,56.54,4000,-107.99999999999986,228000,21,1887.4,72,0.046033302998985164,80,3020,1437.2759999999998,4,0,0,27.916666666666668,71.8,0.0,0.0,56.54,56.54,718.6379999999999,718.6379999999999,228000,228000,4000,4000,718.6379999999999,718.6379999999999,4000,4000,228000,228000,0.33511191606521606,1.3733700513839722,0.0005,57.0,9.884782791137695,-0.0071506500244140625,0.0,4052.1856325685726,-0.37869226932525635,215525.125,145926.0,0.33877357840538025,231195,1.387778801460961e-18,0.0,0.2,4076,0.0008353646844625473,4000,0.0,228000,0.17616234996283636,145926.0,231195,4076,0.2
1,232000,False,58,7b4c7_00000,2025-06-01_21-20-50,1748802050,4.552067518234253,271.4616582393646,60136,Cerebro,127.0.0.1,271.4616582393646,58,4.48809650074232,1.6176595041020874e-05,4.487838547116532,1.0132237453189892,3.4650341597400947,0.007075293532442166,52.61,4000,-167.99999999999983,232000,23,1886.1999999999998,78,0.041771308997413145,80,3098,1624.2339999999997,4,0,0,20.349999999999998,71.81666666666666,0.0,0.0,52.61,52.61,812.1169999999998,812.1169999999998,232000,232000,4000,4000,812.1169999999998,812.1169999999998,4000,4000,232000,232000,0.5343099236488342,1.3700263500213623,0.0005,58.0,9.878439903259277,-0.007935404777526855,0.0,4052.20787597538,-0.17952874302864075,207128.0,145926.0,0.4969363510608673,235277,6.938894007304805e-19,0.0,0.2,4082,0.0011683286866173148,4000,0.0,232000,0.17629643133778145,145926.0,235277,4082,0.2
1,236000,False,59,7b4c7_00000,2025-06-01_21-20-55,1748802055,4.567339897155762,276.0289981365204,60136,Cerebro,127.0.0.1,276.0289981365204,59,4.488788390734816,1.6155829000101012e-05,4.488530097645177,1.0121795248656849,3.466752386142728,0.007084821597236447,51.43,4000,-167.99999999999983,236000,22,1886.8,77,0.042928077998221854,80,3175,1533.142,4,0,0,24.166666666666668,71.8,0.0,0.0,51.43,51.43,766.571,766.571,236000,236000,4000,4000,766.571,766.571,4000,4000,236000,236000,0.6524778604507446,1.4108662605285645,0.0005,59.0,9.475826263427734,-0.009165406227111816,0.0,4052.2325559507944,-0.012931536883115768,165306.453125,145926.0,0.5381197333335876,239358,3.4694470036524025e-19,0.0,0.2,4081,0.0010888032848015428,4000,0.0,236000,0.17642974594023011,145926.0,239358,4081,0.2
1,240000,False,60,7b4c7_00000,2025-06-01_21-20-59,1748802059,4.529287099838257,280.55828523635864,60136,Cerebro,127.0.0.1,280.55828523635864,60,4.489068011827603,1.6107270988461143e-05,4.488809191669046,1.012438280617154,3.4667558372817817,0.007092229381097428,50.85,4000,-87.9999999999998,240000,19,2019.1999999999996,79,0.04169034400139935,80,3254,1560.2899999999995,4,0,0,21.82,71.8,0.0,0.0,50.85,50.85,780.1449999999998,780.1449999999998,240000,240000,4000,4000,780.1449999999998,780.1449999999998,4000,4000,240000,240000,0.6919809579849243,1.410802960395813,0.0005,60.0,9.241633415222168,-0.013998031616210938,0.0,4052.259821539103,0.0499780997633934,160168.640625,145926.0,0.47548916935920715,243441,1.7347235018262012e-19,0.0,0.2,4083,0.0007954771281220019,4000,0.0,240000,0.17656008985749722,145926.0,243441,4083,0.2
1,244000,False,61,7b4c7_00000,2025-06-01_21-21-04,1748802064,4.932146787643433,285.4904320240021,60136,Cerebro,127.0.0.1,285.4904320240021,61,4.493414270709293,1.6083198157608904e-05,4.493154799752687,1.0149492848110282,3.468557900908968,0.007110932087541637,50.83,4000,-127.99999999999989,244000,21,1887.4,81,0.044464623000239956,80,3335,1558.7020000000002,4,0,0,30.133333333333336,71.81666666666668,0.0,0.0,50.83,50.83,779.3510000000001,779.3510000000001,244000,244000,4000,4000,779.3510000000001,779.3510000000001,4000,4000,244000,244000,0.8228249549865723,1.4123947620391846,0.0005,61.0,9.39523696899414,-0.008312344551086426,0.0,4052.2898185600507,0.1657801866531372,159096.109375,145926.0,0.8985222578048706,247526,8.673617509131006e-20,0.0,0.2,4085,0.00107900972943753,4000,0.0,244000,0.1766901995518287,145926.0,247526,4085,0.2
1,248000,False,62,7b4c7_00000,2025-06-01_21-21-09,1748802069,4.582055568695068,290.07248759269714,60136,Cerebro,127.0.0.1,290.07248759269714,62,4.494186673002048,1.642336591635773e-05,4.493925511754977,1.0149876729627922,3.4692860948997692,0.0071060107665759644,48.92,4000,-107.9999999999998,248000,21,2052.5999999999995,81,0.03978525299986359,80,3416,1670.848,4,0,0,18.58,71.74,0.0,0.0,48.92,48.92,835.424,835.424,248000,248000,4000,4000,835.424,835.424,4000,4000,248000,248000,0.5004435777664185,1.4011768102645874,0.0005,62.0,9.400835037231445,-0.01723039150238037,0.0,4052.322489658425,-0.15940457582473755,224667.0625,145926.0,0.5139909386634827,251611,4.336808754565503e-20,0.0,0.2,4085,0.0013139464426785707,4000,0.0,248000,0.17681741864328548,145926.0,251611,4085,0.2
1,252000,False,63,7b4c7_00000,2025-06-01_21-21-14,1748802074,4.5924060344696045,294.66489362716675,60136,Cerebro,127.0.0.1,294.66489362716675,63,4.495079909272309,1.6382132029623616e-05,4.494818664636979,1.0139953112331341,3.4711566909504916,0.007105642659355183,50.8,4000,-167.9999999999998,252000,21,2070.5999999999995,78,0.04140252500190399,80,3494,1730.5199999999998,4,0,0,28.16666666666666,71.8,0.0,0.0,50.8,50.8,865.2599999999999,865.2599999999999,252000,252000,4000,4000,865.2599999999999,865.2599999999999,4000,4000,252000,252000,0.7905036211013794,1.4137074947357178,0.0005,63.0,9.281025886535645,-0.010811805725097656,0.0,4052.357478352976,0.14514265954494476,168847.0625,145926.0,0.5637111663818359,255693,2.1684043772827515e-20,0.0,0.2,4082,0.0012941684108227491,4000,0.0,252000,0.1769422984829594,145926.0,255693,4082,0.2
1,256000,False,64,7b4c7_00000,2025-06-01_21-21-18,1748802078,4.473690748214722,299.13858437538147,60136,Cerebro,127.0.0.1,299.13858437538147,64,4.494743410179835,1.633331100291751e-05,4.494482144990599,1.0122848131212443,3.4725261550407627,0.007104731232533941,49.51,4000,-268.0000000000005,256000,22,2070.5999999999995,82,0.038797292999224735,80,3576,1689.6939999999997,4,0,0,17.183333333333334,71.8,0.0,0.0,49.51,49.51,844.8469999999999,844.8469999999999,256000,256000,4000,4000,844.8469999999999,844.8469999999999,4000,4000,256000,256000,0.5966842770576477,1.4027045965194702,0.0005,64.0,9.07633113861084,-0.0005439519882202148,0.0,4052.3951350246703,-0.030407864600419998,203500.015625,145926.0,0.6429142355918884,259779,1.0842021886413758e-20,0.0,0.2,4086,0.001147806760855019,4000,0.0,256000,0.17708214679397524,145926.0,259779,4086,0.2
1,260000,False,65,7b4c7_00000,2025-06-01_21-21-23,1748802083,4.579268932342529,303.717853307724,60136,Cerebro,127.0.0.1,303.717853307724,65,4.495496331077899,1.628797820932194e-05,4.495234900540939,1.0113569519901144,3.4741922774906633,0.007110587920224531,50.59,4000,-268.0000000000005,260000,21,1887.3999999999999,78,0.04170631999440957,80,3654,1561.0460000000003,4,0,0,27.9,71.8,0.0,0.0,50.59,50.59,780.5230000000001,780.5230000000001,260000,260000,4000,4000,780.5230000000001,780.5230000000001,4000,4000,260000,260000,0.4340369999408722,1.381669521331787,0.0005,65.0,9.672861099243164,-0.0016095638275146484,0.0,4052.4350028150957,-0.25691530108451843,208626.625,145926.0,0.39752432703971863,263861,5.421010943206879e-21,0.0,0.2,4082,0.0007488529663532972,4000,0.0,260000,0.17722114468892414,145926.0,263861,4082,0.2
1,264000,False,66,7b4c7_00000,2025-06-01_21-21-27,1748802087,4.270115852355957,307.98796916007996,60136,Cerebro,127.0.0.1,307.98796916007996,66,4.493126920767218,1.624309874366233e-05,4.492865021535436,1.0100776444703774,3.47309732671589,0.0071038600411196355,48.81,4000,-147.9999999999998,264000,21,2038.6,85,0.0390325660048984,80,3739,1638.1139999999991,4,0,0,18.316666666666666,71.8,0.0,0.0,48.81,48.81,819.0569999999996,819.0569999999996,264000,264000,4000,4000,819.0569999999996,819.0569999999996,4000,4000,264000,264000,0.7355392575263977,1.3959122896194458,0.0005,66.0,9.481307983398438,-0.01014244556427002,0.0,4052.4777337362098,0.06659089028835297,187308.8125,145926.0,0.6563344597816467,267950,2.7105054716034394e-21,0.0,0.2,4089,0.0009485692717134953,4000,0.0,264000,0.17735667406129713,145926.0,267950,4089,0.2
1,268000,False,67,7b4c7_00000,2025-06-01_21-21-32,1748802092,4.7846479415893555,312.7726171016693,60136,Cerebro,127.0.0.1,312.7726171016693,67,4.495953212559145,1.6203667528655172e-05,4.495691191320345,1.0090665780256447,3.4769396524484213,0.007092031441035296,44.05,4000,-247.99999999999966,268000,18,1889.1999999999998,90,0.036236222999868915,80,3829,1731.77,4,0,0,27.559999999999995,71.8,0.0,0.0,44.05,44.05,865.885,865.885,268000,268000,4000,4000,865.885,865.885,4000,4000,268000,268000,0.6957370042800903,1.3483326435089111,0.0005,67.0,9.591068267822266,-0.01812744140625,0.0,4052.52376653862,0.0062967753037810326,219536.6875,145926.0,0.5572847127914429,272044,1.3552527358017197e-21,0.0,0.2,4094,0.0010059092892333865,4000,0.0,268000,0.1775078499717562,145926.0,272044,4094,0.2
1,272000,False,68,7b4c7_00000,2025-06-01_21-21-36,1748802096,4.347129821777344,317.11974692344666,60136,Cerebro,127.0.0.1,317.11974692344666,68,4.4943670974339565,1.6156630564882138e-05,4.494105065406719,1.0079622152455172,3.476459164923816,0.007084422126746701,45.27,4000,-107.99999999999963,272000,21,1887.3999999999999,87,0.03736123599752318,80,3916,1727.6379999999992,4,0,0,19.716666666666665,71.8,0.0,0.0,45.27,45.27,863.8189999999996,863.8189999999996,272000,272000,4000,4000,863.8189999999996,863.8189999999996,4000,4000,272000,272000,0.6140099763870239,1.3611395359039307,0.0005,68.0,9.850289344787598,-0.01744818687438965,0.0,4052.5727309116082,-0.09879114478826523,229016.921875,145926.0,0.48122844099998474,276135,6.776263679008599e-22,0.0,0.2,4091,0.0012165766675025225,4000,0.0,272000,0.17765596459660396,145926.0,276135,4091,0.2
1,276000,False,69,7b4c7_00000,2025-06-01_21-21-41,1748802101,4.665251016616821,321.7849979400635,60136,Cerebro,127.0.0.1,321.7849979400635,69,4.495985031459204,1.6222064241493484e-05,4.495721855752683,1.0066637020930362,3.4793604852742255,0.007089671905148189,42.87,4000,-68.00000000000003,276000,21,1887.4,94,0.03455698099860456,80,4010,1797.6780000000006,4,0,0,23.95,71.8,0.0,0.0,42.87,42.87,898.8390000000003,898.8390000000003,276000,276000,4000,4000,898.8390000000003,898.8390000000003,4000,4000,276000,276000,0.5762706398963928,1.349407434463501,0.0005,69.0,9.847404479980469,-0.012732505798339844,0.0,4052.625263620483,-0.13858826458454132,255093.390625,145926.0,0.49575504660606384,280233,3.3881318395042993e-22,0.0,0.2,4098,0.0012238252675160766,4000,0.0,276000,0.17780381311395704,145926.0,280233,4098,0.2
1,280000,False,70,7b4c7_00000,2025-06-01_21-21-45,1748802105,4.480453968048096,326.2654519081116,60136,Cerebro,127.0.0.1,326.2654519081116,70,4.495716513144687,1.6196843478110923e-05,4.495453074195305,1.0072634070720008,3.478448898421487,0.0071182801864952015,42.02,4000,-288.0000000000005,280000,21,2063.3999999999996,93,0.034471462997607887,80,4103,1786.7879999999996,4,0,0,21.740000000000002,71.82,0.0,0.0,42.02,42.02,893.3939999999998,893.3939999999998,280000,280000,4000,4000,893.3939999999998,893.3939999999998,4000,4000,280000,280000,0.8257793188095093,1.3902473449707031,0.0005,70.0,9.844118118286133,0.009309947490692139,0.0,4052.6811884020894,0.11941693723201752,210755.59375,145926.0,0.5127716660499573,284330,1.6940659197521496e-22,0.0,0.2,4097,0.0016189770540222526,4000,0.0,280000,0.1779484984345061,145926.0,284330,4097,0.2
1,284000,False,71,7b4c7_00000,2025-06-01_21-21-51,1748802111,5.028205871582031,331.2936577796936,60136,Cerebro,127.0.0.1,331.2936577796936,71,4.497959301013184,1.616187542829386e-05,4.497695507453238,1.0066016160012132,3.481352056437693,0.007110866384164908,41.42,4000,111.99999999999955,284000,19,2054.9999999999995,97,0.033816267001093366,80,4200,1798.348,4,0,0,24.442857142857143,71.85714285714286,0.0,0.0,41.42,41.42,899.174,899.174,284000,284000,4000,4000,899.174,899.174,4000,4000,284000,284000,0.6033967137336731,1.2884831428527832,0.0005,71.0,10.0,0.0029225945472717285,0.0,4052.7408321617013,-0.13890665769577026,260753.046875,145926.0,0.4144977629184723,288431,8.470329598760748e-23,0.0,0.2,4101,0.0010855027940124273,4000,0.0,284000,0.17809058825733098,145926.0,288431,4101,0.2
1,288000,False,72,7b4c7_00000,2025-06-01_21-21-55,1748802115,4.570887327194214,335.8645451068878,60136,Cerebro,127.0.0.1,335.8645451068878,72,4.498587182002896,1.611525638552444e-05,4.498323359379196,1.0064680558408614,3.4821114358729948,0.007106126720447072,39.33,4000,-288.0000000000011,288000,19,1888.6,102,0.033405811001430266,80,4302,1784.0019999999995,4,0,0,24.639999999999997,71.8,0.0,0.0,39.33,39.33,892.0009999999997,892.0009999999997,288000,288000,4000,4000,892.0009999999997,892.0009999999997,4000,4000,288000,288000,0.5613642334938049,1.2669843435287476,0.0005,72.0,10.0,-0.01320791244506836,0.0,4052.8045149272807,-0.18523886799812317,274506.34375,145926.0,0.37188342213630676,292536,4.235164799380374e-23,0.0,0.2,4105,0.001229963731020689,4000,0.0,288000,0.17824718648385793,145926.0,292536,4105,0.2
1,292000,False,73,7b4c7_00000,2025-06-01_21-22-00,1748802120,4.901437759399414,340.76598286628723,60136,Cerebro,127.0.0.1,340.76598286628723,73,4.502522256183011,1.6068104107644834e-05,4.502258431785818,1.0049519932822206,3.4875511835145514,0.007106128453020097,37.17,4000,191.9999999999998,292000,16,1890.4,106,0.028589230998186395,80,4408,1796.6979999999994,4,0,0,22.96666666666667,71.8,0.0,0.0,37.17,37.17,898.3489999999997,898.3489999999997,292000,292000,4000,4000,898.3489999999997,898.3489999999997,4000,4000,292000,292000,0.7068092823028564,1.2586727142333984,0.0005,73.0,10.0,-0.022812843322753906,0.0,4052.8726499543327,-0.041456177830696106,261633.625,145926.0,0.4568731486797333,296646,2.117582399690187e-23,0.0,0.2,4110,0.0011870255693793297,4000,0.0,292000,0.17842037567702773,145926.0,296646,4110,0.2
1,296000,False,74,7b4c7_00000,2025-06-01_21-22-04,1748802124,4.393073320388794,345.159056186676,60136,Cerebro,127.0.0.1,345.159056186676,74,4.501325713621332,1.6025422800925384e-05,4.501061480467611,1.0044939933496475,3.4868027096795577,0.007103254168487019,40.42,4000,-287.99999999999983,296000,19,2066.3999999999996,99,0.033436794999288394,80,4507,1739.7480000000005,4,0,0,25.03333333333333,71.78333333333333,0.0,0.0,40.42,40.42,869.8740000000003,869.8740000000003,296000,296000,4000,4000,869.8740000000003,869.8740000000003,4000,4000,296000,296000,0.595346212387085,1.2978657484054565,0.0005,74.0,9.53935432434082,-0.005058884620666504,0.0,4052.944441829351,-0.09901605546474457,256275.484375,145926.0,0.42302605509757996,300749,1.0587911998450935e-23,0.0,0.2,4103,0.0019303259905427694,4000,0.0,296000,0.17859040062768827,145926.0,300749,4103,0.2
1,300000,False,75,7b4c7_00000,2025-06-01_21-22-09,1748802129,4.784117698669434,349.94317388534546,60136,Cerebro,127.0.0.1,349.94317388534546,75,4.5040493024847255,1.598416889696423e-05,4.503784966663177,1.0031797274156766,3.490837393583172,0.007097074626441846,41.26,4000,72.00000000000024,300000,17,2045.7999999999997,99,0.03243966600159183,80,4606,1777.6439999999996,4,0,0,25.919999999999998,71.72,0.0,0.0,41.26,41.26,888.8219999999998,888.8219999999998,300000,300000,4000,4000,888.8219999999998,888.8219999999998,4000,4000,300000,300000,0.693921685218811,1.345395565032959,0.0005,75.0,9.875945091247559,-0.01178276538848877,0.0,4053.019810601873,-0.024593735113739967,242075.21875,145926.0,0.4555013179779053,304852,5.293955999225468e-24,0.0,0.2,4103,0.0013795836130157113,4000,0.0,300000,0.17877399497176544,145926.0,304852,4103,0.2
1,304000,False,76,7b4c7_00000,2025-06-01_21-22-14,1748802134,4.577720642089844,354.5208945274353,60136,Cerebro,127.0.0.1,354.5208945274353,76,4.504695674459467,1.5958327064183478e-05,4.504430974996519,1.0032894441416533,3.4913758196472577,0.007087276880317544,40.53,4000,72.00000000000024,304000,19,2071.2,99,0.03686449000553694,80,4705,1811.682,4,0,0,22.516666666666666,71.73333333333333,0.0,0.0,40.53,40.53,905.841,905.841,304000,304000,4000,4000,905.841,905.841,4000,4000,304000,304000,0.7524415254592896,1.3349649906158447,0.0005,76.0,9.706070899963379,-0.014340758323669434,0.0,4053.0986775547617,0.0488274022936821,237363.96875,145926.0,0.5244888067245483,308955,2.646977999612734e-24,0.0,0.2,4103,0.0009990158723667264,4000,0.0,304000,0.17895410515889865,145926.0,308955,4103,0.2
1,308000,False,77,7b4c7_00000,2025-06-01_21-22-19,1748802139,4.677143335342407,359.1980378627777,60136,Cerebro,127.0.0.1,359.1980378627777,77,4.506318758714761,1.5910744064288293e-05,4.506054118246527,1.0022142197006185,3.494065207450386,0.007089812111685553,39.98,4000,-87.99999999999982,308000,16,2260.399999999999,100,0.03169603799819015,80,4805,1808.2119999999995,4,0,0,26.816666666666666,71.0,0.0,0.0,39.98,39.98,904.1059999999998,904.1059999999998,308000,308000,4000,4000,904.1059999999998,904.1059999999998,4000,4000,308000,308000,0.7801611423492432,1.2877390384674072,0.0005,77.0,9.63020133972168,-0.012080192565917969,0.0,4053.1809651875324,0.07468870282173157,249970.90625,145926.0,0.4711053669452667,313058,1.323488999806367e-24,0.0,0.2,4103,0.0015095494454726577,4000,0.0,308000,0.17913173021279089,145926.0,313058,4103,0.2
1,312000,False,78,7b4c7_00000,2025-06-01_21-22-23,1748802143,4.5397257804870605,363.73776364326477,60136,Cerebro,127.0.0.1,363.73776364326477,78,4.506560978127155,1.5868636932464525e-05,4.506295236064168,1.0030393265038293,3.493481554375602,0.007080952990900121,37.94,4000,-128.0000000000006,312000,19,1888.6,108,0.03169046599650756,80,4913,1761.8360000000002,4,0,0,22.8,71.08333333333333,0.0,0.0,37.94,37.94,880.9180000000001,880.9180000000001,312000,312000,4000,4000,880.9180000000001,880.9180000000001,4000,4000,312000,312000,0.5911563634872437,1.286078691482544,0.0005,78.0,9.549310684204102,-0.011049509048461914,0.0,4053.267497199892,-0.10655894130468369,271706.1875,145926.0,0.5412918925285339,317170,6.617444999031835e-25,0.0,0.2,4112,0.0007632701890543103,4000,0.0,312000,0.1793063413850874,145926.0,317170,4112,0.2
1,316000,False,79,7b4c7_00000,2025-06-01_21-22-28,1748802148,4.772151470184326,368.5099151134491,60136,Cerebro,127.0.0.1,368.5099151134491,79,4.509103391345949,1.5828950305111375e-05,4.508837502703196,1.0015502592389134,3.497507142832091,0.007077952461020349,40.91,4000,-128.00000000000094,316000,18,1889.1999999999998,97,0.03160620400100015,80,5010,1738.6540000000002,4,0,0,22.116666666666664,71.10000000000001,0.0,0.0,40.91,40.91,869.3270000000001,869.3270000000001,316000,316000,4000,4000,869.3270000000001,869.3270000000001,4000,4000,316000,316000,0.8072163462638855,1.2981555461883545,0.0005,79.0,10.0,-0.0025593042373657227,0.0,4053.3570804754863,0.06684739887714386,222101.09375,145926.0,0.5008896589279175,321271,3.3087224995159173e-25,0.0,0.2,4101,0.0011683646589517593,4000,0.0,316000,0.17949335062091865,145926.0,321271,4101,0.2
1,320000,False,80,7b4c7_00000,2025-06-01_21-22-33,1748802153,4.406054258346558,372.91596937179565,60136,Cerebro,127.0.0.1,372.91596937179565,80,4.50797964343275,1.578266107280691e-05,4.50771378367619,1.0007133596469975,3.497224509403536,0.007067029936424891,40.84,4000,-68.00000000000006,320000,19,1888.6,99,0.03373967999999877,80,5109,1751.6959999999997,4,0,0,21.400000000000002,71.1,0.0,0.0,40.84,40.84,875.8479999999998,875.8479999999998,320000,320000,4000,4000,875.8479999999998,875.8479999999998,4000,4000,320000,320000,0.7384389042854309,1.3179903030395508,0.0005,80.0,9.678326606750488,0.0005603432655334473,0.0,4053.449745335848,0.03420422598719597,232586.515625,145926.0,0.5351697206497192,325373,1.6543612497579586e-25,0.0,0.2,4102,0.0008945887093432248,4000,0.0,320000,0.17967704616789515,145926.0,325373,4102,0.2
1,324000,False,81,7b4c7_00000,2025-06-01_21-22-38,1748802158,4.826156854629517,377.74212622642517,60136,Cerebro,127.0.0.1,377.74212622642517,81,4.5110628229988805,1.573983475566897e-05,4.510796580839432,0.9994577060501554,3.5015536843097657,0.007067391637184165,41.13,4000,-308.0000000000002,324000,16,2066.9999999999995,99,0.03247713500051759,80,5208,1687.9219999999996,4,0,0,23.64285714285714,71.14285714285714,0.0,0.0,41.13,41.13,843.9609999999998,843.9609999999998,324000,324000,4000,4000,843.9609999999998,843.9609999999998,4000,4000,324000,324000,0.7587921023368835,1.3465731143951416,0.0005,81.0,9.200586318969727,-0.016163349151611328,0.0,4053.5455211909552,0.10804804414510727,220020.953125,145926.0,0.549565315246582,329476,8.271806248789793e-26,0.0,0.2,4103,0.0013098031049594283,4000,0.0,324000,0.17985912340886806,145926.0,329476,4103,0.2
1,328000,False,82,7b4c7_00000,2025-06-01_21-22-42,1748802162,4.6461403369903564,382.3882665634155,60136,Cerebro,127.0.0.1,382.3882665634155,82,4.512314437768494,1.5717436271915667e-05,4.5120476460312124,0.9985218929897278,3.503740969466922,0.007060224721262368,35.61,4000,-327.9999999999999,328000,16,1890.4,110,0.028898008003016003,80,5318,1799.6339999999996,4,0,0,23.16,71.2,0.0,0.0,35.61,35.61,899.8169999999998,899.8169999999998,328000,328000,4000,4000,899.8169999999998,899.8169999999998,4000,4000,328000,328000,0.6729685068130493,1.3269020318984985,0.0005,82.0,9.71317195892334,-0.005335330963134766,0.0,4053.645436554427,-0.03296836465597153,264947.375,145926.0,0.4765572249889374,333590,4.1359031243948966e-26,0.0,0.2,4114,0.0011037304066121578,4000,0.0,328000,0.18005589694040736,145926.0,333590,4114,0.2
1,332000,False,83,7b4c7_00000,2025-06-01_21-22-47,1748802167,4.783474683761597,387.1717412471771,60136,Cerebro,127.0.0.1,387.1717412471771,83,4.511886479390545,1.5673261605481043e-05,4.5116195385713045,0.9969998650598768,3.5048288777722294,0.007054713473755461,37.94,4000,-207.9999999999999,332000,15,2048.1999999999994,106,0.029187866997672243,80,5424,1788.2360000000003,4,0,0,21.983333333333334,71.10000000000001,0.0,0.0,37.94,37.94,894.1180000000002,894.1180000000002,332000,332000,4000,4000,894.1180000000002,894.1180000000002,4000,4000,332000,332000,0.6535493731498718,1.2674967050552368,0.0005,83.0,9.836250305175781,-0.02642810344696045,0.0,4053.74899905851,-0.0765763446688652,272627.0625,145926.0,0.6030161380767822,337700,2.0679515621974483e-26,0.0,0.2,4110,0.001212051953189075,4000,0.0,332000,0.18024920106897582,145926.0,337700,4110,0.2
1,336000,False,84,7b4c7_00000,2025-06-01_21-22-52,1748802172,4.920236587524414,392.09197783470154,60136,Cerebro,127.0.0.1,392.09197783470154,84,4.51585319659661,1.5635529313474333e-05,4.515586030185637,0.9961434284092621,3.5096507099944922,0.007048447338958727,39.88,4000,-87.9999999999998,336000,17,2022.1999999999994,101,0.03294231599837076,80,5525,1773.2720000000002,4,0,0,29.683333333333334,72.08333333333333,0.0,0.0,39.88,39.88,886.6360000000001,886.6360000000001,336000,336000,4000,4000,886.6360000000001,886.6360000000001,4000,4000,336000,336000,0.7301932573318481,1.3692896366119385,0.0005,84.0,9.704264640808105,-0.00666499137878418,0.0,4053.855625768856,0.03362467885017395,232931.90625,145926.0,0.30374422669410706,341805,1.0339757810987241e-26,0.0,0.2,4105,0.0012753554619848728,4000,0.0,336000,0.18044283583527987,145926.0,341805,4105,0.2
